Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-09-27,11:00,Série A,Matchweek 28,Sun,Home,L,1,2,Ponte Preta,65.0,12629.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-09-30,22:00,Sudamericana,Round of 16,Wed,Away,D,0,0,br Brasilia,,,,,,Silvio Trucco,Match Report,Leg 2 of 2; Ath Paranaense won
2015-10-03,21:00,Série A,Matchweek 29,Sat,Away,L,0,1,São Paulo,43.0,11066.0,,4-2-3-1,4-3-3,Igor Junior Benevenuto,Match Report,
2015-10-14,22:00,Série A,Matchweek 30,Wed,Home,D,2,2,Cruzeiro,43.0,11591.0,,4-2-3-1,4-3-3,Wagner do Nascimento Magalhaes,Match Report,
2015-10-18,16:00,Série A,Matchweek 31,Sun,Home,L,1,4,Corinthians,50.0,23580.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2015-10-21,20:00,Sudamericana,Quarter-finals,Wed,Home,W,1,0,py Sport Luqueño,,,,,,Víctor Carrillo,Match Report,Leg 1 of 2
2015-10-24,17:00,Série A,Matchweek 32,Sat,Away,W,1,0,Fluminense,44.0,8995.0,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-10-28,19:00,Sudamericana,Quarter-finals,Wed,Away,L,0,2,py Sport Luqueño,,,,,,Christian Ferreyra,Match Report,Leg 2 of 2; Sport Luqueño won
2015-11-01,17:00,Série A,Matchweek 33,Sun,Away,D,0,0,Chapecoense,41.0,12419.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2015-11-07,19:30,Série A,Matchweek 34,Sat,Home,W,2,1,Avaí,55.0,9491.0,,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2015-11-18,21:00,Série A,Matchweek 35,Wed,Home,D,3,3,Palmeiras,50.0,13650.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2015-11-22,18:30,Série A,Matchweek 36,Sun,Away,D,0,0,Sport Recife,47.0,100.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2015-11-29,19:30,Série A,Matchweek 37,Sun,Home,W,3,0,Flamengo,46.0,23975.0,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Away,L,1,5,Santos,51.0,3836.0,,4-2-3-1,4-2-4-0,Marcelo de Lima Henrique,Match Report,
