Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2016-09-14,21:00,Série A,Matchweek 25,Wed,Away,L,0,1,Santa Cruz,43,2471.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2016-09-18,16:00,Série A,Matchweek 26,Sun,Home,W,1,0,São Paulo,44,15216.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2016-09-25,11:00,Série A,Matchweek 27,Sun,Home,W,3,0,Ponte Preta,68,11527.0,,4-2-3-1,4-1-4-1,Nielson Nogueira Dias,Match Report,
2016-10-01,16:00,Série A,Matchweek 28,Sat,Away,L,0,2,Santos,55,5764.0,,4-3-2-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,
2016-10-05,19:30,Série A,Matchweek 29,Wed,Home,W,3,1,Chapecoense,58,10553.0,,4-2-3-1,5-4-1,Wagner Reway,Match Report,
2016-10-13,21:00,Série A,Matchweek 30,Thu,Away,L,0,1,Grêmio,44,16123.0,,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,
2016-10-16,17:00,Série A,Matchweek 31,Sun,Home,W,2,0,Coritiba,43,6684.0,,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2016-10-24,20:00,Série A,Matchweek 32,Mon,Away,L,0,1,América (MG),57,1315.0,,4-2-3-1,4-1-4-1,Luiz Flavio De Oliveira,Match Report,
2016-10-29,16:30,Série A,Matchweek 33,Sat,Home,W,1,0,Cruzeiro,43,17702.0,,4-2-3-1,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,
2016-11-06,16:00,Série A,Matchweek 34,Sun,Away,L,2,3,Vitória,48,21002.0,,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,
2016-11-15,17:00,Série A,Matchweek 35,Tue,Away,D,1,1,Fluminense,51,43691.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2016-11-20,17:00,Série A,Matchweek 36,Sun,Home,W,2,0,Sport Recife,42,21576.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2016-11-26,21:00,Série A,Matchweek 37,Sat,Away,D,0,0,Corinthians,43,24701.0,,4-2-3-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Home,D,0,0,Flamengo,58,35396.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
