Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Rafael Thyere,br BRA,DF,21.0,4,321.0,80.0,9.4,3.6,3,90.0,3.0,1,50.0,19,0.75,3.0,4.0,-1.0,-0.28,-0.89,Matches
Lucas Ramon,br BRA,DF,20.0,6,284.0,47.0,8.3,3.2,3,81.0,1.0,3,14.0,11,2.17,5.0,5.0,0.0,0.0,-0.57,Matches
Moisés Wolschick,br BRA,MF,20.0,8,253.0,32.0,7.4,2.8,3,77.0,2.0,5,5.0,14,2.0,4.0,3.0,1.0,0.36,-0.18,Matches
Fellipe Bastos,br BRA,MF,24.0,6,207.0,35.0,6.1,2.3,1,95.0,1.0,5,22.0,2,1.67,1.0,3.0,-2.0,-0.87,-1.49,Matches
Maxi Rodríguez,uy URU,"FW,MF",24.0,9,186.0,21.0,5.4,2.1,1,76.0,0.0,8,14.0,12,2.3,5.0,2.0,3.0,1.45,0.98,Matches
William Schuster,br BRA,MF,27.0,5,112.0,22.0,3.3,1.2,1,54.0,0.0,4,15.0,17,2.4,2.0,1.0,1.0,0.8,0.29,Matches
Matías Rodríguez,ar ARG,"DF,MF",28.0,2,107.0,54.0,3.1,1.2,1,91.0,1.0,1,16.0,0,0.5,1.0,3.0,-2.0,-1.68,-2.28,Matches
Lincoln,br BRA,MF,16.0,2,85.0,43.0,2.5,0.9,1,72.0,0.0,1,13.0,11,2.0,2.0,2.0,0.0,0.0,-0.54,Matches
Júnior Tavares,br BRA,"DF,MF",18.0,2,65.0,33.0,1.9,0.7,1,33.0,0.0,1,32.0,9,0.0,0.0,1.0,-1.0,-1.38,-1.95,Matches
Araujo,br BRA,MF,19.0,1,57.0,57.0,1.7,0.6,1,57.0,0.0,0,,5,0.0,0.0,2.0,-2.0,-3.16,-3.75,Matches
Braian Rodríguez,uy URU,FW,28.0,14,245.0,18.0,7.2,2.7,0,,0.0,14,17.0,14,1.5,3.0,1.0,2.0,0.73,0.22,Matches
Victor Rangel,br BRA,FW,24.0,6,94.0,16.0,2.7,1.0,0,,0.0,6,15.0,23,1.67,0.0,0.0,0.0,0.0,-0.54,Matches
Balbino,br BRA,FW,18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Wesley Claudio Campos,br BRA,DF,19.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Lucas Costa,br BRA,DF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Denilson,br BRA,DF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Léo Jardim,br BRA,GK,19.0,0,,,,,0,,0.0,0,,6,,,,,,,Matches
Arthur Melo,br BRA,MF,18.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Kaio Mendes,br BRA,MF,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Gabriel Teixeira da Silva,br BRA,DF,19.0,0,,,,,0,,0.0,0,,8,,,,,,,Matches
Léo Tilica,br BRA,"FW,MF",19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Felipe Tontini,br BRA,MF,19.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Squad Total,,,25.4,38,3420.0,90.0,100.0,38.0,418,84.0,,113,21.0,286,1.79,52.0,32.0,20.0,0.53,,
Opponent Total,,,26.3,38,3420.0,90.0,100.0,38.0,418,84.0,,111,25.0,279,1.0,32.0,52.0,-20.0,-0.53,,
