Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Marinho,br BRA,"FW,MF",27.0,13,4,509.0,5.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.18,0.18,0.35,0.18,0.35,Matches
Lima,br BRA,"FW,MF",21.0,9,4,373.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juninho Capixaba,br BRA,"DF,MF",20.0,4,4,360.0,4.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.75,0.0,0.75,0.5,0.5,Matches
Kaio Mendes,br BRA,MF,22.0,7,4,314.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maicosuel,br BRA,MF,31.0,3,2,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Grassi,br BRA,GK,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Guedes,br BRA,DF,18.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hernane,br BRA,FW,31.0,1,1,59.0,0.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.53,1.53,0.0,1.53,Matches
Derlan,br BRA,DF,21.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vico,br BRA,MF,19.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lincoln,br BRA,MF,19.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Albuquerque,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Brenno,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Denilson,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches
Luís Henrique,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches
Isaque,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Léo Jardim,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas Poletto,br BRA,FW,22.0,0,0,,,,,,,,,,,,,,,,Matches
Rodrigues,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.5,38,418,3420.0,38.0,47.0,30.0,77.0,40.0,7.0,11.0,83.0,1.0,1.24,0.79,2.03,1.05,1.84,
Opponent Total,,,26.9,38,418,3420.0,38.0,26.0,20.0,46.0,26.0,0.0,0.0,109.0,3.0,0.68,0.53,1.21,0.68,1.21,
