Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Everton,br BRA,"FW,MF",25.0,13.5,2,0,0,13,10,0,13,12,7,0,0,0,63,12,31,27.9,Matches
Rodrigo Ely,br BRA,DF,29.0,7.4,4,0,0,10,4,1,0,3,2,0,1,0,24,12,16,42.9,Matches
Vinícius,br BRA,FW,31.0,7.3,2,0,0,4,11,1,4,7,1,0,0,0,45,10,8,55.6,Matches
Nathan,br BRA,"MF,FW",26.0,7.6,3,0,0,15,15,1,9,8,6,0,0,0,43,6,9,40.0,Matches
Ferreira,br BRA,"FW,MF",25.0,12.7,2,0,0,9,32,2,28,7,13,1,0,0,89,6,8,42.9,Matches
Pedro Geromel,br BRA,DF,37.0,5.2,2,0,0,3,2,0,2,8,4,0,0,0,35,6,10,37.5,Matches
Gustavo Martins Santos,br BRA,"DF,MF",20.0,7.7,5,0,0,14,5,2,3,5,13,0,0,0,33,25,6,80.6,Matches
Cuiabano,br BRA,"DF,MF",19.0,5.4,3,0,0,18,11,2,20,11,7,0,0,0,34,11,15,42.3,Matches
Ronald,br BRA,MF,19.0,4.6,1,0,0,5,4,0,2,3,4,0,0,0,27,12,5,70.6,Matches
Lucas Besozzi,ar ARG,"FW,MF",20.0,4.4,1,0,0,4,6,0,12,5,2,0,0,0,30,3,3,50.0,Matches
Diogo Barbosa,br BRA,DF,30.0,4.3,1,0,0,4,5,1,5,5,4,0,0,0,27,6,8,42.9,Matches
Caíque,br BRA,GK,25.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,100.0,Matches
Lucas Milla,br BRA,MF,20.0,3.4,2,0,0,9,3,0,1,4,4,0,0,0,16,9,9,50.0,Matches
Thomas Luciano,br BRA,DF,21.0,3.5,0,0,0,9,6,1,4,7,7,0,0,0,17,5,2,71.4,Matches
Lucas Silva,br BRA,MF,29.0,2.5,0,0,0,3,4,0,1,1,6,0,0,0,33,3,7,30.0,Matches
Nathan Fernandes,br BRA,"FW,MF",17.0,4.2,1,0,0,8,9,1,4,1,1,0,0,0,21,1,8,11.1,Matches
Adriel,br BRA,GK,22.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,Matches
Andre Martins,br BRA,"FW,MF",21.0,4.1,1,0,0,8,7,0,3,1,9,0,0,0,15,20,24,45.5,Matches
Zinho,br BRA,"FW,MF",19.0,2.7,0,0,0,2,3,1,3,1,2,0,0,0,21,0,5,0.0,Matches
Josué,br BRA,MF,17.0,1.3,1,0,0,3,2,0,1,6,0,0,0,0,12,2,1,66.7,Matches
Brenno,br BRA,GK,23.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Wesley,br BRA,DF,19.0,1.0,0,0,0,2,0,0,1,1,2,0,0,0,6,0,0,,Matches
Juan Iturbe,py PAR,"FW,MF",29.0,0.8,0,0,0,5,2,2,2,2,5,0,0,0,4,4,1,80.0,Matches
Luan Vieira,br BRA,"FW,MF",29.0,0.6,0,0,0,0,1,0,4,0,1,0,0,0,4,1,2,33.3,Matches
Darlan Mendes,br BRA,MF,24.0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,Matches
Gustavinho,br BRA,"MF,FW",21.0,0.4,0,0,0,0,4,0,3,0,0,0,0,0,5,0,2,0.0,Matches
Freddy Noguera,py PAR,FW,19.0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,7,0.0,Matches
Nata,br BRA,"FW,DF",21.0,0.2,1,0,0,2,1,0,0,0,0,0,0,0,1,2,1,66.7,Matches
Lian,br BRA,MF,17.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
João Araújo,br BRA,MF,17.0,0.1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,100.0,Matches
Squad Total,,,27.9,38.0,103,5,3,480,537,59,576,339,369,4,5,1,2023,501,537,48.3,
Opponent Total,,,27.6,38.0,112,7,5,575,460,48,805,434,418,2,7,2,2084,537,501,51.7,
