Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Guilherme Guedes,br BRA,"DF,MF",21.0,2.3,2,2,1,1,0,1,7,14.3,6,3,0,3,2,4,4,0,Matches
Elias Manoel,br BRA,FW,19.0,1.6,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,Matches
Léo Chú,br BRA,"FW,DF",20.0,1.2,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0,Matches
Paulo Victor Vidotti,br BRA,GK,34.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
Maicon Souza,br BRA,MF,35.0,1.0,1,0,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0,Matches
Diego Churín,ar ARG,FW,31.0,1.3,3,2,0,2,1,1,1,100.0,0,0,0,0,0,3,2,0,Matches
Éverton,br BRA,FW,32.0,0.5,3,0,1,1,1,1,1,100.0,0,0,0,0,0,3,0,0,Matches
César Pinares,cl CHI,FW,29.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Gui Azevedo,br BRA,FW,19.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,624,370,283,259,82,290,673,43.1,383,349,84,265,434,1058,514,8,
Opponent Total,,,26.8,38.0,607,356,318,230,59,301,740,40.7,439,391,134,257,416,1023,764,5,
