Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-08-02,21:45,Série A,Matchweek 18,Wed,Away,W,1,0,Atl Goianiense,50,5253.0,Marcelo Grohe,4-1-4-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2017-08-06,16:00,Série A,Matchweek 19,Sun,Home,W,2,0,Atlético Mineiro,62,22702.0,Maicon Souza,4-2-3-1,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2017-08-09,19:15,Libertadores,Round of 16,Wed,Home,W,2,1,ar Godoy Cruz,59,,Maicon Souza,4-2-3-1,4-2-2-2,Enrique Cáceres,Match Report,Leg 2 of 2; Grêmio won
2017-08-13,19:00,Série A,Matchweek 20,Sun,Away,L,0,1,Botafogo (RJ),62,6352.0,Marcelo Oliveira,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2017-08-20,11:00,Série A,Matchweek 21,Sun,Home,D,0,0,Ath Paranaense,52,15369.0,Marcelo Oliveira,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2017-09-02,16:00,Série A,Matchweek 22,Sat,Home,W,5,0,Sport Recife,52,17518.0,Ramiro Benetti,4-2-3-1,4-3-3,André Luiz de Freitas Castro,Match Report,
2017-09-09,18:00,Série A,Matchweek 23,Sat,Away,L,0,1,Vasco da Gama,64,,Léo Moura,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2017-09-13,21:45,Libertadores,Quarter-finals,Wed,Away,D,0,0,br Botafogo (RJ),54,,Lucas Barrios,4-2-3-1,4-2-3-1,José Argote,Match Report,Leg 1 of 2
2017-09-17,16:00,Série A,Matchweek 24,Sun,Home,L,0,1,Chapecoense,77,14618.0,Ramiro Benetti,4-2-3-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2017-09-20,21:45,Libertadores,Quarter-finals,Wed,Home,W,1,0,br Botafogo (RJ),52,,Pedro Geromel,4-2-3-1,4-2-3-1,Patricio Loustau,Match Report,Leg 2 of 2; Grêmio won
2017-09-24,19:00,Série A,Matchweek 25,Sun,Away,L,0,1,Bahia,58,12789.0,Edílson Mendes,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Home,W,1,0,Fluminense,62,15727.0,Pedro Geromel,4-2-3-1,4-3-2-1,Rafael Traci,Match Report,
2017-10-11,21:45,Série A,Matchweek 27,Wed,Home,L,0,1,Cruzeiro,56,7851.0,Pedro Geromel,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,
2017-10-15,19:00,Série A,Matchweek 28,Sun,Away,W,1,0,Coritiba,45,10814.0,Pedro Geromel,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2017-10-18,21:45,Série A,Matchweek 29,Wed,Away,D,0,0,Corinthians,45,40008.0,Pedro Geromel,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2017-10-22,17:00,Série A,Matchweek 30,Sun,Home,L,1,3,Palmeiras,49,16238.0,Marcelo Oliveira,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-10-25,18:45,Libertadores,Semi-finals,Wed,Away,W,3,0,ec Barcelona,47,,Pedro Geromel,4-2-3-1,4-2-3-1,Néstor Pitana,Match Report,Leg 1 of 2
2017-10-29,19:00,Série A,Matchweek 31,Sun,Away,D,2,2,Avaí,47,9880.0,Marcelo Oliveira,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2017-11-01,21:45,Libertadores,Semi-finals,Wed,Home,L,0,1,ec Barcelona,48,,Pedro Geromel,4-2-3-1,4-2-3-1,Roberto Tobar,Match Report,Leg 2 of 2; Grêmio won
2017-11-05,17:00,Série A,Matchweek 32,Sun,Home,W,3,1,Flamengo,59,18199.0,Pedro Geromel,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2017-11-08,19:30,Série A,Matchweek 33,Wed,Away,W,1,0,Ponte Preta,59,6226.0,Marcelo Oliveira,4-2-3-1,4-1-4-1,Sandro Ricci,Match Report,
2017-11-12,17:00,Série A,Matchweek 34,Sun,Home,D,1,1,Vitória,71,14021.0,Pedro Geromel,4-2-3-1,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-11-15,19:30,Série A,Matchweek 35,Wed,Home,W,1,0,São Paulo,39,20542.0,Pedro Geromel,4-2-3-1,4-1-4-1,Rodolpho Toski Marques,Match Report,
2017-11-19,19:00,Série A,Matchweek 36,Sun,Away,L,0,1,Santos,58,4206.0,Bressan,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,
2017-11-22,21:45,Libertadores,Finals,Wed,Home,W,1,0,ar Lanús,55,,Pedro Geromel,4-2-3-1,4-3-3,Julio Bascuñán,Match Report,Leg 1 of 2
2017-11-26,17:00,Série A,Matchweek 37,Sun,Home,D,1,1,Atl Goianiense,51,6783.0,Cristian Baroni,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2017-11-29,20:45,Libertadores,Finals,Wed,Away,W,2,1,ar Lanús,34,,Pedro Geromel,4-2-3-1,4-3-3,Enrique Cáceres,Match Report,Leg 2 of 2; Grêmio won
2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,L,3,4,Atlético Mineiro,37,19116.0,Bruno Grassi,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
