Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-07-25,19:30,Série A,Matchweek 15,Sat,Home,D,1,1,Sport Recife,57,33437,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-08-01,18:30,Série A,Matchweek 16,Sat,Away,L,0,1,Fluminense,54,33288,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2015-08-09,18:30,Série A,Matchweek 17,Sun,Home,W,5,0,Internacional,57,42432,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2015-08-13,21:00,Série A,Matchweek 18,Thu,Away,W,2,0,Atlético Mineiro,41,49047,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2015-08-16,18:30,Série A,Matchweek 19,Sun,Home,W,2,1,Joinville,68,31183,,4-2-3-1,4-3-2-1,Jailson Macêdo Freitas,Match Report,
2015-08-23,11:00,Série A,Matchweek 20,Sun,Away,D,0,0,Ponte Preta,41,8612,,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,
2015-08-30,11:00,Série A,Matchweek 21,Sun,Home,D,0,0,Coritiba,51,46000,,4-2-3-1,4-4-2,Luiz Flávio de Oliveira,Match Report,
2015-09-03,21:00,Série A,Matchweek 22,Thu,Away,W,2,0,Figueirense,37,10823,,4-2-3-1,4-3-1-2,Raphael Claus,Match Report,
2015-09-06,16:00,Série A,Matchweek 23,Sun,Home,W,2,1,Goiás,68,29184,,4-2-3-1,4-3-2-1,Sandro Ricci,Match Report,
2015-09-09,22:00,Série A,Matchweek 24,Wed,Away,D,1,1,Corinthians,46,30126,,4-2-3-1,4-1-4-1,André Luiz de Freitas Castro,Match Report,
2015-09-13,16:00,Série A,Matchweek 25,Sun,Home,L,1,2,São Paulo,48,44227,,4-2-3-1,4-1-4-1,Sandro Ricci,Match Report,
2015-09-16,21:00,Série A,Matchweek 26,Wed,Away,W,2,1,Ath Paranaense,52,13619,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2015-09-19,18:30,Série A,Matchweek 27,Sat,Away,L,2,3,Palmeiras,55,21257,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2015-09-26,21:00,Série A,Matchweek 28,Sat,Home,W,3,1,Avaí,52,13251,,4-2-2-2,4-5-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-10-04,16:00,Série A,Matchweek 29,Sun,Away,D,0,0,Cruzeiro,51,29294,,4-2-3-1,4-3-3,Heber Roberto Lopes,Match Report,
2015-10-15,21:00,Série A,Matchweek 30,Thu,Home,W,1,0,Santos,48,10496,,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2015-10-18,17:00,Série A,Matchweek 31,Sun,Home,L,2,3,Chapecoense,50,19925,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-10-25,17:00,Série A,Matchweek 32,Sun,Away,D,0,0,Vasco da Gama,46,20207,,4-2-3-1,4-3-2-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-11-01,17:00,Série A,Matchweek 33,Sun,Home,W,2,0,Flamengo,53,37793,,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,
2015-11-08,18:30,Série A,Matchweek 34,Sun,Away,L,0,1,Sport Recife,45,11091,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2015-11-19,19:30,Série A,Matchweek 35,Thu,Home,W,1,0,Fluminense,59,15909,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2015-11-22,17:00,Série A,Matchweek 36,Sun,Away,L,0,1,Internacional,45,30692,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-11-29,17:00,Série A,Matchweek 37,Sun,Home,W,2,1,Atlético Mineiro,60,36862,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Away,W,2,0,Joinville,48,5979,,4-2-3-1,4-3-2-1,Raphael Claus,Match Report,
