Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Luis Manuel Orejuela,co COL,DF,24.0,18,1527.0,85.0,44.6,17.0,17,89.0,14.0,1,16.0,5,1.56,15.0,11.0,4.0,0.24,-0.19,24.2,13.0,11.2,0.66,0.6,Matches
Jean Pyerre,br BRA,MF,21.0,20,1467.0,73.0,42.9,16.3,17,79.0,6.0,3,39.0,3,1.4,26.0,18.0,8.0,0.49,0.26,26.6,18.3,8.3,0.51,0.32,Matches
Victor Ferraz,br BRA,DF,32.0,17,1402.0,82.0,41.0,15.6,16,87.0,12.0,1,8.0,7,1.47,27.0,22.0,5.0,0.32,-0.04,21.3,20.2,1.1,0.07,-0.44,Matches
Walter Kannemann,ar ARG,DF,28.0,16,1397.0,87.0,40.8,15.5,16,87.0,14.0,0,,1,1.19,15.0,17.0,-2.0,-0.13,-0.8,17.9,18.4,-0.6,-0.04,-0.62,Matches
David Braz,br BRA,DF,32.0,21,1444.0,69.0,42.2,16.0,15,90.0,14.0,6,16.0,12,1.86,29.0,18.0,11.0,0.69,0.59,26.4,16.8,9.6,0.6,0.46,Matches
Darlan Mendes,br BRA,MF,21.0,21,1258.0,60.0,36.8,14.0,15,75.0,4.0,6,23.0,13,1.76,17.0,11.0,6.0,0.43,0.14,20.2,12.2,8.0,0.57,0.38,Matches
Paulo Miranda,br BRA,DF,31.0,14,1041.0,74.0,30.4,11.6,13,80.0,10.0,1,5.0,8,1.79,17.0,13.0,4.0,0.35,0.01,15.7,13.5,2.2,0.19,-0.2,Matches
Pedro Geromel,br BRA,DF,34.0,13,1059.0,81.0,31.0,11.8,12,86.0,10.0,1,30.0,1,1.46,15.0,7.0,8.0,0.68,0.49,21.5,8.9,12.6,1.07,1.08,Matches
Isaque,br BRA,"MF,FW",22.0,24,1072.0,45.0,31.3,11.9,11,71.0,0.0,13,22.0,9,1.54,17.0,13.0,4.0,0.34,-0.01,17.7,13.6,4.1,0.34,0.02,Matches
Maicon Souza,br BRA,MF,34.0,18,833.0,46.0,24.4,9.3,11,62.0,0.0,7,22.0,1,1.56,19.0,11.0,8.0,0.86,0.69,17.4,10.4,7.0,0.76,0.57,Matches
Luiz Fernando,br BRA,"FW,MF",23.0,23,1015.0,44.0,29.7,11.3,10,76.0,3.0,13,20.0,3,1.39,17.0,12.0,5.0,0.44,0.14,16.8,11.9,4.9,0.44,0.15,Matches
Paulo Victor Vidotti,br BRA,GK,33.0,10,900.0,90.0,26.3,10.0,10,90.0,10.0,0,,27,1.9,16.0,8.0,8.0,0.8,0.62,16.9,10.3,6.7,0.67,0.46,Matches
Thaciano,br BRA,MF,24.0,25,913.0,37.0,26.7,10.1,7,82.0,3.0,18,19.0,5,1.68,8.0,12.0,-4.0,-0.39,-1.0,11.7,13.6,-1.8,-0.18,-0.7,Matches
Ferreira,br BRA,FW,22.0,22,780.0,35.0,22.8,8.7,7,72.0,2.0,15,19.0,8,1.5,18.0,11.0,7.0,0.81,0.6,14.1,9.9,4.2,0.49,0.2,Matches
Éverton,br BRA,"FW,MF",31.0,17,703.0,41.0,20.6,7.8,7,73.0,2.0,10,19.0,9,1.71,8.0,10.0,-2.0,-0.26,-0.75,11.3,9.3,2.0,0.25,-0.1,Matches
Diego Churín,ar ARG,FW,30.0,14,678.0,48.0,19.8,7.5,7,77.0,1.0,7,20.0,2,2.21,12.0,6.0,6.0,0.8,0.57,13.7,7.6,6.1,0.8,0.59,Matches
Robinho,br BRA,"MF,FW",32.0,11,490.0,45.0,14.3,5.4,6,60.0,0.0,5,26.0,10,1.45,8.0,7.0,1.0,0.18,-0.18,8.1,6.8,1.3,0.23,-0.11,Matches
Vanderson,br BRA,DF,18.0,5,373.0,75.0,10.9,4.1,5,75.0,1.0,0,,7,2.0,8.0,5.0,3.0,0.72,0.43,7.4,5.8,1.6,0.39,0.06,Matches
César Pinares,cl CHI,MF,28.0,12,453.0,38.0,13.2,5.0,4,70.0,1.0,8,22.0,2,1.17,8.0,5.0,3.0,0.6,0.29,7.0,5.8,1.3,0.25,-0.09,Matches
Ruan,br BRA,DF,20.0,4,184.0,46.0,5.4,2.0,2,90.0,2.0,2,2.0,21,1.75,2.0,2.0,0.0,0.0,-0.36,1.8,2.9,-1.1,-0.52,-0.9,Matches
Thiago Neves,br BRA,MF,34.0,5,135.0,27.0,3.9,1.5,1,63.0,0.0,4,18.0,1,1.2,0.0,2.0,-2.0,-1.33,-1.74,0.9,1.3,-0.4,-0.27,-0.62,Matches
Júlio César,br BRA,GK,33.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,10,0.0,0.0,1.0,-1.0,-1.0,-1.38,1.1,1.9,-0.8,-0.81,-1.17,Matches
Gui Azevedo,br BRA,"FW,MF",18.0,9,112.0,12.0,3.3,1.2,0,,0.0,9,12.0,16,1.22,1.0,2.0,-1.0,-0.8,-1.18,2.4,2.3,0.1,0.04,-0.3,Matches
Patrick,br BRA,"FW,MF",21.0,2,21.0,11.0,0.6,0.2,0,,0.0,2,11.0,2,1.0,0.0,0.0,0.0,0.0,-0.34,0.1,0.0,0.0,0.14,-0.19,Matches
Rildo,br BRA,MF,20.0,2,20.0,10.0,0.6,0.2,0,,0.0,2,10.0,10,1.5,0.0,0.0,0.0,0.0,-0.34,0.1,0.1,0.0,0.02,-0.32,Matches
Fabrício,br BRA,"FW,MF",19.0,2,17.0,9.0,0.5,0.2,0,,0.0,2,9.0,9,1.0,0.0,0.0,0.0,0.0,-0.34,0.1,0.0,0.1,0.41,0.08,Matches
Luciano,br BRA,FW,26.0,1,8.0,8.0,0.2,0.1,0,,0.0,1,8.0,0,3.0,0.0,0.0,0.0,0.0,-0.34,0.0,0.1,0.0,-0.54,-0.87,Matches
Marcelo Oliveira,br BRA,FW,32.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,1.0,8,3.0,0.0,0.0,0.0,0.0,-0.34,0.1,0.0,0.1,6.03,5.7,Matches
Lucas Araujo,br BRA,MF,20.0,0,,,,,0,,,0,,15,,,,,,,,,,,,Matches
Brenno,br BRA,GK,20.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Emanuel,br BRA,DF,20.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Heitor,br BRA,DF,19.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Fernando Henrique,br BRA,MF,18.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Pedro Lucas,br BRA,MF,17.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Jhonata Varela,br BRA,MF,19.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.8,38,3420.0,90.0,100.0,38.0,418,82.0,246.0,166,19.0,271,1.55,53.0,40.0,13.0,0.34,,54.3,41.8,12.5,0.33,,
Opponent Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,82.0,240.0,170,20.0,266,1.0,40.0,53.0,-13.0,-0.34,,41.8,54.3,-12.5,-0.33,,
