Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
João Pedro,it ITA,FW,30.0,6.8,125,116,7,1,0,1,1,1,0,0,0,0,85,2,4,Matches
Everton,br BRA,"FW,MF",25.0,13.5,414,396,16,1,0,1,13,6,8,3,1,0,325,2,13,Matches
Rodrigo Ely,br BRA,DF,29.0,7.4,206,196,10,10,1,2,0,0,0,0,0,0,156,0,3,Matches
Vinícius,br BRA,FW,31.0,7.3,351,344,7,2,2,0,4,0,0,0,0,0,285,0,10,Matches
Nathan,br BRA,"MF,FW",26.0,7.6,320,305,13,2,1,0,9,1,9,2,3,0,260,2,3,Matches
Ferreira,br BRA,"FW,MF",25.0,12.7,523,498,20,3,3,3,28,3,11,2,4,0,416,5,17,Matches
Pedro Geromel,br BRA,DF,37.0,5.2,232,225,7,7,0,4,2,0,0,0,0,0,195,0,3,Matches
Gustavo Martins Santos,br BRA,"DF,MF",20.0,7.7,436,413,22,7,0,7,3,15,0,0,0,0,360,1,6,Matches
Cuiabano,br BRA,"DF,MF",19.0,5.4,224,189,33,6,1,4,20,26,1,0,0,0,132,2,14,Matches
Ronald,br BRA,MF,19.0,4.6,251,246,5,4,0,1,2,1,0,0,0,0,213,0,4,Matches
Lucas Besozzi,ar ARG,"FW,MF",20.0,4.4,195,193,0,0,2,0,12,0,0,0,0,0,149,2,8,Matches
Diogo Barbosa,br BRA,DF,30.0,4.3,210,163,46,5,0,0,5,40,1,0,0,0,156,1,6,Matches
Caíque,br BRA,GK,25.0,4.0,95,50,45,12,0,0,0,0,0,0,0,0,59,0,0,Matches
Lucas Milla,br BRA,MF,20.0,3.4,143,141,2,1,0,1,1,1,0,0,0,0,94,0,7,Matches
Thomas Luciano,br BRA,DF,21.0,3.5,128,96,32,5,0,0,4,27,0,0,0,0,85,0,5,Matches
Lucas Silva,br BRA,MF,29.0,2.5,148,142,5,4,0,0,1,0,1,0,1,0,127,1,2,Matches
Nathan Fernandes,br BRA,"FW,MF",17.0,4.2,113,113,0,0,0,0,4,0,0,0,0,0,84,0,4,Matches
Adriel,br BRA,GK,22.0,2.0,63,25,38,9,0,1,0,0,0,0,0,0,28,0,0,Matches
Andre Martins,br BRA,"FW,MF",21.0,4.1,140,133,6,0,0,0,3,1,0,0,0,0,107,1,4,Matches
Zinho,br BRA,"FW,MF",19.0,2.7,61,61,0,0,1,0,3,0,0,0,0,0,42,0,4,Matches
Josué,br BRA,MF,17.0,1.3,52,50,1,1,0,0,1,0,0,0,0,0,36,1,1,Matches
Brenno,br BRA,GK,23.0,1.0,19,12,7,4,0,0,0,0,0,0,0,0,17,0,0,Matches
Wesley,br BRA,DF,19.0,1.0,39,33,6,1,0,0,1,5,0,0,0,0,21,0,2,Matches
Juan Iturbe,py PAR,"FW,MF",29.0,0.8,28,28,0,0,0,0,2,0,0,0,0,0,19,0,2,Matches
Luan Vieira,br BRA,"FW,MF",29.0,0.6,46,42,4,0,1,0,4,0,3,1,2,0,37,0,1,Matches
Darlan Mendes,br BRA,MF,24.0,0.5,18,17,1,1,0,0,0,0,0,0,0,0,16,0,0,Matches
Gustavinho,br BRA,"MF,FW",21.0,0.4,21,19,2,0,0,0,3,0,2,2,0,0,13,0,0,Matches
Freddy Noguera,py PAR,FW,19.0,0.3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Nata,br BRA,"FW,DF",21.0,0.2,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
Lian,br BRA,MF,17.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
João Araújo,br BRA,MF,17.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
Squad Total,,,27.9,38.0,17285,15186,2040,593,54,74,576,770,202,51,77,0,13311,59,368,
Opponent Total,,,27.6,38.0,19643,17733,1862,506,53,144,805,734,227,105,82,2,15838,48,333,
