Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Felipe Vizeu,br BRA,FW,21.0,4.3,2,0,0,2,0,0,3,0.0,3,2,1,1,2,4,6,0,Matches
Walter Montoya,ar ARG,FW,25.0,2.4,3,1,0,2,1,3,5,60.0,2,1,0,1,2,5,2,0,Matches
Phelipe Megiolaro,br BRA,GK,19.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Patrick,br BRA,"MF,FW",20.0,3.9,13,11,6,3,4,5,12,41.7,7,3,0,3,2,15,2,0,Matches
Ferreira,br BRA,"FW,MF",21.0,1.7,3,3,2,0,1,1,3,33.3,2,4,0,4,0,3,1,0,Matches
Isaque,br BRA,"FW,MF",21.0,1.1,2,1,1,1,0,2,2,100.0,0,0,0,0,0,2,1,0,Matches
Felipe Albuquerque,br BRA,DF,19.0,1.0,4,1,2,1,1,3,4,75.0,1,0,0,0,0,4,8,0,Matches
Ruan,br BRA,DF,19.0,1.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,5,0,Matches
Matheus Frizzo,br BRA,MF,20.0,0.9,0,0,0,0,0,0,3,0.0,3,1,1,0,1,1,2,0,Matches
Marinho,br BRA,"MF,FW",28.0,0.5,2,1,2,0,0,1,1,100.0,0,2,0,2,2,4,0,0,Matches
Gui Azevedo,br BRA,FW,17.0,0.3,2,2,2,0,0,1,3,33.3,2,0,0,0,1,3,0,0,Matches
Da Silva,br BRA,FW,19.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Emanuel,br BRA,DF,19.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Jhonata Robert,br BRA,MF,19.0,0.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
Squad Total,,,27.6,38.0,618,389,310,238,70,262,645,40.6,383,298,111,187,370,988,659,10,
Opponent Total,,,27.6,38.0,639,416,343,233,63,257,753,34.1,496,377,148,229,379,1018,704,15,
