Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Victor Bobsin,br BRA,MF,21.0,8.8,659,16,105,436,122,13,659,11,8,72.7,3,27.3,439,1862,774,8,10,1,8,16,502,9,Matches
Matheus Henrique,br BRA,MF,23.0,7.0,536,9,79,317,145,13,536,24,13,54.2,10,41.7,363,2017,899,19,22,3,7,8,436,19,Matches
Jhonata Robert,br BRA,"FW,MF",21.0,7.0,425,1,32,154,244,20,425,30,12,40.0,18,60.0,259,1278,715,20,19,6,17,8,291,65,Matches
Leo Augusto Pereira,br BRA,"FW,MF",20.0,6.4,265,5,34,94,143,20,265,23,10,43.5,13,56.5,158,1371,619,28,14,4,22,10,174,65,Matches
Darlan Mendes,br BRA,MF,22.0,4.7,401,8,70,248,83,4,401,5,2,40.0,3,60.0,276,1166,555,7,4,1,6,10,308,4,Matches
Paulo Miranda,br BRA,DF,32.0,4.0,245,14,103,139,3,2,245,2,1,50.0,1,50.0,118,623,372,3,3,0,1,0,156,0,Matches
Fernando Henrique,br BRA,MF,19.0,3.1,176,1,48,118,15,0,176,4,3,75.0,1,25.0,97,410,128,3,6,0,4,2,92,0,Matches
Ricardinho,br BRA,"FW,MF",19.0,4.8,150,5,11,63,76,23,150,5,3,60.0,2,40.0,69,225,52,0,4,3,13,8,113,27,Matches
Mateus Sarará,br BRA,MF,18.0,3.1,221,16,44,136,41,2,221,1,1,100.0,0,0.0,113,448,184,2,6,0,7,1,134,4,Matches
Luiz Fernando,br BRA,"FW,MF",24.0,2.7,104,2,12,45,48,7,104,11,4,36.4,7,63.6,66,450,167,7,5,2,12,3,82,30,Matches
Guilherme Guedes,br BRA,"DF,MF",21.0,2.3,146,6,36,54,57,9,146,0,0,,0,,83,434,250,11,3,1,5,0,90,15,Matches
Elias Manoel,br BRA,FW,19.0,1.6,54,1,4,14,38,10,54,5,2,40.0,3,60.0,32,205,59,3,3,1,4,1,36,16,Matches
Léo Chú,br BRA,"FW,DF",20.0,1.2,68,0,6,17,46,7,68,6,2,33.3,4,66.7,49,324,194,6,4,3,4,0,56,17,Matches
Paulo Victor Vidotti,br BRA,GK,34.0,1.0,30,26,30,0,0,0,30,0,0,,0,,19,92,64,0,0,0,0,0,16,0,Matches
Maicon Souza,br BRA,MF,35.0,1.0,102,1,5,67,30,4,102,0,0,,0,,78,269,144,2,3,1,2,1,92,3,Matches
Diego Churín,ar ARG,FW,31.0,1.3,62,2,3,25,34,7,62,1,0,0.0,1,100.0,24,61,30,0,0,0,3,1,44,9,Matches
Éverton,br BRA,FW,32.0,0.5,42,0,7,21,15,2,42,2,1,50.0,1,50.0,25,178,55,1,1,0,0,0,26,11,Matches
César Pinares,cl CHI,FW,29.0,0.2,13,0,2,7,4,1,12,0,0,,0,,7,22,5,0,0,0,1,0,7,1,Matches
Gui Azevedo,br BRA,FW,19.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,22810,1554,5505,11102,6468,752,22803,741,439,59.2,301,40.6,13408,69727,36008,813,631,180,561,306,14917,1605,
Opponent Total,,,26.8,38.0,21698,2399,7234,10428,4279,508,21693,673,383,56.9,290,43.1,12110,64432,33437,572,411,99,661,334,13753,1292,
