Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Guilherme,br BRA,"FW,MF",20.0,17,453.0,27.0,13.2,5.0,3,70.0,0.0,14,17.0,10,1.12,5.0,4.0,1.0,0.2,0.32,Matches
Bressan,br BRA,DF,23.0,6,368.0,61.0,10.8,4.1,3,71.0,2.0,3,52.0,3,1.67,10.0,5.0,5.0,1.22,1.46,Matches
Léo Jardim,br BRA,GK,20.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,22,1.0,4.0,6.0,-2.0,-0.67,-0.64,Matches
Lincoln,br BRA,MF,17.0,10,307.0,31.0,9.0,3.4,2,83.0,1.0,8,18.0,24,1.2,3.0,6.0,-3.0,-0.88,-0.88,Matches
Guilherme Amorim,br BRA,MF,22.0,3,164.0,55.0,4.8,1.8,2,80.0,1.0,1,5.0,6,0.67,2.0,3.0,-1.0,-0.55,-0.49,Matches
Matheus Batista,br BRA,FW,20.0,11,205.0,19.0,6.0,2.3,0,,0.0,11,18.0,16,0.82,2.0,8.0,-6.0,-2.63,-2.72,Matches
Ty Sandows,za RSA,FW,20.0,4,105.0,26.0,3.1,1.2,0,,0.0,4,26.0,5,1.5,1.0,5.0,-4.0,-3.43,-3.46,Matches
Léo Tilica,br BRA,"FW,MF",20.0,3,62.0,21.0,1.8,0.7,0,,0.0,3,20.0,18,1.33,0.0,2.0,-2.0,-2.9,-2.88,Matches
Arthur Melo,br BRA,MF,19.0,1,37.0,37.0,1.1,0.4,0,,0.0,1,36.0,5,0.0,0.0,0.0,0.0,0.0,0.08,Matches
Moisés Wolschick,br BRA,MF,21.0,1,22.0,22.0,0.6,0.2,0,,0.0,1,21.0,3,0.0,0.0,3.0,-3.0,-12.27,-12.27,Matches
Edinho Campos,br BRA,MF,33.0,2,15.0,8.0,0.4,0.2,0,,0.0,2,7.0,4,2.0,0.0,0.0,0.0,0.0,0.08,Matches
Marcos De Almeida,br BRA,DF,18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Denilson,br BRA,DF,20.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Renan Dida,br BRA,GK,18.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Douglas Friedrich,br BRA,GK,27.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Andrés Guerrero,co COL,DF,20.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Lima,br BRA,"FW,MF",19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Lucas Lovat,br BRA,DF,19.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Machado,br BRA,MF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Jeferson Negueba,br BRA,FW,22.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Felipe Tontini,br BRA,MF,20.0,0,,,,,0,,0.0,0,,10,,,,,,,Matches
Vitor,br BRA,GK,20.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Werley,br BRA,DF,27.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Squad Total,,,25.7,38,3420.0,90.0,100.0,38.0,418,84.0,,112,21.0,322,1.39,41.0,44.0,-3.0,-0.08,,
Opponent Total,,,26.8,38,3420.0,90.0,100.0,38.0,418,84.0,,109,24.0,294,1.32,44.0,41.0,3.0,0.08,,
