Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Patrick Fabiano,tl TLS,FW,31.0,3.9,0,0,0,11,4,3,2,2,0,0,0,0,8,11,19,36.7,Matches
Bruno Alves,br BRA,"FW,MF",26.0,4.9,3,0,0,12,6,0,33,6,3,0,0,0,25,5,14,26.3,Matches
Bruno Ramires,br BRA,MF,24.0,2.1,1,0,0,4,1,0,1,3,0,0,0,0,7,0,3,0.0,Matches
Pablo Armero,co COL,DF,32.0,2.3,0,0,0,7,0,0,4,0,4,0,0,0,14,2,1,66.7,Matches
Victor Paraíba,br BRA,"MF,FW",20.0,3.1,0,0,0,1,7,1,3,1,3,0,0,0,11,1,6,14.3,Matches
Safira,br BRA,"FW,MF",23.0,1.7,1,0,0,11,10,2,0,2,3,0,0,0,4,3,5,37.5,Matches
Lucas Dias,br BRA,DF,23.0,1.1,0,0,0,4,1,0,0,1,1,0,0,0,6,6,3,66.7,Matches
Leandro Rosa Souza,br BRA,DF,32.0,1.1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,60.0,Matches
Robinho,br BRA,"FW,MF",24.0,0.8,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
Cristian Maidana,ar ARG,MF,32.0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
Jarro Pedroso,br BRA,FW,25.0,1.3,1,0,0,8,10,0,3,2,0,0,0,0,5,2,4,33.3,Matches
Rodolfo Gamarra,py PAR,"MF,FW",30.0,0.6,0,0,0,1,0,0,3,0,0,0,0,0,4,0,1,0.0,Matches
Gerson Júnior,br BRA,"FW,MF",19.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0,Matches
Matheus Prado,br BRA,"FW,MF",18.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Squad Total,,,28.7,38.0,95,4,3,572,480,63,554,394,392,4,5,3,1626,613,627,49.4,
Opponent Total,,,27.2,38.0,69,6,5,500,544,50,838,300,312,3,5,0,1808,628,612,50.6,
