Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Marlon,br BRA,"MF,FW",29.0,6.9,225,266,84.6,3762,853,105,118,89.0,98,117,83.8,15,20,75.0,0,0.1,0.2,-0.1,2,20,3,1,21,Matches
Roger Carvalho,br BRA,DF,33.0,4.8,210,229,91.7,4374,1315,47,53,88.7,135,140,96.4,26,34,76.5,0,0.0,0.0,0.0,0,3,0,0,4,Matches
Bergson da Silva,br BRA,FW,28.0,6.2,69,110,62.7,918,201,46,67,68.7,14,25,56.0,4,6,66.7,0,0.4,0.3,-0.4,5,5,1,0,6,Matches
Luiz Henrique,br BRA,MF,20.0,3.4,103,127,81.1,1857,437,47,52,90.4,43,51,84.3,12,20,60.0,2,1.2,0.6,0.8,5,13,6,0,15,Matches
Mariano Vázquez,ar ARG,"MF,FW",27.0,4.1,83,113,73.5,1537,372,37,45,82.2,31,40,77.5,13,20,65.0,0,0.4,0.3,-0.4,2,14,3,0,15,Matches
João Paulo Alves,br BRA,"MF,FW",29.0,3.4,120,157,76.4,2028,532,61,70,87.1,47,53,88.7,10,21,47.6,0,0.4,0.4,-0.4,9,13,3,1,17,Matches
Igor Torres,br BRA,FW,19.0,2.4,28,50,56.0,460,119,16,25,64.0,9,15,60.0,3,7,42.9,0,0.1,0.1,-0.1,2,1,1,0,4,Matches
Derley,br BRA,"MF,FW",33.0,2.1,102,111,91.9,1981,264,33,35,94.3,56,58,96.6,12,14,85.7,0,0.0,0.0,0.0,0,6,0,0,4,Matches
Éderson,br BRA,"FW,MF",30.0,1.2,36,45,80.0,683,78,9,11,81.8,19,23,82.6,5,6,83.3,0,0.1,0.3,-0.1,2,1,0,0,3,Matches
Max Walef,br BRA,GK,26.0,1.0,38,58,65.5,998,727,5,5,100.0,19,19,100.0,14,34,41.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Edson Caríus,br BRA,FW,31.0,0.7,8,9,88.9,108,17,6,6,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,2,Matches
Franco Fragapane,ar ARG,"MF,FW",26.0,1.4,55,69,79.7,809,195,32,38,84.2,22,24,91.7,1,2,50.0,0,0.1,0.1,-0.1,2,4,1,0,8,Matches
Tiago Orobó,br BRA,"FW,MF",26.0,0.5,15,26,57.7,195,45,10,14,71.4,5,9,55.6,0,0,,0,0.1,0.1,-0.1,1,0,0,0,2,Matches
Pablo,br BRA,MF,23.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.9,38.0,13999,17297,80.9,276704,95054,5066,5794,87.4,6755,7687,87.9,1941,3126,62.1,24,30.8,27.2,-6.8,312,1261,183,49,1396,
Opponent Total,,,26.4,38.0,14428,17596,82.0,269426,90496,5710,6446,88.6,6764,7671,88.2,1655,2754,60.1,25,29.7,28.7,-4.7,316,1325,236,77,1524,
