Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Felipe,br BRA,MF,27.0,9.8,621,25,115,407,103,8,621,7,5,71.4,2,28.6,328,1626,869,12,10,0,8,8,421,12,Matches
Pedro Rocha Neves,br BRA,"FW,MF",27.0,7.7,268,5,37,99,135,25,267,28,12,42.9,13,46.4,167,1093,500,19,13,11,27,12,185,44,Matches
Jussa,br BRA,"MF,DF",25.0,7.0,331,17,54,215,70,7,331,11,8,72.7,3,27.3,186,1278,650,8,11,0,10,3,189,15,Matches
Anthony Landazuri,ec ECU,DF,24.0,5.8,339,18,87,168,86,7,339,7,4,57.1,3,42.9,151,738,426,10,8,0,4,3,192,21,Matches
Max Walef,br BRA,GK,28.0,5.0,108,97,108,0,0,0,108,0,0,,0,,67,329,218,0,0,0,0,0,45,0,Matches
Matheus de Vargas,br BRA,MF,25.0,4.6,211,3,26,106,83,10,211,16,10,62.5,5,31.3,128,778,390,18,8,0,20,6,147,26,Matches
Rómulo Otero,ve VEN,"MF,FW",29.0,2.6,160,0,9,75,78,3,160,12,6,50.0,3,25.0,97,555,184,3,5,1,8,7,104,15,Matches
Habraão,br BRA,DF,20.0,2.4,132,30,70,57,7,6,132,1,1,100.0,0,0.0,44,290,207,3,0,0,1,1,61,0,Matches
Vitor Ricardo,br BRA,DF,21.0,1.3,71,1,14,38,21,0,71,2,1,50.0,1,50.0,44,235,116,2,3,0,3,0,46,9,Matches
Valentín Depietri,ar ARG,"FW,MF",21.0,2.6,157,1,12,66,81,17,157,16,7,43.8,7,43.8,106,824,427,17,7,8,12,6,105,35,Matches
Renato Kayser,br BRA,FW,25.0,1.8,51,1,7,25,21,6,51,6,4,66.7,2,33.3,27,216,79,2,2,2,2,0,25,7,Matches
Fabrício Baiano,br BRA,"FW,MF",29.0,0.6,47,1,14,15,19,1,47,3,1,33.3,2,66.7,20,314,134,7,3,0,5,3,23,5,Matches
Igor Torres,br BRA,"FW,MF",21.0,0.1,15,0,4,4,7,1,15,2,1,50.0,1,50.0,9,22,1,0,1,0,2,2,10,2,Matches
Squad Total,,,28.5,38.0,19436,1964,5599,9280,4806,678,19430,724,377,52.1,284,39.2,10295,61970,32569,614,446,140,575,328,11177,1365,
Opponent Total,,,26.8,38.0,22836,2254,6992,11037,5077,704,22831,722,350,48.5,303,42.0,13185,70583,35429,635,510,108,617,311,14544,1440,
