Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Pedro Borges,br BRA,MF,26.0,13.0,389,482,80.7,6454,2018,191,228,83.8,163,185,88.1,25,45,55.6,1,0.2,0.3,0.8,4,39,1,1,51,Matches
Renato Kayser,br BRA,FW,27.0,12.4,155,228,68.0,2214,603,89,121,73.6,54,75,72.0,5,8,62.5,1,1.2,0.6,-0.2,12,15,4,0,23,Matches
Leandro Emmanuel Martínez,ar ARG,"MF,FW",29.0,11.2,403,482,83.6,6320,1809,211,234,90.2,151,173,87.3,29,57,50.9,4,1.9,1.5,2.1,19,35,10,3,51,Matches
Eros Mancuso,ar ARG,"DF,FW",24.0,10.3,334,441,75.7,5483,1977,177,200,88.5,127,163,77.9,25,57,43.9,2,0.7,0.8,1.3,11,31,10,3,32,Matches
José Welison,br BRA,MF,28.0,9.8,331,398,83.2,6496,1782,130,144,90.3,135,156,86.5,55,78,70.5,1,0.7,0.3,0.3,7,37,3,1,42,Matches
Kervin Andrade,ve VEN,MF,18.0,5.4,105,156,67.3,1809,593,54,66,81.8,32,52,61.5,16,27,59.3,1,1.1,0.4,-0.1,15,15,4,1,17,Matches
Imanol Machuca,ar ARG,"FW,MF",24.0,4.8,119,177,67.2,1930,561,67,85,78.8,35,44,79.5,14,27,51.9,1,1.0,1.6,0.0,12,11,8,3,14,Matches
Calebe,br BRA,"MF,FW",23.0,1.4,52,64,81.3,731,228,31,34,91.2,20,25,80.0,0,4,0.0,0,0.2,0.1,-0.2,3,5,1,0,8,Matches
Kauan,br BRA,MF,18.0,0.6,33,36,91.7,619,143,11,11,100.0,18,19,94.7,3,4,75.0,0,0.0,0.0,0.0,1,3,1,0,5,Matches
Pedro Rocha Neves,br BRA,"FW,MF",29.0,0.5,14,21,66.7,216,44,10,13,76.9,2,2,100.0,2,4,50.0,1,0.6,0.3,0.4,4,0,0,0,1,Matches
Luis Eduardo Marques dos Santos,br BRA,"FW,DF",26.0,0.2,6,11,54.5,77,20,4,5,80.0,2,4,50.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Squad Total,,,29.8,38.0,11534,15022,76.8,217110,81558,4883,5594,87.3,4947,5920,83.6,1502,2850,52.7,38,31.6,25.0,6.4,330,1049,189,59,1169,
Opponent Total,,,27.3,38.0,16511,20143,82.0,290458,100245,7362,8229,89.5,7243,8212,88.2,1530,2683,57.0,25,33.7,35.2,-8.7,396,1349,306,109,1637,
