Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2019-08-03,19:00,Série A,Matchweek 13,Sat,Away,L,1,2,Ceará,1.8,1.8,64,38421,Juan Quintero,4-4-2,4-2-3-1,Heber Roberto Lopes,Match Report,
2019-08-12,20:00,Série A,Matchweek 14,Mon,Away,W,2,0,CSA,0.7,1.4,48,9924,Wellington Paulista,4-4-1-1,4-2-2-2,Gilberto Rodrigues Castro Junior,Match Report,
2019-08-17,17:00,Série A,Matchweek 15,Sat,Home,L,0,1,Internacional,0.9,0.6,55,38519,Juan Quintero,4-4-1-1,4-3-3,Braulio da Silva Machado,Match Report,
2019-08-25,16:00,Série A,Matchweek 16,Sun,Away,D,3,3,Santos,2.3,2.0,40,12515,Juan Quintero,4-2-3-1,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,
2019-09-01,16:00,Série A,Matchweek 17,Sun,Home,W,2,0,Goiás,1.3,0.5,51,34343,Juan Quintero,4-2-3-1,4-4-1-1,Felipe Fernandes de Lima,Match Report,
2019-09-07,17:00,Série A,Matchweek 18,Sat,Home,L,0,1,Fluminense,2.3,2.2,47,35474,Juan Quintero,4-3-3,4-1-4-1,Wilton Sampaio,Match Report,
2019-09-15,16:00,Série A,Matchweek 19,Sun,Away,D,1,1,Bahia,0.8,1.2,47,38977,Juan Quintero,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2019-09-22,16:00,Série A,Matchweek 20,Sun,Home,L,0,1,Palmeiras,0.5,0.6,44,34514,Juan Quintero,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2019-09-26,21:30,Série A,Matchweek 21,Thu,Away,L,1,4,Ath Paranaense,1.6,3.6,35,12080,Marcelo Boeck,4-2-3-1,4-1-4-1,Vinicius Gomes do Amaral,Match Report,
2019-09-30,20:00,Série A,Matchweek 22,Mon,Home,W,1,0,Botafogo (RJ),1.0,1.1,46,20884,Marcelo Boeck,4-2-3-1,4-1-4-1,André Luiz de Freitas Castro,Match Report,
2019-10-05,17:00,Série A,Matchweek 23,Sat,Away,L,1,2,São Paulo,1.1,2.6,39,34962,Marcelo Boeck,4-2-3-1,4-1-4-1,Diego Pombo Lopez,Match Report,
2019-10-09,20:30,Série A,Matchweek 24,Wed,Home,W,2,0,Chapecoense,2.1,1.3,53,25425,Wellington Paulista,4-2-3-1,4-2-4-0,Rodrigo Carvalhaes de Miranda,Match Report,
2019-10-13,16:00,Série A,Matchweek 25,Sun,Away,L,0,1,Vasco da Gama,0.6,1.6,42,12285,Marcelo Boeck,4-2-3-1,4-2-3-1,Daniel Nobre Bins,Match Report,
2019-10-16,20:00,Série A,Matchweek 26,Wed,Home,L,1,2,Flamengo,1.1,1.4,32,50101,Juan Quintero,4-4-2,4-4-2,Paulo Roberto Alves Júnior,Match Report,
2019-10-19,17:00,Série A,Matchweek 27,Sat,Home,W,2,1,Grêmio,1.1,1.5,40,26801,Wellington Paulista,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2019-10-26,22:00,Série A,Matchweek 28,Sat,Away,D,1,1,Cruzeiro,1.1,2.0,33,32268,Wellington Paulista,4-4-1-1,4-2-3-1,Raphael Claus,Match Report,
2019-10-30,20:30,Série A,Matchweek 29,Wed,Away,W,3,1,Avaí,2.1,1.0,49,2949,Wellington Paulista,4-4-2,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,
2019-11-02,17:00,Série A,Matchweek 30,Sat,Home,D,2,2,Atlético Mineiro,0.8,0.7,58,31503,Juan Quintero,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2019-11-06,20:30,Série A,Matchweek 31,Wed,Away,L,2,3,Corinthians,2.4,1.6,41,22453,Juan Quintero,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2019-11-10,19:00,Série A,Matchweek 32,Sun,Home,W,1,0,Ceará,1.1,1.0,37,46093,Wellington Paulista,4-2-3-1,3-4-3,Flavio Rodrigues De Souza,Match Report,
2019-11-17,19:00,Série A,Matchweek 33,Sun,Home,W,3,0,CSA,1.6,0.3,64,34231,Wellington Paulista,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2019-11-24,19:00,Série A,Matchweek 34,Sun,Away,D,2,2,Internacional,2.2,3.7,40,26012,Wellington Paulista,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,
2019-11-28,20:00,Série A,Matchweek 35,Thu,Home,W,2,1,Santos,1.3,2.6,37,33925,Wellington Paulista,4-2-3-1,4-3-3,Diego Pombo Lopez,Match Report,
2019-12-01,16:00,Série A,Matchweek 36,Sun,Away,W,2,1,Goiás,1.5,2.0,41,27284,Juan Quintero,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2019-12-04,21:30,Série A,Matchweek 37,Wed,Away,D,0,0,Fluminense,0.5,1.5,41,39965,Wellington Paulista,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2019-12-08,16:00,Série A,Matchweek 38,Sun,Home,W,2,1,Bahia,1.8,1.0,57,52552,Wellington Paulista,4-2-3-1,4-3-3,Wagner do Nascimento Magalhaes,Match Report,
