Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Carlinhos,br BRA,DF,34.0,3,177.0,59.0,5.2,2.0,2,78.0,0.0,1,22.0,12,2.33,2.0,0.0,2.0,1.02,1.1,2.0,0.9,1.1,0.54,0.51,Matches
Daniel Guedes,br BRA,DF,26.0,4,173.0,43.0,5.1,1.9,2,68.0,1.0,2,19.0,29,2.25,1.0,2.0,-1.0,-0.52,-0.52,2.0,3.8,-1.8,-0.95,-1.07,Matches
Igor Torres,br BRA,FW,20.0,16,294.0,18.0,8.6,3.3,1,70.0,0.0,15,15.0,18,1.31,5.0,3.0,2.0,0.61,0.7,6.0,5.5,0.5,0.14,0.09,Matches
Edinho,br BRA,"DF,MF",26.0,13,199.0,15.0,5.8,2.2,1,45.0,0.0,12,13.0,11,1.0,1.0,4.0,-3.0,-1.36,-1.41,3.0,3.9,-1.0,-0.43,-0.52,Matches
Juan Quintero,co COL,DF,25.0,1,53.0,53.0,1.5,0.6,1,53.0,0.0,0,,9,3.0,1.0,1.0,0.0,0.0,0.03,0.9,0.9,0.0,0.05,-0.01,Matches
Gustavo Blanco,br BRA,MF,26.0,0,,,,,0,,,0,,7,,,,,,,,,,,,Matches
Habraão,br BRA,DF,19.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Isaque,br BRA,MF,23.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Nathan,br BRA,DF,22.0,0,,,,,0,,,0,,6,,,,,,,,,,,,Matches
Pablo,br BRA,MF,24.0,0,,,,,0,,,0,,13,,,,,,,,,,,,Matches
Joao Paulo,br BRA,DF,23.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Max Walef,br BRA,GK,27.0,0,,,,,0,,,0,,5,,,,,,,,,,,,Matches
Wanderson,br BRA,DF,29.0,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
Squad Total,,,27.8,38,3420.0,90.0,100.0,38.0,418,82.0,246.0,172,20.0,277,1.53,44.0,45.0,-1.0,-0.03,,50.6,48.2,2.3,0.06,,
Opponent Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,82.0,241.0,176,20.0,258,1.29,45.0,44.0,1.0,0.03,,48.2,50.6,-2.3,-0.06,,
