Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
André Luis,br BRA,"FW,MF",21.0,15.4,371,12,66,158,154,29,371,30,14,46.7,16,53.3,259,1669,814,27,9,11,24,15,273,101,Matches
Bruno Melo,br BRA,DF,26.0,13.1,678,55,237,330,115,19,676,11,8,72.7,3,27.3,319,1777,971,22,16,2,10,6,399,37,Matches
Roger Carvalho,br BRA,DF,32.0,10.9,594,79,300,286,9,6,594,3,2,66.7,1,33.3,323,1573,881,3,4,2,5,1,417,0,Matches
Paulão,br BRA,DF,32.0,11.2,640,118,320,316,10,7,640,2,2,100.0,0,0.0,321,1604,895,3,1,0,4,2,400,1,Matches
Jackson de Souza,br BRA,DF,28.0,10.1,541,83,283,253,10,4,541,4,3,75.0,1,25.0,332,1760,948,4,1,0,5,1,373,0,Matches
Kieza,br BRA,FW,32.0,13.0,369,17,42,183,145,42,369,18,8,44.4,10,55.6,170,985,511,18,15,7,20,8,264,52,Matches
Felipe Araruna,br BRA,MF,22.0,6.9,317,13,85,197,38,3,317,6,4,66.7,2,33.3,167,782,330,4,7,1,7,3,201,15,Matches
Marcelo Boeck,br BRA,GK,34.0,6.6,243,199,241,2,0,0,243,0,0,,0,,104,662,510,0,0,0,0,0,97,0,Matches
Marcinho,br BRA,"MF,FW",23.0,5.2,149,1,16,57,82,19,149,16,6,37.5,10,62.5,96,798,459,18,11,7,15,6,106,31,Matches
Felipe Pires,br BRA,"FW,MF",23.0,6.0,247,5,31,113,107,25,247,6,4,66.7,2,33.3,162,1106,725,28,14,12,10,5,184,49,Matches
Júnior Santos,br BRA,FW,24.0,3.8,112,5,13,47,57,17,112,13,5,38.5,8,61.5,73,742,395,13,9,8,16,8,81,27,Matches
Marlon,br BRA,"MF,FW",28.0,6.4,262,6,66,122,75,10,262,4,1,25.0,3,75.0,152,1026,423,17,11,5,9,14,153,24,Matches
Nathan Otávio Ribeiro,br BRA,DF,28.0,3.4,224,25,96,125,4,1,224,1,1,100.0,0,0.0,135,613,379,2,1,0,2,0,176,0,Matches
Mariano Vázquez,ar ARG,"MF,FW",26.0,3.2,107,1,19,53,38,3,107,7,3,42.9,4,57.1,73,532,229,7,4,0,11,7,72,15,Matches
Paulo Roberto,br BRA,MF,31.0,2.8,145,5,31,102,14,0,145,8,4,50.0,4,50.0,89,479,254,4,1,0,0,5,97,3,Matches
Nenê Bonilha,br BRA,"MF,FW",26.0,2.9,173,7,23,113,40,2,173,7,6,85.7,1,14.3,94,553,215,6,5,0,2,2,115,8,Matches
Dodô,br BRA,"MF,FW",24.0,1.8,119,1,14,54,53,6,119,4,2,50.0,2,50.0,73,427,224,7,6,1,3,1,92,10,Matches
Matheus de Vargas,br BRA,MF,22.0,1.0,37,0,6,19,12,0,37,0,0,,0,,31,203,112,3,5,0,3,0,31,3,Matches
Matheus Alessandro,br BRA,"FW,MF",22.0,1.5,79,0,12,31,37,7,79,9,2,22.2,7,77.8,51,358,163,7,7,0,3,2,50,14,Matches
Derley,br BRA,"MF,DF",32.0,0.7,61,5,16,40,5,0,61,0,0,,0,,42,223,131,1,0,0,0,0,51,0,Matches
Adalberto,br BRA,DF,31.0,0.5,29,7,20,9,0,0,29,0,0,,0,,13,123,76,2,0,0,0,0,12,0,Matches
Squad Total,,,28.1,38.0,19332,2449,6427,9322,3817,541,19323,577,358,62.0,219,38.0,10515,62454,36044,661,468,134,475,293,12352,1253,
Opponent Total,,,27.3,38.0,22365,1545,4900,11972,5731,782,22358,515,335,65.0,180,35.0,13358,75501,40949,763,610,133,518,302,15532,1685,
