Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Rómulo Otero,ve VEN,"MF,FW",29.0,7,2,231.0,2.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,3.0,18.0,15.0,0.39,0.39,0.78,0.39,0.78,0.15,0.24,0.4,0.15,0.4,Matches
Habraão,br BRA,DF,20.0,5,2,219.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,3.0,8.0,0.0,0.41,0.0,0.41,0.41,0.41,0.38,0.0,0.38,0.38,0.38,Matches
Vitor Ricardo,br BRA,DF,21.0,2,2,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Valentín Depietri,ar ARG,"FW,MF",21.0,16,0,234.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,1.1,17.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.11,0.3,0.41,0.11,0.41,Matches
Renato Kayser,br BRA,FW,25.0,6,0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.5,0.39,0.5,Matches
Fabrício Baiano,br BRA,"FW,MF",29.0,5,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Igor Torres,br BRA,"FW,MF",21.0,4,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David,br BRA,"FW,MF",22.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches
Ángelo Henríquez,cl CHI,FW,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luan Polli,br BRA,GK,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sammuel,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alix Vinicius,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.5,38,418,3420.0,38.0,45.0,36.0,81.0,43.0,2.0,6.0,85.0,4.0,44.5,41.0,32.2,73.1,614.0,1385.0,1365.0,1.18,0.95,2.13,1.13,2.08,1.17,0.85,2.02,1.08,1.92,
Opponent Total,,,26.8,38,418,3420.0,38.0,37.0,25.0,62.0,33.0,4.0,5.0,92.0,3.0,42.9,39.1,32.3,71.4,635.0,1450.0,1440.0,0.97,0.66,1.63,0.87,1.53,1.13,0.85,1.98,1.03,1.88,
