Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Matheus Cassini,br BRA,MF,18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Claudinho,br BRA,"FW,MF",18.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Caíque França,br BRA,GK,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Pedro Henrique,br BRA,DF,19.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Matheus Caldeira Vidotto de Oliveira,br BRA,GK,20.0,0,,,,,0,,0.0,0,,22,,,,,,,Matches
Rodrigo Sam,br BRA,DF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Samuel,br BRA,DF,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Matheus de Vargas,br BRA,MF,18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Gustavo Viera,py PAR,MF,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Squad Total,,,27.2,38,3420.0,90.0,100.0,38.0,418,85.0,,114,20.0,293,2.13,71.0,31.0,40.0,1.05,,
Opponent Total,,,26.4,38,3420.0,90.0,100.0,38.0,418,85.0,,110,25.0,290,0.63,31.0,71.0,-40.0,-1.05,,
