Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Janderson,br BRA,"MF,FW",19.0,20,974.0,49.0,28.5,10.8,10,84.0,6.0,10,13.0,5,1.3,11.0,13.0,-2.0,-0.18,-0.55,12.0,14.5,-2.6,-0.24,-0.31,Matches
Gustavo,br BRA,FW,24.0,25,1018.0,41.0,29.8,11.3,9,89.0,7.0,16,13.0,7,1.44,13.0,15.0,-2.0,-0.18,-0.55,14.8,15.4,-0.5,-0.05,-0.05,Matches
Michel,br BRA,DF,28.0,10,696.0,70.0,20.4,7.7,9,75.0,6.0,1,19.0,18,1.3,7.0,7.0,0.0,0.0,-0.26,6.8,10.7,-3.9,-0.5,-0.61,Matches
Walter,br BRA,GK,31.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,23,1.33,7.0,6.0,1.0,0.17,-0.05,4.6,10.5,-5.8,-0.97,-1.14,Matches
Jádson,br BRA,MF,35.0,18,669.0,37.0,19.6,7.4,5,79.0,2.0,13,21.0,18,1.44,12.0,4.0,8.0,1.08,1.08,9.3,9.5,-0.2,-0.03,-0.02,Matches
Bruno Méndez,uy URU,DF,19.0,6,523.0,87.0,15.3,5.8,5,90.0,5.0,1,72.0,19,0.33,4.0,10.0,-6.0,-1.03,-1.47,4.9,9.0,-4.1,-0.71,-0.82,Matches
Henrique,br BRA,DF,32.0,5,450.0,90.0,13.2,5.0,5,90.0,5.0,0,,6,1.6,3.0,1.0,2.0,0.4,0.22,3.7,4.5,-0.8,-0.16,-0.17,Matches
Marllon Borges,br BRA,DF,26.0,4,360.0,90.0,10.5,4.0,4,90.0,4.0,0,,12,0.5,3.0,5.0,-2.0,-0.5,-0.79,3.4,6.1,-2.7,-0.67,-0.73,Matches
Everaldo,br BRA,MF,24.0,9,334.0,37.0,9.8,3.7,3,81.0,1.0,6,15.0,0,1.56,6.0,3.0,3.0,0.81,0.66,6.2,3.1,3.1,0.85,0.95,Matches
Pedro Henrique,br BRA,DF,23.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,5,1.33,4.0,4.0,0.0,0.0,-0.23,2.4,3.7,-1.2,-0.41,-0.43,Matches
Matheus Jesus,br BRA,MF,21.0,6,206.0,34.0,6.0,2.3,2,86.0,1.0,4,9.0,18,1.5,1.0,2.0,-1.0,-0.44,-0.69,1.7,2.8,-1.2,-0.52,-0.54,Matches
Richard,br BRA,MF,24.0,3,89.0,30.0,2.6,1.0,1,69.0,0.0,2,10.0,5,1.67,2.0,1.0,1.0,1.01,0.82,1.6,2.3,-0.7,-0.73,-0.74,Matches
André Luis,br BRA,MF,21.0,1,64.0,64.0,1.9,0.7,1,64.0,0.0,0,,2,1.0,1.0,1.0,0.0,0.0,-0.21,1.0,1.9,-0.9,-1.26,-1.27,Matches
Régis,br BRA,"MF,FW",26.0,5,90.0,18.0,2.6,1.0,0,,0.0,5,17.0,17,1.0,3.0,5.0,-2.0,-2.0,-2.27,1.7,0.5,1.2,1.16,1.2,Matches
Lucas Piton,br BRA,DF,18.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,7,0.0,1.0,0.0,1.0,2.0,1.81,0.7,0.1,0.6,1.17,1.19,Matches
Renê Júnior,br BRA,MF,29.0,1,29.0,29.0,0.8,0.3,0,,0.0,1,28.0,13,1.0,0.0,0.0,0.0,0.0,-0.21,0.5,0.5,0.0,-0.04,-0.03,Matches
Caíque França,br BRA,GK,23.0,1,21.0,21.0,0.6,0.2,0,,0.0,1,20.0,24,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.1,-0.1,-0.42,-0.41,Matches
Ángelo Araos,cl CHI,MF,22.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,Matches
Leo Augusto Pereira,br BRA,"FW,MF",18.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Filipe,br BRA,GK,21.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Madson,br BRA,"FW,MF",19.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,,Matches
Igor Marques,br BRA,DF,20.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Igor Morais,br BRA,DF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,Matches
Nathan,br BRA,FW,19.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,Matches
Fabricio Oya,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
João Victor,br BRA,DF,20.0,0,,,,,0,,0.0,0,,5,,,,,,,,,,,,Matches
Squad Total,,,28.0,38,3420.0,90.0,100.0,38.0,418,85.0,,114,18.0,330,1.47,42.0,34.0,8.0,0.21,,42.4,42.8,-0.5,-0.01,,
Opponent Total,,,27.4,38,3420.0,90.0,100.0,38.0,418,85.0,,113,20.0,316,1.16,34.0,42.0,-8.0,-0.21,,42.8,42.4,0.5,0.01,,
