Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-06-11,16:30,Série A,Matchweek 11,Sat,Home,W,2,0,Juventude,1.1,0.3,57,34617.0,Cássio,4-2-3-1,4-4-2,Ramon Abatti Abel,Match Report,
2022-06-15,21:30,Série A,Matchweek 12,Wed,Away,D,1,1,Ath Paranaense,1.3,1.6,55,25965.0,Cássio,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2022-06-19,16:00,Série A,Matchweek 13,Sun,Home,W,1,0,Goiás,1.6,0.3,65,35900.0,Cássio,4-2-3-1,4-4-2,Braulio da Silva Machado,Match Report,
2022-06-25,19:00,Série A,Matchweek 14,Sat,Home,D,0,0,Santos,0.4,0.5,61,40842.0,Cássio,4-1-4-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2022-06-28,21:30,Libertadores,Round of 16,Tue,Home,D,0,0,ar Boca Juniors,1.7,0.7,55,,Cássio,4-3-3,4-1-4-1,Roberto Tobar,Match Report,Leg 1 of 2
2022-07-02,16:30,Série A,Matchweek 15,Sat,Away,L,0,4,Fluminense,0.3,2.3,42,44782.0,Cássio,3-4-3,4-2-3-1,Wilton Sampaio,Match Report,
2022-07-05,21:30,Libertadores,Round of 16,Tue,Away,D,0 (6),0 (5),ar Boca Juniors,0.1,1.9,35,,Cássio,5-3-2,4-3-3,Andrés Matonte,Match Report,Leg 2 of 2; Corinthians won; Corinthians won on penalty kicks following extra time
2022-07-10,16:00,Série A,Matchweek 16,Sun,Home,W,1,0,Flamengo,0.8,0.6,49,44055.0,Cássio,4-2-3-1,4-3-1-2,Ramon Abatti Abel,Match Report,
2022-07-16,21:00,Série A,Matchweek 17,Sat,Away,L,1,3,Ceará,1.3,2.2,55,28683.0,Gil,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,
2022-07-20,21:30,Série A,Matchweek 18,Wed,Home,W,3,1,Coritiba,1.7,0.8,61,39852.0,Cássio,4-2-3-1,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,
2022-07-24,18:00,Série A,Matchweek 19,Sun,Away,W,2,1,Atlético Mineiro,1.1,0.8,47,55706.0,Fábio Santos,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2022-07-30,19:00,Série A,Matchweek 20,Sat,Home,W,1,0,Botafogo (RJ),1.4,0.6,50,42632.0,Cássio,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2022-08-02,21:30,Libertadores,Quarter-finals,Tue,Home,L,0,2,br Flamengo,0.5,0.9,43,,Cássio,4-3-3,4-1-2-1-2,Patricio Loustau,Match Report,Leg 1 of 2
2022-08-06,19:00,Série A,Matchweek 21,Sat,Away,D,1,1,Avaí,1.7,1.1,58,12648.0,Cássio,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,
2022-08-09,21:30,Libertadores,Quarter-finals,Tue,Away,L,0,1,br Flamengo,0.5,2.1,43,,,4-3-3,4-1-2-1-2,Esteban Ostojich,Match Report,Leg 2 of 2; Flamengo won
2022-08-13,19:00,Série A,Matchweek 22,Sat,Home,L,0,1,Palmeiras,0.4,0.4,57,44966.0,Cássio,4-3-3,4-2-3-1,Raphael Claus,Match Report,
2022-08-21,18:00,Série A,Matchweek 23,Sun,Away,L,0,1,Fortaleza,0.2,1.0,64,44338.0,Cássio,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,
2022-08-29,21:30,Série A,Matchweek 24,Mon,Home,W,1,0,RB Bragantino,0.9,1.0,48,36228.0,Cássio,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,
2022-09-04,16:00,Série A,Matchweek 25,Sun,Home,D,2,2,Internacional,1.9,0.8,50,41423.0,Cássio,4-2-3-1,4-1-2-1-2,Braulio da Silva Machado,Match Report,
2022-09-11,16:00,Série A,Matchweek 26,Sun,Away,D,1,1,São Paulo,1.5,1.4,56,46444.0,Cássio,4-1-4-1,4-2-2-2,Marcelo de Lima Henrique,Match Report,
2022-09-18,18:00,Série A,Matchweek 27,Sun,Away,L,0,1,América (MG),0.7,1.2,54,6416.0,Cássio,4-1-4-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2022-09-28,19:00,Série A,Matchweek 28,Wed,Home,W,2,1,Atl Goianiense,2.9,1.0,64,32398.0,Cássio,4-2-3-1,5-4-1,Leandro Pedro Vuaden,Match Report,
2022-10-01,21:00,Série A,Matchweek 29,Sat,Home,W,2,0,Cuiabá,1.4,0.4,60,37681.0,Cássio,4-1-4-1,5-4-1,Caio Max Augusto Vieira,Match Report,
2022-10-04,21:30,Série A,Matchweek 30,Tue,Away,D,2,2,Juventude,0.8,1.2,66,3159.0,Cássio,4-1-4-1,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,
2022-10-08,21:00,Série A,Matchweek 31,Sat,Home,W,2,1,Ath Paranaense,1.2,1.4,51,38403.0,Fagner,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,
2022-10-22,19:00,Série A,Matchweek 33,Sat,Away,W,1,0,Santos,0.4,0.8,47,,Cássio,4-3-3,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2022-10-26,21:45,Série A,Matchweek 34,Wed,Home,L,0,2,Fluminense,0.7,1.4,48,37920.0,Cássio,4-2-3-1,4-2-2-2,Leandro Pedro Vuaden,Match Report,
2022-10-29,19:30,Série A,Matchweek 32,Sat,Away,D,0,0,Goiás,1.2,1.3,70,9497.0,Cássio,4-3-3,5-4-1,Bruno Arleu de Araujo,Match Report,
2022-11-02,21:30,Série A,Matchweek 35,Wed,Away,W,2,1,Flamengo,0.7,0.6,48,,Cássio,4-2-3-1,4-3-3,Ramon Abatti Abel,Match Report,
2022-11-05,20:30,Série A,Matchweek 36,Sat,Home,W,1,0,Ceará,2.5,0.4,63,41335.0,Cássio,4-2-3-1,4-5-1,Bruno Arleu de Araujo,Match Report,
2022-11-09,19:00,Série A,Matchweek 37,Wed,Away,D,2,2,Coritiba,0.9,1.8,48,,Cássio,4-1-4-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2022-11-13,16:00,Série A,Matchweek 38,Sun,Home,L,0,1,Atlético Mineiro,0.7,1.6,58,,Cássio,4-1-4-1,4-2-3-1,Braulio da Silva Machado,Match Report,
