Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Memphis,nl NED,FW,29.0,8.8,273,243,29,2,2,1,6,2,10,0,1,0,219,1,6,Matches
André Carrillo,pe PER,MF,32.0,8.1,511,493,17,9,0,3,16,7,1,0,0,0,454,1,6,Matches
José Andrés Martínez,ve VEN,MF,29.0,7.0,333,330,2,2,0,2,2,0,0,0,0,0,268,1,5,Matches
Matheus Donelli,br BRA,GK,21.0,7.0,198,133,65,12,0,0,0,0,0,0,0,0,147,0,0,Matches
Alex Santana,br BRA,MF,28.0,6.3,233,220,13,11,0,0,0,2,0,0,0,0,198,0,3,Matches
Carlos Miguel,br BRA,GK,25.0,6.0,185,122,63,17,0,1,0,0,0,0,0,0,147,0,0,Matches
Ryan Gustavo,br BRA,MF,20.0,5.8,204,196,7,6,0,0,3,1,0,0,0,0,178,1,3,Matches
Talles Magno,br BRA,"FW,MF",21.0,5.4,155,149,2,1,2,0,2,1,0,0,0,0,121,4,4,Matches
Charles Rigon Matos,br BRA,MF,27.0,6.2,242,236,6,5,2,1,9,1,0,0,0,0,191,0,7,Matches
Pedro Raul,br BRA,FW,27.0,6.0,114,102,10,0,1,0,2,0,0,0,0,0,72,2,8,Matches
Gustavo Mosquito,br BRA,FW,26.0,4.5,110,107,3,0,0,0,15,3,0,0,0,0,88,0,3,Matches
Pedro Henrique,br BRA,"FW,MF",33.0,3.9,103,98,5,0,0,1,17,3,0,0,0,0,74,0,0,Matches
Caetano,br BRA,DF,24.0,3.1,123,120,3,3,0,1,0,0,0,0,0,0,114,0,0,Matches
Cássio,br BRA,GK,36.0,3.0,88,61,26,7,0,0,0,0,0,0,0,0,71,1,0,Matches
Léo Mana,br BRA,DF,19.0,2.3,109,87,21,0,0,0,5,21,0,0,0,0,86,1,3,Matches
Fausto Vera,ar ARG,MF,23.0,2.4,139,135,4,3,0,1,0,1,0,0,0,0,120,0,2,Matches
Giovane,br BRA,"FW,MF",20.0,3.0,61,54,7,0,1,0,10,2,1,0,1,0,42,0,1,Matches
Paulinho,br BRA,MF,35.0,1.3,59,52,7,7,0,0,0,0,0,0,0,0,52,0,0,Matches
Raul Bicalho,br BRA,DF,24.0,1.0,61,60,1,1,0,2,1,0,0,0,0,0,49,0,0,Matches
Gabriel Moscardo,br BRA,MF,18.0,0.9,22,22,0,0,0,0,0,0,0,0,0,0,15,0,1,Matches
Héctor,es ESP,"FW,DF",28.0,0.7,16,14,2,1,0,1,0,0,0,0,0,0,15,0,0,Matches
Maycon,br BRA,MF,26.0,0.5,32,32,0,0,0,0,0,0,0,0,0,0,25,0,0,Matches
Matheus Araújo,br BRA,MF,21.0,0.5,11,10,1,0,0,0,0,1,0,0,0,0,9,0,0,Matches
Arthur,br BRA,FW,20.0,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Biro,br BRA,"MF,DF",19.0,0.2,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
Kayke,br BRA,"MF,FW",19.0,0.2,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
João Pedro,br BRA,DF,20.0,0.1,4,2,2,2,0,0,0,0,0,0,0,0,3,0,0,Matches
Squad Total,,,26.3,38.0,17320,15372,1887,574,51,118,731,740,208,49,103,6,13954,61,318,
Opponent Total,,,27.8,38.0,16822,14922,1846,526,30,147,691,715,219,83,79,2,13373,54,340,
