Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2018-05-31,18:00,Série A,Matchweek 8,Thu,Home,W,1,0,América (MG),60,34921.0,Rodriguinho Marinho,4-2-4-0,4-2-3-1,Grazianni Maciel Rocha,Match Report,
2018-06-03,16:00,Série A,Matchweek 9,Sun,Away,L,0,1,Flamengo,47,49222.0,Henrique,4-2-4-0,4-1-4-1,Anderson Daronco,Match Report,
2018-06-06,21:00,Série A,Matchweek 10,Wed,Home,D,1,1,Santos,51,27586.0,Fabián Balbuena,4-3-3,4-3-3,Ricardo Marques Ribeiro,Match Report,
2018-06-09,21:00,Série A,Matchweek 11,Sat,Home,D,0,0,Vitória,63,27744.0,Rodriguinho Marinho,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2018-06-13,21:45,Série A,Matchweek 12,Wed,Away,L,0,1,Bahia,60,15041.0,Maycon,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2018-07-18,21:45,Série A,Matchweek 13,Wed,Home,W,2,0,Botafogo (RJ),49,19830.0,Fagner,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2018-07-21,21:00,Série A,Matchweek 14,Sat,Away,L,1,3,São Paulo,54,58624.0,Henrique,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2018-07-25,21:45,Série A,Matchweek 15,Wed,Home,W,2,0,Cruzeiro,46,21031.0,Jádson,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2018-07-29,11:00,Série A,Matchweek 16,Sun,Away,W,4,1,Vasco da Gama,48,33516.0,Gabriel,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2018-08-04,21:00,Série A,Matchweek 17,Sat,Home,D,0,0,Ath Paranaense,57,28455.0,Henrique,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2018-08-08,20:45,Libertadores,Round of 16,Wed,Away,L,0,1,cl Colo-Colo,44,,Ángel Romero,4-2-3-1,3-4-1-2,Wilmar Roldán,Match Report,Leg 1 of 2
2018-08-12,16:00,Série A,Matchweek 18,Sun,Away,L,1,2,Chapecoense,58,10070.0,Cássio,4-2-3-1,4-1-4-1,Grazianni Maciel Rocha,Match Report,
2018-08-18,19:00,Série A,Matchweek 19,Sat,Home,L,0,1,Grêmio,58,32583.0,Henrique,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2018-08-22,21:45,Série A,Matchweek 20,Wed,Away,L,0,1,Fluminense,54,8444.0,Jádson,4-2-4-0,4-3-2-1,Ricardo Marques Ribeiro,Match Report,
2018-08-25,19:00,Série A,Matchweek 21,Sat,Home,W,1,0,Paraná,61,28136.0,Cássio,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2018-08-29,21:45,Libertadores,Round of 16,Wed,Home,W,2,1,cl Colo-Colo,58,,Ángel Romero,4-2-3-1,3-4-1-2,Néstor Pitana,Match Report,Leg 2 of 2; Colo-Colo won
2018-09-01,21:00,Série A,Matchweek 22,Sat,Home,D,1,1,Atlético Mineiro,56,29371.0,Gabriel,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2018-09-05,20:00,Série A,Matchweek 23,Wed,Away,L,1,2,Ceará,69,39785.0,Henrique,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2018-09-09,16:00,Série A,Matchweek 24,Sun,Away,L,0,1,Palmeiras,46,38568.0,Cássio,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2018-09-16,19:00,Série A,Matchweek 25,Sun,Home,W,2,1,Sport Recife,70,20901.0,Cássio,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2018-09-23,16:00,Série A,Matchweek 26,Sun,Home,D,1,1,Internacional,54,26916.0,Cássio,4-2-4-0,4-3-3,Eduardo Tomaz De Aquino Valadão,Match Report,
2018-09-29,19:00,Série A,Matchweek 27,Sat,Away,D,0,0,América (MG),61,8012.0,Cássio,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2018-10-05,21:00,Série A,Matchweek 28,Fri,Home,L,0,3,Flamengo,53,41693.0,Cássio,4-2-4-0,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2018-10-13,19:00,Série A,Matchweek 29,Sat,Away,L,0,1,Santos,56,26428.0,Emerson Sheik,4-2-3-1,4-3-3,Péricles Bassols Pegado Cortez,Match Report,
2018-10-21,16:00,Série A,Matchweek 30,Sun,Away,D,2,2,Vitória,56,17982.0,Cássio,4-2-3-1,4-1-4-1,Rafael Traci,Match Report,
2018-10-27,20:00,Série A,Matchweek 31,Sat,Home,W,2,1,Bahia,55,35382.0,Cássio,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2018-11-04,17:00,Série A,Matchweek 32,Sun,Away,L,0,1,Botafogo (RJ),61,21463.0,Cássio,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2018-11-10,17:00,Série A,Matchweek 33,Sat,Home,D,1,1,São Paulo,47,42845.0,Cássio,4-1-4-1,3-1-4-2,Rodolpho Toski Marques,Match Report,
2018-11-14,21:45,Série A,Matchweek 34,Wed,Away,L,0,1,Cruzeiro,53,15520.0,Cássio,4-2-3-1,4-4-2,Jean Pierre Goncalves Lima,Match Report,
2018-11-17,19:00,Série A,Matchweek 35,Sat,Home,W,1,0,Vasco da Gama,44,38605.0,Cássio,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2018-11-21,21:45,Série A,Matchweek 36,Wed,Away,L,0,1,Ath Paranaense,50,14320.0,Cássio,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2018-11-25,19:00,Série A,Matchweek 37,Sun,Home,D,0,0,Chapecoense,67,35888.0,Cássio,4-2-3-1,4-1-3-2,Paulo Roberto Alves Júnior,Match Report,
2018-12-02,17:00,Série A,Matchweek 38,Sun,Away,L,0,1,Grêmio,47,38974.0,Cássio,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
