Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
José Andrés Martínez,ve VEN,MF,29.0,7.0,0,2,0,0.0,0.28,0.0,0.0,,31.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Matheus Donelli,br BRA,GK,21.0,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alex Santana,br BRA,MF,28.0,6.3,0,9,2,22.2,1.42,0.32,0.0,0.0,19.7,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
Carlos Miguel,br BRA,GK,25.0,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ryan Gustavo,br BRA,MF,20.0,5.8,0,4,2,50.0,0.68,0.34,0.0,0.0,21.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Talles Magno,br BRA,"FW,MF",21.0,5.4,2,14,6,42.9,2.59,1.11,0.14,0.33,12.0,0,0,0,2.5,2.5,0.18,-0.5,-0.5,Matches
Charles Rigon Matos,br BRA,MF,27.0,6.2,1,4,3,75.0,0.65,0.49,0.25,0.33,19.1,0,0,0,0.3,0.3,0.08,0.7,0.7,Matches
Pedro Raul,br BRA,FW,27.0,6.0,0,14,4,28.6,2.34,0.67,0.0,0.0,13.8,0,0,0,1.4,1.4,0.1,-1.4,-1.4,Matches
Gustavo Mosquito,br BRA,FW,26.0,4.5,1,5,1,20.0,1.12,0.22,0.2,1.0,15.3,0,0,0,0.4,0.4,0.09,0.6,0.6,Matches
Pedro Henrique,br BRA,"FW,MF",33.0,3.9,1,12,4,33.3,3.05,1.02,0.08,0.25,17.4,0,0,0,0.9,0.9,0.08,0.1,0.1,Matches
Caetano,br BRA,DF,24.0,3.1,0,1,0,0.0,0.32,0.0,0.0,,7.0,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Cássio,br BRA,GK,36.0,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Léo Mana,br BRA,DF,19.0,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fausto Vera,ar ARG,MF,23.0,2.4,0,7,3,42.9,2.97,1.27,0.0,0.0,26.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Giovane,br BRA,"FW,MF",20.0,3.0,1,17,4,23.5,5.58,1.31,0.06,0.25,18.3,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches
Paulinho,br BRA,MF,35.0,1.3,0,6,2,33.3,4.58,1.53,0.0,0.0,12.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Raul Bicalho,br BRA,DF,24.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel Moscardo,br BRA,MF,18.0,0.9,0,2,1,50.0,2.22,1.11,0.0,0.0,17.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Héctor,es ESP,"FW,DF",28.0,0.7,0,2,0,0.0,2.81,0.0,0.0,,13.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Maycon,br BRA,MF,26.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matheus Araújo,br BRA,MF,21.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arthur,br BRA,FW,20.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Biro,br BRA,"MF,DF",19.0,0.2,0,2,0,0.0,11.25,0.0,0.0,,29.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Kayke,br BRA,"MF,FW",19.0,0.2,0,1,0,0.0,6.0,0.0,0.0,,28.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
João Pedro,br BRA,DF,20.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.3,38.0,54,553,192,34.7,14.55,5.05,0.09,0.26,19.3,26,5,6,49.1,44.4,0.08,4.9,4.6,
Opponent Total,,,27.8,38.0,43,515,172,33.4,13.55,4.53,0.07,0.22,19.9,18,6,7,43.1,37.6,0.07,-0.1,-0.6,
