Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Walter,br BRA,GK,30.0,12,11,1043.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodriguinho Marinho,br BRA,"FW,MF",29.0,11,11,982.0,10.9,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,0.46,0.18,0.64,0.46,0.64,Matches
Sidcley,br BRA,"DF,MF",24.0,11,11,945.0,10.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.19,0.1,0.19,Matches
Maycon,br BRA,MF,20.0,10,8,766.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabián Balbuena,py PAR,DF,26.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Augusto,br BRA,"DF,MF",19.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ángelo Araos,cl CHI,MF,21.0,15,6,575.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.16,0.16,0.0,0.16,Matches
Danilo,br BRA,MF,38.0,13,6,490.0,5.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches
Thiaguinho,br BRA,MF,20.0,9,5,569.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marquinhos Gabriel,br BRA,"FW,MF",27.0,12,4,367.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches
Paulo Roberto,br BRA,MF,30.0,6,4,328.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Renê Júnior,br BRA,MF,28.0,4,4,303.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emerson Sheik,qa QAT,FW,39.0,17,3,357.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,0.0,0.5,Matches
Jonathas,br BRA,FW,28.0,7,3,299.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches
Marllon Borges,br BRA,DF,25.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Junior Dutra,br BRA,"FW,MF",29.0,5,1,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juninho Capixaba,br BRA,"DF,MF",20.0,2,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sergio Díaz,py PAR,FW,19.0,2,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Bilu,br BRA,MF,18.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Figueiredo,br BRA,MF,21.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Matias,br BRA,FW,19.0,2,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Colin Kazim-Richards,tr TUR,"FW,MF",31.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Caetano,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Fessin,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Filipe,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches
Caíque França,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Léo Príncipe,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Vilson,br BRA,"DF,MF",29.0,0,0,,,,,,,,,,,,,,,,Matches
Bruno Xavier,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.6,38,418,3420.0,38.0,33.0,22.0,55.0,32.0,1.0,1.0,79.0,3.0,0.87,0.58,1.45,0.84,1.42,
Opponent Total,,,27.0,38,418,3420.0,38.0,34.0,19.0,53.0,30.0,4.0,4.0,85.0,4.0,0.89,0.5,1.39,0.79,1.29,
