Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Fagner,br BRA,DF,34.0,10.1,591,26,151,263,180,5,591,6,4,66.7,2,33.3,271,1197,771,14,6,2,7,4,338,49,Matches
Igor Coronado,br BRA,"MF,FW",31.0,15.3,1094,16,139,561,407,24,1094,78,30,38.5,42,53.8,671,4269,2307,72,60,9,46,33,807,90,Matches
Memphis,nl NED,FW,29.0,8.8,382,4,23,187,178,37,381,31,13,41.9,14,45.2,252,1167,551,24,13,9,23,20,299,62,Matches
André Carrillo,pe PER,MF,32.0,8.1,583,12,110,375,99,8,583,11,8,72.7,3,27.3,404,1987,764,13,9,1,9,12,460,25,Matches
José Andrés Martínez,ve VEN,MF,29.0,7.0,393,20,141,218,39,3,393,6,4,66.7,2,33.3,199,729,367,6,6,0,8,6,255,5,Matches
Matheus Donelli,br BRA,GK,21.0,7.0,215,201,215,0,0,0,215,0,0,,0,,107,507,294,0,0,0,0,0,94,0,Matches
Alex Santana,br BRA,MF,28.0,6.3,303,18,92,171,47,10,303,7,3,42.9,4,57.1,169,914,542,9,12,1,11,3,186,6,Matches
Carlos Miguel,br BRA,GK,25.0,6.0,201,159,200,1,0,0,201,0,0,,0,,104,462,314,0,0,0,0,0,78,0,Matches
Ryan Gustavo,br BRA,MF,20.0,5.8,282,11,66,175,43,5,282,9,4,44.4,4,44.4,146,686,294,4,5,0,6,8,170,8,Matches
Talles Magno,br BRA,"FW,MF",21.0,5.4,240,6,30,120,97,26,240,27,14,51.9,11,40.7,162,926,493,17,11,9,16,12,173,38,Matches
Charles Rigon Matos,br BRA,MF,27.0,6.2,321,13,69,189,66,6,321,5,3,60.0,2,40.0,149,761,365,6,6,0,8,2,198,19,Matches
Pedro Raul,br BRA,FW,27.0,6.0,188,6,14,99,80,35,188,6,4,66.7,2,33.3,85,335,146,6,4,3,21,7,117,42,Matches
Gustavo Mosquito,br BRA,FW,26.0,4.5,155,1,12,67,78,12,155,16,4,25.0,10,62.5,102,649,275,9,7,6,6,10,117,39,Matches
Pedro Henrique,br BRA,"FW,MF",33.0,3.9,151,7,17,55,80,18,151,8,3,37.5,4,50.0,90,564,319,12,10,1,8,4,105,32,Matches
Caetano,br BRA,DF,24.0,3.1,157,37,94,61,2,1,157,0,0,,0,,81,295,171,0,0,0,0,0,103,0,Matches
Cássio,br BRA,GK,36.0,3.0,91,75,91,0,0,0,91,0,0,,0,,53,294,187,0,0,0,0,0,36,0,Matches
Léo Mana,br BRA,DF,19.0,2.3,139,13,50,64,26,0,139,0,0,,0,,61,176,81,1,2,0,5,1,71,5,Matches
Fausto Vera,ar ARG,MF,23.0,2.4,162,2,24,105,33,3,162,5,2,40.0,3,60.0,90,495,255,6,3,0,1,3,120,6,Matches
Giovane,br BRA,"FW,MF",20.0,3.0,108,2,10,43,58,20,108,13,4,30.8,9,69.2,71,418,142,3,2,3,10,10,83,28,Matches
Paulinho,br BRA,MF,35.0,1.3,82,4,23,40,20,11,82,0,0,,0,,32,179,69,3,2,0,4,2,48,2,Matches
Raul Bicalho,br BRA,DF,24.0,1.0,71,4,39,27,5,1,71,3,2,66.7,1,33.3,37,130,62,1,0,0,1,0,47,2,Matches
Gabriel Moscardo,br BRA,MF,18.0,0.9,35,4,10,18,7,1,35,0,0,,0,,17,80,39,1,0,0,1,2,22,0,Matches
Héctor,es ESP,"FW,DF",28.0,0.7,21,0,0,16,5,4,21,2,0,0.0,2,100.0,16,125,32,1,0,2,1,0,20,3,Matches
Maycon,br BRA,MF,26.0,0.5,37,0,7,22,8,0,37,0,0,,0,,14,133,99,3,2,0,0,1,23,2,Matches
Matheus Araújo,br BRA,MF,21.0,0.5,13,1,2,10,1,0,13,0,0,,0,,10,47,5,0,1,0,1,2,7,0,Matches
Arthur,br BRA,FW,20.0,0.2,4,0,0,3,1,0,4,0,0,,0,,2,6,1,0,0,0,1,0,4,0,Matches
Biro,br BRA,"MF,DF",19.0,0.2,19,0,1,6,12,1,19,0,0,,0,,13,95,55,1,2,0,2,0,15,3,Matches
Kayke,br BRA,"MF,FW",19.0,0.2,14,0,2,5,7,0,14,2,1,50.0,1,50.0,11,55,30,1,1,0,2,0,12,5,Matches
João Pedro,br BRA,DF,20.0,0.1,5,3,3,2,0,0,5,1,1,100.0,0,0.0,1,6,0,0,0,0,0,0,1,0,Matches
Squad Total,,,26.3,38.0,21612,2235,6886,9954,4995,753,21606,671,317,47.2,307,45.8,12114,61789,31780,620,457,140,549,368,13837,1426,
Opponent Total,,,27.8,38.0,21097,2208,6576,9646,5108,708,21090,760,374,49.2,334,43.9,11660,62160,32072,641,474,138,505,326,13251,1313,
