Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
André Ramalho,br BRA,DF,31.0,18,1482.0,82.0,43.3,16.5,17,86.0,15,1,25.0,0,1.89,30.0,17.0,13.0,0.79,0.98,25.6,17.7,8.0,0.48,0.57,Matches
Gustavo Henrique,br BRA,DF,30.0,18,1478.0,82.0,43.2,16.4,17,86.0,15,1,24.0,12,1.65,30.0,22.0,8.0,0.49,0.44,23.0,17.4,5.6,0.34,0.32,Matches
Wesley,br BRA,FW,18.0,23,1438.0,63.0,42.0,16.0,17,77.0,7,6,22.0,0,0.96,13.0,20.0,-7.0,-0.44,-1.16,15.9,18.0,-2.0,-0.13,-0.49,Matches
Matheus Bidu,br BRA,DF,24.0,23,1500.0,65.0,43.9,16.7,16,85.0,12,7,19.0,14,1.83,30.0,15.0,15.0,0.9,1.18,25.4,16.0,9.4,0.56,0.72,Matches
Ángel Romero,py PAR,FW,31.0,28,1449.0,52.0,42.4,16.1,16,73.0,2,12,23.0,0,1.64,24.0,19.0,5.0,0.31,0.13,21.2,18.6,2.6,0.16,0.0,Matches
Fagner,br BRA,DF,34.0,14,913.0,65.0,26.7,10.1,12,76.0,5,2,4.0,11,1.57,12.0,10.0,2.0,0.2,-0.05,14.9,12.3,2.6,0.26,0.14,Matches
Igor Coronado,br BRA,"MF,FW",31.0,30,1378.0,46.0,40.3,15.3,11,80.0,5,19,26.0,2,1.2,14.0,18.0,-4.0,-0.26,-0.83,17.6,16.6,1.0,0.06,-0.16,Matches
Memphis,nl NED,FW,29.0,11,793.0,72.0,23.2,8.8,9,82.0,3,2,28.0,0,2.55,23.0,9.0,14.0,1.59,1.76,15.5,7.9,7.6,0.86,0.92,Matches
André Carrillo,pe PER,MF,32.0,13,730.0,56.0,21.3,8.1,8,73.0,0,5,30.0,0,2.38,21.0,10.0,11.0,1.36,1.42,13.1,8.1,5.0,0.62,0.58,Matches
José Andrés Martínez,ve VEN,MF,29.0,11,633.0,58.0,18.5,7.0,8,73.0,2,3,18.0,1,2.27,16.0,8.0,8.0,1.14,1.11,12.6,9.0,3.6,0.51,0.44,Matches
Matheus Donelli,br BRA,GK,21.0,7,630.0,90.0,18.4,7.0,7,90.0,7,0,,25,0.71,5.0,12.0,-7.0,-1.0,-1.52,6.2,8.9,-2.7,-0.39,-0.67,Matches
Alex Santana,br BRA,MF,28.0,12,569.0,47.0,16.6,6.3,6,77.0,3,6,18.0,0,2.58,12.0,4.0,8.0,1.27,1.23,8.6,6.4,2.2,0.35,0.24,Matches
Carlos Miguel,br BRA,GK,25.0,6,540.0,90.0,15.8,6.0,6,90.0,6,0,,2,1.0,7.0,7.0,0.0,0.0,-0.28,6.7,8.2,-1.5,-0.25,-0.49,Matches
Ryan Gustavo,br BRA,MF,20.0,11,526.0,48.0,15.4,5.8,6,71.0,2,5,21.0,12,1.36,5.0,5.0,0.0,0.0,-0.28,6.5,5.8,0.7,0.12,-0.04,Matches
Talles Magno,br BRA,"FW,MF",21.0,14,487.0,35.0,14.2,5.4,6,54.0,1,8,21.0,1,2.29,12.0,3.0,9.0,1.66,1.66,9.9,4.9,4.9,0.91,0.88,Matches
Charles Rigon Matos,br BRA,MF,27.0,13,554.0,43.0,16.2,6.2,5,78.0,2,8,20.0,6,1.85,9.0,6.0,3.0,0.49,0.3,8.0,6.9,1.2,0.19,0.04,Matches
Pedro Raul,br BRA,FW,27.0,19,539.0,28.0,15.8,6.0,4,68.0,1,15,18.0,14,0.79,3.0,5.0,-2.0,-0.33,-0.68,6.7,6.6,0.1,0.02,-0.17,Matches
Gustavo Mosquito,br BRA,FW,26.0,10,403.0,40.0,11.8,4.5,4,57.0,0,6,30.0,3,0.7,6.0,6.0,0.0,0.0,-0.27,4.5,4.5,0.0,0.01,-0.17,Matches
Pedro Henrique,br BRA,"FW,MF",33.0,11,354.0,32.0,10.4,3.9,4,51.0,0,7,22.0,17,1.08,5.0,7.0,-2.0,-0.51,-0.83,4.9,3.0,1.9,0.48,0.36,Matches
Caetano,br BRA,DF,24.0,5,281.0,56.0,8.2,3.1,4,61.0,1,1,36.0,13,0.8,4.0,7.0,-3.0,-0.96,-1.3,3.3,6.3,-3.0,-0.96,-1.21,Matches
Cássio,br BRA,GK,36.0,3,270.0,90.0,7.9,3.0,3,90.0,3,0,,3,0.33,0.0,3.0,-3.0,-1.0,-1.34,2.8,2.4,0.4,0.13,-0.03,Matches
Léo Mana,br BRA,DF,19.0,5,208.0,42.0,6.1,2.3,3,64.0,0,2,9.0,14,1.0,1.0,5.0,-4.0,-1.73,-2.1,1.6,2.9,-1.3,-0.58,-0.78,Matches
Fausto Vera,ar ARG,MF,23.0,6,212.0,35.0,6.2,2.4,2,77.0,0,4,15.0,1,0.5,0.0,2.0,-2.0,-0.85,-1.16,2.1,2.7,-0.6,-0.26,-0.44,Matches
Giovane,br BRA,"FW,MF",20.0,11,274.0,25.0,8.0,3.0,1,84.0,0,10,19.0,15,1.09,3.0,4.0,-1.0,-0.33,-0.61,3.5,6.0,-2.4,-0.79,-1.03,Matches
Paulinho,br BRA,MF,35.0,6,118.0,20.0,3.5,1.3,1,45.0,0,5,15.0,0,0.83,0.0,1.0,-1.0,-0.76,-1.04,1.5,1.8,-0.3,-0.2,-0.37,Matches
Raul Bicalho,br BRA,DF,24.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,4,0.0,0.0,1.0,-1.0,-1.0,-1.27,1.2,0.5,0.7,0.74,0.6,Matches
Gabriel Moscardo,br BRA,MF,18.0,2,81.0,41.0,2.4,0.9,1,45.0,0,1,36.0,4,1.0,3.0,4.0,-1.0,-1.11,-1.38,0.6,2.6,-2.0,-2.23,-2.45,Matches
Héctor,es ESP,"FW,DF",28.0,3,64.0,21.0,1.9,0.7,1,7.0,0,2,29.0,4,2.0,2.0,1.0,1.0,1.41,1.19,1.9,0.6,1.3,1.89,1.76,Matches
Maycon,br BRA,MF,26.0,2,47.0,24.0,1.4,0.5,0,,0,2,24.0,0,0.5,0.0,2.0,-2.0,-3.83,-4.12,0.6,1.2,-0.7,-1.31,-1.48,Matches
Matheus Araújo,br BRA,MF,21.0,4,43.0,11.0,1.3,0.5,0,,0,4,11.0,9,1.25,2.0,2.0,0.0,0.0,-0.24,1.3,1.6,-0.3,-0.68,-0.85,Matches
Arthur,br BRA,FW,20.0,1,21.0,21.0,0.6,0.2,0,,0,1,21.0,5,1.0,1.0,0.0,1.0,4.29,4.07,1.0,0.6,0.4,1.58,1.43,Matches
Biro,br BRA,"MF,DF",19.0,3,16.0,5.0,0.5,0.2,0,,0,3,5.0,17,1.33,0.0,0.0,0.0,0.0,-0.24,0.8,0.0,0.8,4.45,4.32,Matches
Kayke,br BRA,"MF,FW",19.0,2,15.0,8.0,0.4,0.2,0,,0,2,8.0,4,1.0,2.0,0.0,2.0,12.0,11.81,1.4,0.8,0.7,4.04,3.9,Matches
João Pedro,br BRA,DF,20.0,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,7,1.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,-0.09,-0.24,Matches
Luiz Fernando,br BRA,FW,16.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Felipe Longo,br BRA,GK,18.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Diego Palacios,ec ECU,DF,24.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Renato Santos,br BRA,DF,19.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Guilherme Silva,br BRA,FW,16.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,26.3,38,3420.0,90.0,100.0,38.0,418,80.0,233,182,22.0,270,1.47,54.0,45.0,9.0,0.24,,49.1,43.1,6.0,0.16,,
Opponent Total,,,27.8,38,3420.0,90.0,100.0,38.0,418,80.0,231,182,21.0,256,1.24,45.0,54.0,-9.0,-0.24,,43.1,49.1,-6.0,-0.16,,
