Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Michel,br BRA,DF,29.0,7,525.0,75.0,15.4,5.8,5,87.0,4.0,2,45.0,26,0.43,3.0,7.0,-4.0,-0.69,-0.81,4.1,11.6,-7.4,-1.28,-1.19,Matches
Sidcley,br BRA,DF,26.0,9,509.0,57.0,14.9,5.7,5,86.0,4.0,4,20.0,7,0.89,7.0,10.0,-3.0,-0.53,-0.62,6.4,11.2,-4.8,-0.85,-0.68,Matches
Guilherme Camacho,br BRA,MF,29.0,20,573.0,29.0,16.8,6.4,4,73.0,1.0,16,18.0,16,1.85,12.0,7.0,5.0,0.79,0.94,9.7,8.1,1.5,0.24,0.62,Matches
Everaldo,br BRA,"FW,MF",25.0,13,488.0,38.0,14.3,5.4,4,63.0,0.0,9,26.0,13,1.46,9.0,8.0,1.0,0.18,0.22,7.7,8.7,-1.0,-0.19,0.1,Matches
Matheus Davó,br BRA,FW,20.0,4,257.0,64.0,7.5,2.9,4,64.0,0.0,0,,4,1.25,3.0,2.0,1.0,0.35,0.38,3.5,3.8,-0.3,-0.09,0.19,Matches
Gustavo Mantuan,br BRA,"FW,MF",18.0,7,281.0,40.0,8.2,3.1,3,70.0,0.0,4,18.0,2,0.86,4.0,5.0,-1.0,-0.32,-0.35,3.6,4.9,-1.3,-0.4,-0.14,Matches
Walter,br BRA,GK,32.0,4,277.0,69.0,8.1,3.1,3,90.0,3.0,1,7.0,32,2.4,5.0,2.0,3.0,0.97,1.06,4.8,2.6,2.2,0.71,1.07,Matches
Mauro Boselli,ar ARG,"FW,MF",34.0,8,199.0,25.0,5.8,2.2,1,54.0,0.0,7,21.0,4,1.0,3.0,3.0,0.0,0.0,0.0,2.5,2.2,0.3,0.14,0.43,Matches
Ruan Oliveira Ferreira,br BRA,"FW,MF",19.0,4,108.0,27.0,3.2,1.2,1,61.0,0.0,3,16.0,1,1.25,1.0,0.0,1.0,0.83,0.86,1.8,0.6,1.2,0.97,1.28,Matches
Jonathan Cafu,br BRA,"FW,MF",28.0,3,104.0,35.0,3.0,1.2,1,70.0,0.0,2,17.0,1,0.33,1.0,1.0,0.0,0.0,0.0,0.8,1.6,-0.7,-0.62,-0.36,Matches
Gabriel Pereira,br BRA,"FW,MF",18.0,10,229.0,23.0,6.7,2.5,0,,0.0,10,23.0,8,1.1,2.0,0.0,2.0,0.79,0.84,2.8,3.7,-0.9,-0.36,-0.1,Matches
Janderson,br BRA,FW,20.0,1,27.0,27.0,0.8,0.3,0,,0.0,1,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-0.4,-1.17,-0.9,Matches
Raul Bicalho,br BRA,DF,20.0,1,20.0,20.0,0.6,0.2,0,,0.0,1,20.0,12,0.0,1.0,0.0,1.0,4.5,4.53,0.5,0.2,0.4,1.69,1.97,Matches
Matheus Araújo,br BRA,MF,17.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Cauê,br BRA,FW,17.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Matheus Donelli,br BRA,GK,17.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Igor Marques,br BRA,DF,21.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Ronald,br BRA,DF,19.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Guilherme Vicentini,br BRA,GK,19.0,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
Squad Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,80.0,226.0,184,22.0,262,1.34,45.0,45.0,0.0,0.0,,44.1,54.4,-10.3,-0.27,,
Opponent Total,,,26.6,38,3420.0,90.0,100.0,38.0,418,80.0,244.0,171,20.0,259,1.34,45.0,45.0,0.0,0.0,,54.4,44.1,10.3,0.27,,
