Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-07-12,16:00,Série A,Matchweek 13,Sun,Away,W,3,0,Flamengo,40.0,26209.0,,4-2-3-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2015-07-18,21:00,Série A,Matchweek 14,Sat,Home,W,1,0,Atlético Mineiro,45.0,36280.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-07-26,16:00,Série A,Matchweek 15,Sun,Away,D,1,1,Coritiba,46.0,17225.0,,4-2-3-1,4-4-1-1,Pablo Dos Santos Alves,Match Report,
2015-07-29,22:00,Série A,Matchweek 16,Wed,Home,W,3,0,Vasco da Gama,61.0,30340.0,,4-2-3-1,4-3-1-2,Leandro Pedro Vuaden,Match Report,
2015-08-09,16:00,Série A,Matchweek 17,Sun,Away,D,1,1,São Paulo,41.0,31248.0,,4-2-3-1,3-4-1-2,Leandro Pedro Vuaden,Match Report,
2015-08-12,22:00,Série A,Matchweek 18,Wed,Home,W,4,3,Sport Recife,53.0,30941.0,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-08-16,16:00,Série A,Matchweek 19,Sun,Away,W,2,1,Avaí,59.0,11389.0,,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,
2015-08-23,16:00,Série A,Matchweek 20,Sun,Home,W,3,0,Cruzeiro,39.0,41014.0,,4-1-4-1,4-3-3,Péricles Bassols Pegado Cortez,Match Report,
2015-08-30,16:00,Série A,Matchweek 21,Sun,Away,W,3,1,Chapecoense,49.0,13322.0,,4-1-4-1,4-3-2-1,Wilton Sampaio,Match Report,
2015-09-02,22:00,Série A,Matchweek 22,Wed,Home,W,2,0,Fluminense,64.0,29328.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-09-06,16:00,Série A,Matchweek 23,Sun,Away,D,3,3,Palmeiras,50.0,35707.0,,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2015-09-09,22:00,Série A,Matchweek 24,Wed,Home,D,1,1,Grêmio,54.0,30126.0,,4-1-4-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2015-09-13,11:00,Série A,Matchweek 25,Sun,Home,W,3,0,Joinville,66.0,41809.0,,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,
2015-09-16,22:00,Série A,Matchweek 26,Wed,Away,L,1,2,Internacional,52.0,19073.0,,4-1-4-1,4-3-1-2,Jailson Macêdo Freitas,Match Report,
2015-09-20,11:00,Série A,Matchweek 27,Sun,Home,W,2,0,Santos,52.0,41748.0,,4-1-4-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,
2015-09-27,16:00,Série A,Matchweek 28,Sun,Away,W,3,1,Figueirense,47.0,9484.0,,4-1-4-1,4-4-2,Marcelo de Lima Henrique,Match Report,
2015-10-04,16:00,Série A,Matchweek 29,Sun,Away,D,2,2,Ponte Preta,53.0,10311.0,,4-1-4-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2015-10-15,19:30,Série A,Matchweek 30,Thu,Home,W,3,0,Goiás,60.0,40925.0,,4-1-4-1,4-4-2,Wagner Reway,Match Report,
2015-10-18,16:00,Série A,Matchweek 31,Sun,Away,W,4,1,Ath Paranaense,50.0,23580.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2015-10-25,17:00,Série A,Matchweek 32,Sun,Home,W,1,0,Flamengo,54.0,43515.0,,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,
2015-11-01,17:00,Série A,Matchweek 33,Sun,Away,W,3,0,Atlético Mineiro,39.0,21798.0,,4-1-4-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2015-11-07,19:30,Série A,Matchweek 34,Sat,Home,W,2,1,Coritiba,60.0,43688.0,,4-1-4-1,4-4-2,Dewson Fernando Freitas da Silva,Match Report,
2015-11-19,22:00,Série A,Matchweek 35,Thu,Away,D,1,1,Vasco da Gama,55.0,19225.0,,4-1-4-1,4-1-2-1-2,Anderson Daronco,Match Report,
2015-11-22,17:00,Série A,Matchweek 36,Sun,Home,W,6,1,São Paulo,47.0,44976.0,,4-1-4-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-11-29,16:00,Série A,Matchweek 37,Sun,Away,L,0,2,Sport Recife,49.0,19048.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Home,D,1,1,Avaí,68.0,43389.0,,4-1-4-1,4-4-2,Leandro Pedro Vuaden,Match Report,
