Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Maycon,br BRA,MF,24.0,8.8,524,477,45,15,1,6,35,4,25,11,9,0,438,2,11,Matches
Fagner,br BRA,DF,32.0,10.0,745,605,139,18,2,5,51,111,10,1,8,0,567,1,10,Matches
Mateus Vital,br BRA,"FW,MF",23.0,8.2,339,322,17,4,2,1,17,6,7,2,2,0,269,0,8,Matches
Budiga Roni,br BRA,MF,22.0,8.3,350,342,6,3,0,3,5,0,0,0,0,0,290,2,9,Matches
Ramiro Benetti,br BRA,"MF,FW",28.0,6.1,290,282,8,3,1,0,4,4,1,0,1,0,236,0,7,Matches
João Victor,br BRA,DF,23.0,5.4,297,283,14,11,0,4,0,3,0,0,0,0,263,0,3,Matches
Bruno Melo,br BRA,"DF,MF",29.0,4.9,253,226,26,3,0,1,10,23,0,0,0,0,201,1,5,Matches
Júnior Moraes,ua UKR,FW,34.0,4.5,73,68,5,0,0,0,2,0,0,0,0,0,56,0,1,Matches
Robson Bambu,br BRA,DF,24.0,4.4,188,178,10,6,0,1,0,4,0,0,0,0,160,0,5,Matches
Paulinho,br BRA,MF,33.0,1.8,90,85,5,2,1,0,0,0,0,0,0,0,84,0,0,Matches
Giovane,br BRA,"FW,DF",18.0,3.3,102,99,2,0,0,1,6,0,1,0,1,0,70,1,3,Matches
Matheus Donelli,br BRA,GK,19.0,2.0,44,22,22,3,0,0,0,0,0,0,0,0,35,0,0,Matches
Carlos Miguel,br BRA,GK,23.0,2.0,56,30,26,3,0,0,0,0,0,0,0,0,29,0,0,Matches
Xavier,br BRA,MF,21.0,1.8,73,71,2,2,0,0,0,0,0,0,0,0,62,0,2,Matches
Jô,br BRA,FW,34.0,2.2,53,51,1,0,0,0,1,0,0,0,0,0,41,1,0,Matches
João Pedro,br BRA,"DF,FW",25.0,1.3,46,36,10,0,0,0,0,10,0,0,0,0,30,0,2,Matches
Biro,br BRA,FW,17.0,1.2,37,35,2,0,0,0,3,0,2,2,0,0,30,0,1,Matches
Felipe Augusto,br BRA,FW,17.0,0.8,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Léo Mana,br BRA,DF,17.0,0.5,23,19,4,0,0,0,1,4,0,0,0,0,16,0,2,Matches
Léo Natel,br BRA,FW,24.0,0.3,14,13,1,1,0,0,2,0,0,0,0,0,8,0,1,Matches
Wesley,br BRA,"MF,FW",16.0,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
Arthur,br BRA,FW,18.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,,,26.9,38.0,20623,18676,1900,482,35,163,613,826,187,72,73,0,16802,47,344,
Opponent Total,,,27.2,38.0,17094,15273,1749,450,42,148,684,769,183,66,77,1,13387,72,297,
