Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Marllon Borges,br BRA,DF,26.0,4.0,260,31,151,108,2,2,260,0,0,,0,,157,832,510,2,0,0,2,0,181,0,Matches
Everaldo,br BRA,MF,24.0,3.7,193,6,27,81,89,13,193,13,9,69.2,4,30.8,125,1079,676,22,15,5,7,7,132,40,Matches
Pedro Henrique,br BRA,DF,23.0,3.0,160,18,82,78,2,2,160,0,0,,0,,94,495,280,1,0,0,0,0,100,0,Matches
Matheus Jesus,br BRA,MF,21.0,2.3,122,5,14,86,22,1,122,4,3,75.0,1,25.0,82,370,135,2,1,0,4,2,84,5,Matches
Richard,br BRA,MF,24.0,1.0,49,1,7,37,7,0,49,2,1,50.0,1,50.0,37,186,73,2,2,0,2,1,32,3,Matches
André Luis,br BRA,MF,21.0,0.7,19,0,2,5,12,1,19,1,0,0.0,1,100.0,17,93,51,2,1,1,2,1,16,6,Matches
Régis,br BRA,"MF,FW",26.0,1.0,65,0,5,26,37,1,65,5,1,20.0,4,80.0,41,320,79,2,5,0,2,1,46,7,Matches
Lucas Piton,br BRA,DF,18.0,0.5,41,0,4,18,19,0,41,0,0,,0,,16,145,104,3,1,0,0,0,26,9,Matches
Renê Júnior,br BRA,MF,29.0,0.3,19,1,5,13,1,0,19,0,0,,0,,12,64,3,0,0,0,0,1,10,0,Matches
Caíque França,br BRA,GK,23.0,0.2,8,8,8,0,0,0,8,0,0,,0,,3,15,7,0,0,0,0,0,4,0,Matches
Squad Total,,,28.0,38.0,22121,2021,5960,11109,5270,631,22117,711,409,57.5,302,42.5,12442,66903,34761,676,512,113,563,357,14505,1512,
Opponent Total,,,27.4,38.0,21345,2089,6030,10220,5341,660,21338,657,436,66.4,221,33.6,12117,68403,37231,782,665,153,555,327,13656,1439,
