Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Juan Cazares,ec ECU,MF,27.0,12.1,660,2,46,295,326,25,660,28,17,60.7,11,39.3,389,1594,833,23,23,5,21,14,505,77,Matches
Xavier,br BRA,MF,19.0,9.4,415,45,125,254,44,6,415,8,6,75.0,2,25.0,225,999,462,5,4,0,9,7,224,7,Matches
Éderson,br BRA,MF,20.0,7.9,422,15,112,246,74,7,422,25,15,60.0,10,40.0,271,1266,544,8,9,2,25,16,277,26,Matches
Jemerson,br BRA,DF,27.0,6.9,367,35,177,177,14,6,367,4,2,50.0,2,50.0,210,1231,844,2,4,1,3,0,239,2,Matches
Marllon Borges,br BRA,DF,27.0,6.7,246,42,145,93,10,5,246,2,2,100.0,0,0.0,117,510,276,2,2,0,1,1,115,0,Matches
Budiga Roni,br BRA,"MF,FW",20.0,5.7,231,9,60,117,55,5,231,7,3,42.9,4,57.1,126,474,148,3,1,1,9,3,142,16,Matches
Michel,br BRA,DF,29.0,5.8,367,29,132,151,86,8,367,5,2,40.0,3,60.0,203,763,415,7,5,0,4,5,229,43,Matches
Sidcley,br BRA,DF,26.0,5.7,406,18,134,177,99,8,406,8,5,62.5,3,37.5,256,1176,702,16,10,2,11,5,258,51,Matches
Guilherme Camacho,br BRA,MF,29.0,6.4,496,21,137,292,68,7,496,5,1,20.0,4,80.0,265,1268,563,10,9,1,6,5,341,11,Matches
Everaldo,br BRA,"FW,MF",25.0,5.4,189,1,36,75,83,12,189,17,12,70.6,5,29.4,127,1055,556,21,9,5,12,7,133,38,Matches
Matheus Davó,br BRA,FW,20.0,2.9,70,0,4,28,40,7,70,2,1,50.0,1,50.0,39,195,101,2,3,0,7,1,51,13,Matches
Gustavo Mantuan,br BRA,"FW,MF",18.0,3.1,116,0,7,49,60,13,116,4,2,50.0,2,50.0,86,533,218,8,3,1,13,7,91,26,Matches
Walter,br BRA,GK,32.0,3.1,106,98,106,0,0,0,106,0,0,,0,,52,349,277,0,0,0,0,0,26,0,Matches
Mauro Boselli,ar ARG,"FW,MF",34.0,2.2,50,1,3,27,20,10,50,0,0,,0,,26,97,29,2,0,2,2,1,36,6,Matches
Ruan Oliveira Ferreira,br BRA,"FW,MF",19.0,1.2,59,2,8,28,23,3,59,3,0,0.0,3,100.0,27,198,96,3,1,0,3,0,37,9,Matches
Jonathan Cafu,br BRA,"FW,MF",28.0,1.2,44,1,4,17,25,6,44,3,2,66.7,1,33.3,28,160,76,2,2,1,5,4,29,12,Matches
Gabriel Pereira,br BRA,"FW,MF",18.0,2.5,119,1,10,36,75,6,119,14,10,71.4,4,28.6,90,597,284,10,9,3,8,7,91,22,Matches
Janderson,br BRA,FW,20.0,0.3,12,0,4,3,5,2,12,2,0,0.0,2,100.0,10,29,18,0,0,0,2,1,8,1,Matches
Raul Bicalho,br BRA,DF,20.0,0.2,22,0,6,10,6,0,22,0,0,,0,,10,78,43,3,2,0,0,0,8,1,Matches
Squad Total,,,27.6,38.0,22267,2209,6995,10151,5324,731,22262,556,340,61.2,216,38.8,12587,61823,32382,606,466,121,570,331,14281,1618,
Opponent Total,,,26.6,38.0,22498,2249,6756,10462,5511,730,22493,633,378,59.7,254,40.1,12797,66500,34843,670,512,138,621,290,14447,1596,
