Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Uendel,br BRA,DF,25.0,6,3,342.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches
Ferrugem,br BRA,"DF,MF",25.0,6,3,314.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolás Lodeiro,uy URU,"FW,MF",24.0,7,3,267.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34,0.34,0.0,0.34,Matches
Guilherme Andrade,br BRA,DF,25.0,6,3,243.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Tocantins,br BRA,FW,18.0,4,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Zé Paulo,br BRA,MF,19.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulinho,br BRA,FW,20.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Arana,br BRA,"DF,MF",16.0,0,0,,,,,,,,,,,,,,,,Matches
Júlio César,br BRA,GK,29.0,0,0,,,,,,,,,,,,,,,,Matches
Danilo Fernandes,br BRA,GK,25.0,0,0,,,,,,,,,,,,,,,,Matches
Pedro Henrique,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Caldeira Vidotto de Oliveira,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.2,38,418,3420.0,38.0,48.0,34.0,82.0,44.0,4.0,5.0,74.0,3.0,1.26,0.89,2.16,1.16,2.05,
Opponent Total,,,26.2,38,418,3420.0,38.0,29.0,18.0,47.0,24.0,5.0,6.0,99.0,8.0,0.76,0.47,1.24,0.63,1.11,
