Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Rodrigo Figueiredo,br BRA,MF,20.0,2,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Walter,br BRA,GK,29.0,1,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Danilo,br BRA,MF,37.0,2,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Clayton,br BRA,"FW,MF",21.0,3,0,22.0,0.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.18,0.0,8.18,8.18,8.18,Matches
Léo Jabá,br BRA,"FW,MF",18.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlinhos,br BRA,FW,19.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Mantuan,br BRA,MF,19.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Warian Ameixa,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Filipe,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Caldeira Vidotto de Oliveira,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.7,38,418,3420.0,38.0,50.0,36.0,86.0,46.0,4.0,5.0,83.0,1.0,1.32,0.95,2.26,1.21,2.16,
Opponent Total,,,27.3,38,418,3420.0,38.0,30.0,23.0,53.0,29.0,1.0,4.0,86.0,3.0,0.79,0.61,1.39,0.76,1.37,
