Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Mateus Vital,br BRA,"MF,FW",20.0,21.9,720,842,85.5,10783,2431,408,433,94.2,246,279,88.2,37,68,54.4,2,2.6,2.2,-0.6,22,70,18,5,91,Matches
Vágner Love,br BRA,"FW,MF",34.0,19.5,308,402,76.6,4319,1076,186,218,85.3,88,112,78.6,16,24,66.7,1,1.7,1.3,-0.7,23,37,10,2,45,Matches
Junior Sornoza,ec ECU,MF,25.0,15.1,578,740,78.1,10249,2963,272,305,89.2,218,244,89.3,74,152,48.7,1,1.8,1.6,-0.8,33,58,13,5,72,Matches
Gabriel,br BRA,MF,26.0,15.3,877,983,89.2,14609,3945,422,460,91.7,352,381,92.4,75,92,81.5,0,0.6,0.6,-0.6,14,104,7,1,94,Matches
Mauro Boselli,ar ARG,FW,33.0,15.0,189,258,73.3,2377,291,113,148,76.4,51,67,76.1,6,13,46.2,2,0.6,0.6,1.4,13,9,2,0,12,Matches
Carlos Augusto,br BRA,DF,20.0,13.3,571,735,77.7,8964,3479,305,337,90.5,211,288,73.3,40,72,55.6,0,0.6,0.6,-0.6,13,51,9,6,74,Matches
Ramiro Benetti,br BRA,MF,25.0,10.9,438,552,79.3,6432,1750,256,291,88.0,134,171,78.4,28,48,58.3,1,1.2,0.8,-0.2,14,40,5,3,48,Matches
Janderson,br BRA,"MF,FW",19.0,10.8,248,355,69.9,3217,905,166,201,82.6,61,98,62.2,9,19,47.4,1,0.6,0.7,0.4,11,16,16,6,36,Matches
Gustavo,br BRA,FW,24.0,11.3,156,239,65.3,1946,408,98,140,70.0,43,61,70.5,3,5,60.0,2,1.9,0.8,0.1,16,14,6,1,23,Matches
Michel,br BRA,DF,28.0,7.7,377,446,84.5,5787,2105,200,214,93.5,151,177,85.3,19,37,51.4,0,0.4,0.6,-0.4,6,17,6,6,34,Matches
Walter,br BRA,GK,31.0,6.0,140,195,71.8,4166,3070,27,27,100.0,62,63,98.4,51,105,48.6,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Jádson,br BRA,MF,35.0,7.4,372,458,81.2,6102,1941,172,192,89.6,139,164,84.8,37,71,52.1,1,1.6,1.5,-0.6,13,45,14,4,69,Matches
Bruno Méndez,uy URU,DF,19.0,5.8,214,266,80.5,3950,1791,81,90,90.0,107,124,86.3,23,43,53.5,0,0.1,0.0,-0.1,1,13,1,1,15,Matches
Henrique,br BRA,DF,32.0,5.0,181,194,93.3,3746,884,48,50,96.0,102,106,96.2,27,33,81.8,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Marllon Borges,br BRA,DF,26.0,4.0,194,218,89.0,4021,1385,51,57,89.5,121,127,95.3,20,29,69.0,0,0.0,0.0,0.0,0,8,1,0,10,Matches
Everaldo,br BRA,MF,24.0,3.7,105,135,77.8,1517,406,65,74,87.8,27,37,73.0,8,12,66.7,0,0.2,0.3,-0.2,3,10,6,1,18,Matches
Pedro Henrique,br BRA,DF,23.0,3.0,117,131,89.3,2286,749,38,43,88.4,67,71,94.4,12,17,70.6,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Matheus Jesus,br BRA,MF,21.0,2.3,82,104,78.8,1327,277,43,49,87.8,33,36,91.7,4,7,57.1,0,0.2,0.0,-0.2,3,7,0,0,10,Matches
Richard,br BRA,MF,24.0,1.0,35,39,89.7,571,127,13,13,100.0,19,22,86.4,1,2,50.0,0,0.0,0.0,0.0,0,7,0,0,5,Matches
André Luis,br BRA,MF,21.0,0.7,9,12,75.0,120,34,7,8,87.5,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Régis,br BRA,"MF,FW",26.0,1.0,40,48,83.3,550,162,24,27,88.9,13,14,92.9,1,3,33.3,0,0.1,0.2,-0.1,1,2,4,1,9,Matches
Lucas Piton,br BRA,DF,18.0,0.5,27,33,81.8,461,137,7,10,70.0,18,19,94.7,1,3,33.3,1,0.3,0.2,0.7,1,2,2,1,4,Matches
Renê Júnior,br BRA,MF,29.0,0.3,9,14,64.3,134,11,2,4,50.0,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Caíque França,br BRA,GK,23.0,0.2,6,8,75.0,255,241,1,1,100.0,1,1,100.0,4,6,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.0,38.0,14639,18190,80.5,257522,96930,6609,7451,88.7,6042,7069,85.5,1529,2671,57.2,26,30.5,26.6,-4.5,373,1137,271,102,1539,
Opponent Total,,,27.4,38.0,13754,17399,79.1,236504,86425,6671,7493,89.0,5161,6202,83.2,1439,2606,55.2,22,28.1,27.2,-6.1,369,1141,257,70,1454,
