Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Ángelo Araos,cl CHI,"MF,FW",24.0,3.7,136,166,81.9,2039,282,78,86,90.7,47,58,81.0,6,8,75.0,0,0.1,0.1,-0.1,1,3,1,0,8,Matches
Xavier,br BRA,MF,20.0,3.2,152,185,82.2,2594,709,62,73,84.9,74,83,89.2,10,20,50.0,0,0.0,0.0,0.0,0,9,0,0,11,Matches
Ramiro Benetti,br BRA,"MF,FW",27.0,2.6,107,141,75.9,1393,437,67,79,84.8,29,36,80.6,3,9,33.3,0,0.2,0.2,-0.2,3,7,4,0,13,Matches
Matheus Donelli,br BRA,GK,18.0,1.0,10,10,100.0,177,147,5,5,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Guilherme Camacho,br BRA,MF,30.0,0.9,29,38,76.3,651,87,10,12,83.3,9,9,100.0,9,11,81.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Marquinhos,br BRA,"FW,MF",24.0,2.1,64,86,74.4,993,226,35,40,87.5,20,27,74.1,5,8,62.5,0,0.6,0.1,-0.6,3,3,1,0,5,Matches
Gustavo Mantuan,br BRA,"FW,MF",19.0,0.4,8,8,100.0,111,5,4,4,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Léo Natel,br BRA,"FW,MF",23.0,0.2,8,13,61.5,93,43,4,5,80.0,3,4,75.0,0,1,0.0,0,0.1,0.1,-0.1,2,0,2,0,2,Matches
Felipe Augusto,br BRA,FW,16.0,0.2,3,3,100.0,39,0,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Cauê,br BRA,FW,18.0,0.1,3,6,50.0,51,0,1,3,33.3,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
João Pedro,br BRA,DF,24.0,0.1,7,7,100.0,101,6,5,5,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.3,38.0,18288,21763,84.0,320382,104543,8353,9263,90.2,7753,8632,89.8,1793,2880,62.3,29,28.6,25.9,0.4,323,1367,245,52,1554,
Opponent Total,,,26.8,38.0,14584,18044,80.8,258658,88575,6561,7353,89.2,6144,7083,86.7,1518,2638,57.5,24,26.4,27.5,-2.4,352,1236,215,68,1432,
