Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-09-28,21:45,Série A,Matchweek 28,Wed,Away,D,0,0,Internacional,1.0,1.6,42,17945.0,Leo Ortiz,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,
2022-10-01,19:00,Série A,Matchweek 29,Sat,Away,L,1,4,Flamengo,0.9,4.0,32,46698.0,Leo Ortiz,4-3-3,4-3-1-2,Anderson Daronco,Match Report,
2022-10-05,19:00,Série A,Matchweek 30,Wed,Home,W,2,1,Cuiabá,1.4,1.3,46,2704.0,Cleiton Schwengber,4-2-3-1,4-4-2,Jefferson Ferreira de Moraes,Match Report,
2022-10-09,18:00,Série A,Matchweek 31,Sun,Away,L,1,2,Coritiba,1.1,0.6,65,16877.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2022-10-17,20:00,Série A,Matchweek 32,Mon,Home,L,0,2,Santos,1.7,0.4,56,6705.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,
2022-10-22,16:30,Série A,Matchweek 33,Sat,Home,W,4,2,Ath Paranaense,2.3,0.4,47,,Cleiton Schwengber,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2022-10-26,19:30,Série A,Matchweek 34,Wed,Away,L,1,2,Botafogo (RJ),0.5,1.3,57,11093.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,
2022-11-02,19:00,Série A,Matchweek 35,Wed,Away,W,2,1,Avaí,1.8,1.5,51,,Cleiton Schwengber,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,
2022-11-05,19:00,Série A,Matchweek 36,Sat,Home,L,1,4,América (MG),2.0,2.6,58,,Cleiton Schwengber,4-2-3-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2022-11-09,20:30,Série A,Matchweek 37,Wed,Away,L,0,6,Fortaleza,0.1,4.1,44,,Cleiton Schwengber,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2022-11-13,16:00,Série A,Matchweek 38,Sun,Home,L,0,1,Fluminense,0.9,0.6,42,,Cleiton Schwengber,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
