Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Luan Cândido,br BRA,DF,19.0,15.7,3,29,7,24.1,1.85,0.45,0.1,0.43,26.1,10,0,0,1.2,1.2,0.04,1.8,1.8,Matches
Bruno Praxedes,br BRA,MF,18.0,13.5,2,23,4,17.4,1.7,0.3,0.09,0.5,22.3,0,0,1,2.2,1.4,0.06,-0.2,0.6,Matches
Edimar Fraga,br BRA,DF,34.0,13.9,0,8,1,12.5,0.58,0.07,0.0,0.0,23.4,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Lucas Evangelista,br BRA,MF,25.0,12.2,2,10,2,20.0,0.82,0.16,0.2,1.0,17.4,0,0,0,0.7,0.7,0.07,1.3,1.3,Matches
Raul,br BRA,MF,24.0,10.6,0,5,1,20.0,0.47,0.09,0.0,0.0,28.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Weverson,br BRA,"DF,FW",20.0,9.6,0,6,2,33.3,0.62,0.21,0.0,0.0,17.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Pedrinho,br BRA,"MF,FW",21.0,8.3,0,23,6,26.1,2.78,0.72,0.0,0.0,18.9,0,0,0,2.9,2.9,0.13,-2.9,-2.9,Matches
Weverton,br BRA,DF,21.0,7.6,1,4,3,75.0,0.53,0.4,0.25,0.33,22.0,0,0,0,0.3,0.3,0.08,0.7,0.7,Matches
Alerrandro,br BRA,FW,21.0,8.6,4,17,9,52.9,1.97,1.04,0.24,0.44,19.1,1,0,0,2.4,2.4,0.14,1.6,1.6,Matches
Emiliano Martínez,uy URU,MF,21.0,6.3,0,4,1,25.0,0.64,0.16,0.0,0.0,31.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Claudinho,br BRA,MF,24.0,5.0,0,15,2,13.3,3.02,0.4,0.0,0.0,21.6,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
Gabriel Novaes,br BRA,"FW,MF",21.0,6.0,1,12,2,16.7,2.01,0.34,0.08,0.5,14.2,0,0,0,1.6,1.6,0.13,-0.6,-0.6,Matches
Júlio César,br BRA,GK,36.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jan Carlos Hurtado,ve VEN,FW,20.0,3.5,1,10,4,40.0,2.85,1.14,0.1,0.25,10.7,1,0,0,1.8,1.8,0.19,-0.8,-0.8,Matches
Leonardo Realpe,ec ECU,DF,19.0,2.9,0,2,1,50.0,0.69,0.34,0.0,0.0,12.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Vitinho,br BRA,MF,22.0,2.1,0,2,0,0.0,0.97,0.0,0.0,,19.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Luciano,br BRA,MF,17.0,2.3,0,1,0,0.0,0.44,0.0,0.0,,30.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Rafael Luiz,br BRA,DF,18.0,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Cristiano Japa,br BRA,"MF,FW",20.0,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Guilherme,br BRA,"DF,MF",18.0,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Leandrinho,br BRA,"FW,MF",22.0,1.3,0,3,1,33.3,2.39,0.8,0.0,0.0,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Cesar Haydar,co COL,DF,19.0,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruninho,br BRA,"MF,FW",17.0,0.7,1,1,1,100.0,1.34,1.34,1.0,1.0,2.5,0,0,0,0.6,0.6,0.65,0.4,0.4,Matches
Gonzalo,br BRA,"FW,MF",21.0,0.2,0,1,0,0.0,4.09,0.0,0.0,,8.3,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Bruno Tubarão,br BRA,FW,25.0,0.2,0,2,2,100.0,8.57,8.57,0.0,0.0,9.7,0,0,0,0.5,0.5,0.25,-0.5,-0.5,Matches
Ricardo,br BRA,MF,26.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Chrigor Moraes,br BRA,"FW,MF",20.0,0.1,1,1,1,100.0,11.25,11.25,1.0,1.0,7.2,0,0,0,0.3,0.3,0.35,0.7,0.7,Matches
Ligger,br BRA,FW,32.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,23.8,38.0,53,500,160,32.0,13.16,4.21,0.1,0.32,20.2,24,2,4,47.2,44.1,0.09,5.8,6.9,
Opponent Total,,,26.9,38.0,45,516,167,32.4,13.58,4.39,0.08,0.25,19.4,21,3,5,48.5,45.0,0.09,-3.5,-3.0,
