Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Ivan Cavaleiro,pt POR,"FW,MF",30.0,2.1,0,4,1,25.0,1.9,0.48,0.0,0.0,21.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Talisson,br BRA,FW,21.0,1.3,0,3,2,66.7,2.37,1.58,0.0,0.0,20.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Fabrício,br BRA,GK,23.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Leonardo Realpe,ec ECU,DF,22.0,1.0,0,1,0,0.0,1.0,0.0,0.0,,10.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Bruninho,br BRA,"FW,MF",20.0,0.9,0,3,0,0.0,3.42,0.0,0.0,,19.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Arthur,br BRA,"FW,MF",20.0,1.7,0,1,0,0.0,0.59,0.0,0.0,,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Victor Hugo,br BRA,FW,20.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sergio Palacios,co COL,DF,18.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Everton,br BRA,FW,21.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Juliano,br BRA,FW,15.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Chumbinho,br BRA,"MF,FW",20.0,0.1,0,1,1,100.0,7.5,7.5,0.0,0.0,17.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Riquelme,br BRA,MF,18.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,24.8,38.0,44,494,159,32.2,13.0,4.18,0.08,0.26,20.0,22,3,3,39.4,37.0,0.08,4.6,4.0,
Opponent Total,,,27.7,38.0,47,528,180,34.1,13.89,4.74,0.09,0.26,18.1,10,1,3,48.1,45.6,0.09,-1.1,0.4,
