Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Leonardo Realpe,ec ECU,DF,22.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,9,1.0,2.0,2.0,0.0,0.0,0.11,1.3,0.8,0.6,0.56,0.82,Matches
Bruninho,br BRA,"FW,MF",20.0,2,79.0,40.0,2.3,0.9,1,60.0,0,1,19.0,2,3.0,2.0,0.0,2.0,2.28,2.44,0.6,0.8,-0.2,-0.25,-0.02,Matches
Arthur,br BRA,"FW,MF",20.0,8,153.0,19.0,4.5,1.7,0,,0,8,19.0,3,0.75,2.0,3.0,-1.0,-0.59,-0.51,2.6,4.0,-1.5,-0.85,-0.65,Matches
Victor Hugo,br BRA,FW,20.0,2,49.0,25.0,1.4,0.5,0,,0,2,25.0,11,0.5,0.0,2.0,-2.0,-3.67,-3.62,0.2,2.1,-1.9,-3.41,-3.22,Matches
Sergio Palacios,co COL,DF,18.0,1,30.0,30.0,0.9,0.3,0,,0,1,30.0,3,1.0,1.0,1.0,0.0,0.0,0.11,0.9,0.9,0.0,-0.11,0.12,Matches
Everton,br BRA,FW,21.0,1,25.0,25.0,0.7,0.3,0,,0,1,25.0,4,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,-0.15,0.08,Matches
Juliano,br BRA,FW,15.0,1,24.0,24.0,0.7,0.3,0,,0,1,24.0,4,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.1,0.1,0.28,0.51,Matches
Chumbinho,br BRA,"MF,FW",20.0,2,12.0,6.0,0.4,0.1,0,,0,2,6.0,3,0.0,0.0,1.0,-1.0,-7.5,-7.42,0.3,0.4,-0.1,-0.75,-0.52,Matches
Riquelme,br BRA,MF,18.0,1,6.0,6.0,0.2,0.1,0,,0,1,6.0,4,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.23,Matches
Gabriel Caetano,br BRA,MF,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Johan Caicedo,co COL,MF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Danilo,br BRA,DF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Dija,br BRA,DF,20.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Kelvin Flórez,co COL,MF,19.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Isac,br BRA,DF,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gabriel Lopes,br BRA,MF,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Kauan Martins,br BRA,DF,20.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
João Neto,br BRA,FW,20.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Marcos Paulo,br BRA,DF,21.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Gustavo Reis,br BRA,GK,18.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Marcos Vinicius,br BRA,MF,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,24.8,38,3420.0,90.0,100.0,38.0,418,78.0,227,190,26.0,261,1.16,44.0,48.0,-4.0,-0.11,,39.4,48.1,-8.8,-0.23,,
Opponent Total,,,27.7,38,3420.0,90.0,100.0,38.0,418,78.0,236,182,22.0,263,1.47,48.0,44.0,4.0,0.11,,48.1,39.4,8.8,0.23,,
