Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Weverton,br BRA,DF,20.0,10,3,329.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,Matches
Jan Carlos Hurtado,ve VEN,FW,19.0,23,2,393.0,4.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.8,1.8,0.1,1.9,6.0,4.0,28.0,0.46,0.0,0.46,0.46,0.46,0.4,0.03,0.43,0.4,0.43,Matches
Uillian Correia,br BRA,MF,30.0,7,2,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches
Vitinho,br BRA,FW,21.0,4,2,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,5.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.19,0.18,0.37,0.19,0.37,Matches
Chrigor Moraes,br BRA,FW,19.0,5,1,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thonny Anderson,br BRA,"MF,FW",22.0,8,1,160.0,1.8,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.2,0.4,0.0,0.5,5.0,9.0,14.0,0.56,0.0,0.56,0.56,0.56,0.68,0.02,0.7,0.24,0.26,Matches
Barreto,br BRA,"MF,DF",24.0,4,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Luis Phelipe,br BRA,"MF,FW",18.0,11,0,159.0,1.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.6,5.0,7.0,10.0,0.57,0.57,1.13,0.57,1.13,0.12,0.22,0.34,0.12,0.34,Matches
Robinho,br BRA,"MF,FW",21.0,5,0,88.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,4.0,0.0,1.02,1.02,0.0,1.02,0.04,0.09,0.12,0.04,0.12,Matches
Wesley Pionteck Souza,br BRA,FW,23.0,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cesar Haydar,co COL,DF,18.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Victor Hugo,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alex Alves de Lima,br BRA,GK,33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.3,38,418,3420.0,38.0,50.0,35.0,85.0,46.0,4.0,8.0,73.0,4.0,53.3,47.1,36.6,83.7,730.0,1701.0,1684.0,1.32,0.92,2.24,1.21,2.13,1.4,0.96,2.36,1.24,2.2,
Opponent Total,,,26.5,38,418,3420.0,38.0,39.0,25.0,64.0,33.0,6.0,8.0,83.0,1.0,43.3,37.3,26.0,63.3,578.0,1419.0,1407.0,1.03,0.66,1.68,0.87,1.53,1.14,0.68,1.82,0.98,1.67,
