Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2024-06-20,21:30,Série A,Matchweek 10,Thu,Away,L,1,2,Palmeiras,1.4,3.1,58,29119.0,Cleiton Schwengber,4-3-3,4-2-3-1,,Match Report,
2024-06-23,18:30,Série A,Matchweek 11,Sun,Home,W,2,1,Vitória,1.4,0.7,63,4426.0,Cleiton Schwengber,4-3-3,5-3-2,,Match Report,
2024-06-26,19:00,Série A,Matchweek 12,Wed,Away,L,1,2,Botafogo (RJ),1.5,0.6,51,13333.0,Raul,3-4-3,4-2-3-1,,Match Report,
2024-06-29,17:30,Série A,Matchweek 13,Sat,Away,D,1,1,Cuiabá,0.3,0.2,65,5024.0,Cleiton Schwengber,4-2-3-1,4-3-3,,Match Report,
2024-07-03,21:30,Série A,Matchweek 14,Wed,Home,W,3,1,Atl Goianiense,1.6,0.7,51,3102.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Davi de Oliveira Lacerda,Match Report,
2024-07-06,20:00,Série A,Matchweek 15,Sat,Away,L,0,2,São Paulo,0.9,1.9,41,46321.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Bruno Pereira Vasconcelos,Match Report,
2024-07-13,16:00,Série A,Matchweek 17,Sat,Away,L,1,2,Cruzeiro,0.8,1.4,47,20042.0,Cleiton Schwengber,4-2-3-1,4-3-3,Savio Pereira,Match Report,
2024-07-17,19:30,Sudamericana,Knockout round play-offs,Wed,Away,D,1,1,ec Barcelona,,,46,6767.0,Cleiton Schwengber,4-3-3,4-2-3-1,,Match Report,Leg 1 of 2
2024-07-21,18:30,Série A,Matchweek 18,Sun,Home,W,1,0,Ath Paranaense,0.8,1.4,36,4423.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,,Match Report,
2024-07-24,21:30,Sudamericana,Knockout round play-offs,Wed,Home,W,3,2,ec Barcelona,,,45,4368.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,,Match Report,Leg 2 of 2; RB Bragantino won
2024-07-28,11:00,Série A,Matchweek 20,Sun,Home,L,0,1,Fluminense,0.4,0.8,58,7304.0,Raul,4-2-3-1,4-2-3-1,,Match Report,
2024-08-03,19:00,Série A,Matchweek 21,Sat,Away,D,2,2,Vasco da Gama,1.3,0.8,37,17938.0,Raul,4-3-3,4-2-3-1,Gustavo Ervino Bauermann,Match Report,
2024-08-10,21:30,Série A,Matchweek 22,Sat,Away,D,1,1,Corinthians,1.2,1.4,38,42018.0,Raul,4-3-3,4-1-2-1-2,Felipe Fernandes de Lima,Match Report,
2024-08-13,21:30,Sudamericana,Round of 16,Tue,Home,L,1,2,br Corinthians,,,73,,Lucas Evangelista,4-3-3,3-4-3,,Match Report,Leg 1 of 2
2024-08-17,18:30,Série A,Matchweek 23,Sat,Home,L,1,2,Fortaleza,2.2,1.9,60,3928.0,Raul,4-3-3,4-2-3-1,Alex Gomes Stefano,Match Report,
2024-08-20,21:30,Sudamericana,Round of 16,Tue,Away,W,2 (4),1 (5),br Corinthians,,,55,,Lucas Evangelista,3-4-3,3-5-2,,Match Report,Leg 2 of 2; Corinthians won; Corinthians won on penalty kicks following extra time
2024-08-25,20:00,Série A,Matchweek 24,Sun,Away,L,1,2,Flamengo,1.1,1.3,45,28159.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Gustavo Ervino Bauermann,Match Report,
2024-08-28,19:30,Série A,Matchweek 19,Wed,Away,L,0,1,Criciúma,1.1,0.9,51,11849.0,Cleiton Schwengber,4-3-3,4-1-4-1,André Luiz Skettino Policarpo Bento,Match Report,
2024-09-01,18:30,Série A,Matchweek 25,Sun,Home,W,2,1,Bahia,1.0,0.8,31,3921.0,Cleiton Schwengber,3-4-3,4-3-1-2,Davi de Oliveira Lacerda,Match Report,
2024-09-15,16:00,Série A,Matchweek 26,Sun,Home,D,2,2,Grêmio,1.7,0.8,47,5228.0,Cleiton Schwengber,4-3-3,4-3-3,Bruno Arleu,Match Report,
2024-09-22,16:00,Série A,Matchweek 27,Sun,Away,L,0,3,Atlético Mineiro,0.6,2.3,50,34533.0,Cleiton Schwengber,4-3-3,3-5-2,Lucas Paulo Torezin,Match Report,
2024-09-25,19:00,Série A,Matchweek 16,Wed,Home,D,2,2,Internacional,1.1,2.2,43,3871.0,Cleiton Schwengber,3-5-2,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2024-09-29,11:00,Série A,Matchweek 28,Sun,Away,D,1,1,Juventude,1.2,1.0,48,6285.0,Cleiton Schwengber,4-1-4-1,4-2-3-1,Alex Gomes Stefano,Match Report,
2024-10-05,16:30,Série A,Matchweek 29,Sat,Home,D,0,0,Palmeiras,0.8,1.4,42,9989.0,Cleiton Schwengber,4-1-4-1,4-2-3-1,Braulio Machado,Match Report,
2024-10-19,16:00,Série A,Matchweek 30,Sat,Away,L,0,1,Vitória,0.7,1.3,50,25189.0,Lucas Evangelista,4-2-3-1,4-2-3-1,Denis da Silva Ribeiro Serafim,Match Report,
2024-10-26,19:00,Série A,Matchweek 31,Sat,Home,L,0,1,Botafogo (RJ),0.2,1.3,39,7400.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2024-11-02,16:00,Série A,Matchweek 32,Sat,Home,D,0,0,Cuiabá,1.0,0.4,66,4103.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2024-11-09,19:00,Série A,Matchweek 33,Sat,Away,D,0,0,Atl Goianiense,1.6,0.4,59,2419.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2024-11-20,16:30,Série A,Matchweek 34,Wed,Home,D,1,1,São Paulo,1.7,0.4,43,9017.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2024-11-24,16:00,Série A,Matchweek 35,Sun,Away,L,1,4,Internacional,0.3,2.9,45,41762.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2024-12-01,18:30,Série A,Matchweek 36,Sun,Home,D,1,1,Cruzeiro,0.4,1.4,33,6223.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Rafael Klein,Match Report,
2024-12-05,20:00,Série A,Matchweek 37,Thu,Away,W,2,1,Ath Paranaense,0.7,1.8,47,41626.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2024-12-08,16:00,Série A,Matchweek 38,Sun,Home,W,5,1,Criciúma,3.1,0.4,48,9110.0,Cleiton Schwengber,4-2-3-1,4-1-2-1-2,Savio Pereira,Match Report,
