Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Orinho,br BRA,"DF,MF",23.0,2.6,6,4,4,2,0,3,4,75.0,1,3,0,3,8,14,6,0,Matches
Léo Artur,br BRA,"MF,FW",23.0,2.3,2,1,2,0,0,0,3,0.0,3,0,0,0,0,2,0,0,Matches
Dodi,br BRA,MF,22.0,4.1,19,13,8,9,2,7,15,46.7,8,1,1,0,9,28,2,0,Matches
Brenner,br BRA,"FW,MF",19.0,2.5,7,2,5,1,1,4,6,66.7,2,2,0,2,1,8,1,0,Matches
Luccas Claro,br BRA,DF,27.0,2.0,2,0,1,1,0,0,1,0.0,1,3,2,1,3,5,6,0,Matches
Everaldo,br BRA,FW,24.0,2.0,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0,Matches
Guilherme,br BRA,"MF,FW",30.0,2.2,3,2,0,1,2,1,3,33.3,2,0,0,0,0,3,4,0,Matches
Evanilson,br BRA,FW,19.0,1.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,Matches
Pablo Dyego,br BRA,"MF,FW",24.0,1.4,9,6,4,4,1,5,8,62.5,3,1,0,1,1,10,4,0,Matches
Lucão,br BRA,FW,27.0,0.9,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Matches
Miguel Silveira,br BRA,"FW,DF",15.0,0.6,1,1,1,0,0,0,2,0.0,2,1,0,1,1,2,0,0,Matches
Matheus Mascarenhas,br BRA,DF,20.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Caio Vinícius,br BRA,MF,20.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Ewandro,br BRA,"FW,MF",22.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
Kelvin,br BRA,DF,25.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,25.1,38.0,560,372,286,206,68,248,617,40.2,369,333,124,209,371,931,549,14,
Opponent Total,,,27.4,38.0,676,424,344,254,78,292,734,39.8,442,342,128,214,411,1087,864,7,
