Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-08-21,20:00,Série A,Matchweek 21,Mon,Home,W,2,1,Atlético Mineiro,50.0,10412.0,Henrique,4-2-3-1,4-1-4-1,Vinicius Gonçalves Dias Araujo,Match Report,
2017-08-26,16:00,Série A,Matchweek 22,Sat,Home,L,0,1,Vasco da Gama,57.0,23460.0,Henrique,4-3-2-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-09-10,16:00,Série A,Matchweek 23,Sun,Away,D,2,2,Vitória,45.0,12444.0,Henrique,4-3-2-1,4-2-3-1,Wagner Reway,Match Report,
2017-09-14,19:15,Sudamericana,Round of 16,Thu,Home,W,1,0,ec LDU de Quito,65.0,,Gustavo Scarpa,4-2-3-1,4-1-4-1,Julio Quintana,Match Report,Leg 1 of 2
2017-09-17,16:00,Série A,Matchweek 24,Sun,Away,L,1,3,Ath Paranaense,47.0,11329.0,Gustavo Scarpa,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2017-09-21,17:15,Sudamericana,Round of 16,Thu,Away,L,1,2,ec LDU de Quito,41.0,,Gustavo Scarpa,4-2-3-1,4-2-3-1,Fernando Rapallini,Match Report,Leg 2 of 2; Fluminense won
2017-09-24,16:00,Série A,Matchweek 25,Sun,Home,L,0,1,Palmeiras,51.0,13145.0,Gustavo Scarpa,4-1-4-1,4-3-3,Anderson Daronco,Match Report,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Away,L,0,1,Grêmio,38.0,15727.0,Gustavo Scarpa,4-3-2-1,4-2-3-1,Rafael Traci,Match Report,
2017-10-12,17:00,Série A,Matchweek 27,Thu,Away,D,1,1,Flamengo,40.0,38629.0,Gustavo Scarpa,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2017-10-15,17:00,Série A,Matchweek 28,Sun,Home,W,1,0,Avaí,51.0,18006.0,Gustavo Scarpa,4-2-3-1,4-4-1-1,Flavio Rodrigues De Souza,Match Report,
2017-10-18,21:45,Série A,Matchweek 29,Wed,Home,W,3,1,São Paulo,37.0,22999.0,Gustavo Scarpa,4-2-3-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2017-10-22,19:00,Série A,Matchweek 30,Sun,Away,L,0,2,Chapecoense,67.0,10010.0,Gustavo Scarpa,4-3-2-1,4-1-4-1,Claudio Francisco Lima e Silva,Match Report,
2017-10-25,21:45,Sudamericana,Quarter-finals,Wed,Home,L,0,1,br Flamengo,57.0,,Diego Cavalieri,4-2-3-1,4-2-3-1,Mario Díaz de Vivar,Match Report,Leg 1 of 2
2017-10-29,17:00,Série A,Matchweek 31,Sun,Home,D,1,1,Bahia,68.0,12841.0,Gustavo Scarpa,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,
2017-11-01,21:45,Sudamericana,Quarter-finals,Wed,Away,D,3,3,br Flamengo,44.0,,Gustavo Scarpa,4-3-3,4-2-3-1,Patricio Loustau,Match Report,Leg 2 of 2; Flamengo won
2017-11-04,19:00,Série A,Matchweek 32,Sat,Away,W,2,1,Botafogo (RJ),58.0,11776.0,Henrique,4-2-3-1,4-4-1-1,Luiz Flavio De Oliveira,Match Report,
2017-11-09,21:00,Série A,Matchweek 33,Thu,Home,D,2,2,Coritiba,61.0,10908.0,Gustavo Scarpa,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-11-12,19:00,Série A,Matchweek 34,Sun,Away,L,1,3,Cruzeiro,44.0,8644.0,Henrique,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2017-11-15,21:45,Série A,Matchweek 35,Wed,Away,L,1,3,Corinthians,37.0,45775.0,Henrique,4-3-3,4-2-3-1,Braulio da Silva Machado,Match Report,
2017-11-20,17:00,Série A,Matchweek 36,Mon,Home,W,2,0,Ponte Preta,69.0,19686.0,Henrique,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2017-11-25,17:00,Série A,Matchweek 37,Sat,Home,L,1,2,Sport Recife,54.0,12819.0,Henrique,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Atl Goianiense,62.0,2996.0,Henrique,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,
