Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Lucca,br BRA,"FW,MF",30.0,22,795.0,36.0,23.2,8.8,6,69.0,1.0,16,24.0,10,1.59,12.0,5.0,7.0,0.79,1.03,11.9,8.6,3.2,0.36,0.55,Matches
Juan Cazares,ec ECU,"MF,FW",28.0,22,788.0,36.0,23.0,8.8,6,73.0,0.0,16,22.0,11,1.23,9.0,7.0,2.0,0.23,0.3,11.2,12.4,-1.1,-0.13,-0.09,Matches
Abel Hernández,uy URU,FW,30.0,23,774.0,34.0,22.6,8.6,6,75.0,1.0,17,19.0,7,1.17,7.0,8.0,-1.0,-0.12,-0.15,11.1,11.6,-0.5,-0.06,0.0,Matches
John Kennedy,br BRA,FW,18.0,13,576.0,44.0,16.8,6.4,6,75.0,1.0,7,18.0,3,1.08,5.0,9.0,-4.0,-0.62,-0.75,7.6,10.6,-3.0,-0.47,-0.5,Matches
Ganso,br BRA,MF,31.0,10,453.0,45.0,13.2,5.0,5,78.0,0.0,5,13.0,4,0.8,5.0,10.0,-5.0,-0.99,-1.15,5.9,8.7,-2.7,-0.54,-0.56,Matches
Raúl Bobadilla,py PAR,FW,33.0,20,565.0,28.0,16.5,6.3,4,72.0,0.0,16,17.0,4,1.4,10.0,5.0,5.0,0.8,0.95,9.1,7.7,1.5,0.23,0.34,Matches
Kayky Chagas,br BRA,"FW,MF",17.0,11,265.0,24.0,7.7,2.9,2,72.0,0.0,9,14.0,4,1.18,3.0,4.0,-1.0,-0.34,-0.37,3.8,4.9,-1.1,-0.38,-0.35,Matches
Muriel Becker,br BRA,GK,33.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,34,1.5,2.0,2.0,0.0,0.0,0.0,2.3,2.8,-0.5,-0.26,-0.21,Matches
Matheus Martins,br BRA,"FW,MF",17.0,7,113.0,16.0,3.3,1.3,0,,0.0,7,16.0,6,0.86,3.0,5.0,-2.0,-1.59,-1.65,1.2,4.0,-2.8,-2.27,-2.29,Matches
Gustavo,br BRA,"MF,FW",21.0,5,71.0,14.0,2.1,0.8,0,,0.0,5,14.0,14,1.2,1.0,0.0,1.0,1.27,1.29,1.0,0.5,0.5,0.66,0.73,Matches
João Neto,br BRA,FW,17.0,2,30.0,15.0,0.9,0.3,0,,0.0,2,15.0,0,1.5,0.0,1.0,-1.0,-3.0,-3.03,0.4,1.0,-0.6,-1.78,-1.74,Matches
Matheus Ferraz,br BRA,DF,35.0,1,16.0,16.0,0.5,0.2,0,,0.0,1,16.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.11,0.17,Matches
Dani Bolt,br BRA,DF,21.0,1,14.0,14.0,0.4,0.2,0,,0.0,1,14.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,-0.13,-0.07,Matches
Alexandre Jesus,br BRA,MF,19.0,1,4.0,4.0,0.1,0.0,0,,0.0,1,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,Matches
Wallace,br BRA,MF,19.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,1.0,4,3.0,1.0,0.0,1.0,90.0,90.03,0.1,0.0,0.1,8.95,9.01,Matches
Luan Freitas,br BRA,DF,20.0,0,,,,,0,,,0,,6,,,,,,,,,,,,Matches
Igor Julião,br BRA,DF,26.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
João Lopes,br BRA,GK,25.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Pedro Rangel,br BRA,GK,20.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Wisney,br BRA,DF,21.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Squad Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,82.0,233.0,185,18.0,270,1.42,38.0,38.0,0.0,0.0,,44.3,46.4,-2.1,-0.06,,
Opponent Total,,,26.9,38,3420.0,90.0,100.0,38.0,418,82.0,247.0,167,21.0,268,1.34,38.0,38.0,0.0,0.0,,46.4,44.3,2.1,0.06,,
