Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
John Kennedy,br BRA,"FW,MF",21.0,7.5,5,3,0,4,1,2,9,22.2,7,6,1,5,0,5,8,0,Matches
Marlon,br BRA,DF,28.0,3.9,4,4,2,2,0,1,2,50.0,1,6,5,1,3,7,17,1,Matches
Guga,br BRA,"DF,FW",25.0,3.6,9,8,4,5,0,5,5,100.0,0,6,3,3,3,12,19,0,Matches
Gabriel,br BRA,MF,30.0,2.6,10,7,4,4,2,6,12,50.0,6,3,0,3,10,20,3,2,Matches
Renato Augusto,br BRA,"MF,FW",35.0,4.9,14,8,3,6,5,5,11,45.5,6,1,0,1,5,19,3,0,Matches
Nonato,br BRA,MF,25.0,3.3,16,6,9,6,1,6,12,50.0,6,4,3,1,5,21,6,0,Matches
Douglas Costa,br BRA,FW,33.0,3.2,6,6,3,2,1,1,3,33.3,2,4,0,4,2,8,2,0,Matches
David Terans,uy URU,"MF,FW",29.0,2.4,6,4,1,4,1,4,7,57.1,3,4,0,4,0,6,1,0,Matches
Gabriel Fuentes,co COL,DF,26.0,2.4,4,2,1,3,0,1,4,25.0,3,1,0,1,1,5,4,0,Matches
Ignácio,br BRA,DF,27.0,2.1,11,6,8,2,1,4,4,100.0,0,3,2,1,0,11,8,0,Matches
Victor Hugo,br BRA,"MF,FW",19.0,1.2,0,0,0,0,0,0,1,0.0,1,1,0,1,3,3,4,0,Matches
Isaac,br BRA,"FW,MF",19.0,1.9,3,3,0,1,2,3,4,75.0,1,4,1,3,0,3,2,0,Matches
Esquerdinha,br BRA,"DF,FW",17.0,1.4,0,0,0,0,0,0,2,0.0,2,2,1,1,0,0,4,0,Matches
Vitor Eudes,br BRA,GK,25.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Felipe Vieira,br BRA,"DF,MF",18.0,1.8,5,3,3,1,1,1,1,100.0,0,1,1,0,4,9,10,0,Matches
Jan Lucumí González,co COL,"FW,MF",19.0,1.0,4,0,3,1,0,1,3,33.3,2,4,1,3,1,5,1,0,Matches
Lucas Calegari,br BRA,DF,21.0,0.9,4,4,2,1,1,2,2,100.0,0,1,1,0,1,5,1,0,Matches
Isaque,br BRA,FW,16.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,30.4,38.0,652,393,283,273,96,315,611,51.6,296,362,121,241,299,951,762,16,
Opponent Total,,,27.5,38.0,872,563,389,345,138,431,809,53.3,378,391,108,283,357,1229,754,10,
