Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-07-26,11:00,Série A,Matchweek 15,Sun,Away,L,1,2,Chapecoense,48,8494,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2015-08-01,18:30,Série A,Matchweek 16,Sat,Home,W,1,0,Grêmio,46,33288,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2015-08-08,18:30,Série A,Matchweek 17,Sat,Away,L,0,1,Avaí,72,11033,,4-2-3-1,4-3-1-2,Thiago Duarte Peixoto,Match Report,
2015-08-12,22:00,Série A,Matchweek 18,Wed,Away,L,0,1,Internacional,40,9222,,4-2-3-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,
2015-08-16,16:00,Série A,Matchweek 19,Sun,Home,W,2,1,Figueirense,59,23130,,4-2-3-1,4-4-2,Diego Almeida Real,Match Report,
2015-08-23,16:00,Série A,Matchweek 20,Sun,Away,L,1,2,Joinville,52,12395,,4-2-3-1,4-3-2-1,Emerson Luiz Sobral,Match Report,
2015-08-30,16:00,Série A,Matchweek 21,Sun,Home,L,1,2,Atlético Mineiro,43,20533,,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2015-09-02,22:00,Série A,Matchweek 22,Wed,Away,L,0,2,Corinthians,36,29328,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-09-06,16:00,Série A,Matchweek 23,Sun,Home,L,1,3,Flamengo,54,55999,,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-09-09,22:00,Série A,Matchweek 24,Wed,Away,D,1,1,Coritiba,49,12619,,4-2-3-1,4-1-2-1-2,Leandro Pedro Vuaden,Match Report,
2015-09-13,18:30,Série A,Matchweek 25,Sun,Away,L,0,1,Sport Recife,44,5333,,4-2-3-1,4-2-2-2,Heber Roberto Lopes,Match Report,
2015-09-16,19:30,Série A,Matchweek 26,Wed,Home,L,1,4,Palmeiras,48,9842,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-09-19,21:00,Série A,Matchweek 27,Sat,Away,L,1,3,Ponte Preta,60,5470,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2015-09-26,18:30,Série A,Matchweek 28,Sat,Home,W,2,0,Goiás,49,11725,,4-2-3-1,4-3-2-1,Marielson Alves Silva,Match Report,
2015-10-04,16:00,Série A,Matchweek 29,Sun,Away,L,1,3,Santos,52,7491,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-10-14,22:00,Série A,Matchweek 30,Wed,Home,W,2,0,São Paulo,40,8357,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2015-10-18,11:00,Série A,Matchweek 31,Sun,Away,L,0,2,Cruzeiro,47,38577,,4-2-3-1,4-3-3,André Luiz de Freitas Castro,Match Report,
2015-10-24,17:00,Série A,Matchweek 32,Sat,Home,L,0,1,Ath Paranaense,56,8995,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-11-01,18:00,Série A,Matchweek 33,Sun,Away,W,1,0,Vasco da Gama,46,11957,,4-2-3-1,4-4-1-1,Luiz Flávio de Oliveira,Match Report,
2015-11-07,21:00,Série A,Matchweek 34,Sat,Home,L,2,3,Chapecoense,55,4153,,4-2-3-1,4-2-3-1,Nielson Nogueira Dias,Match Report,
2015-11-19,19:30,Série A,Matchweek 35,Thu,Away,L,0,1,Grêmio,41,15909,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2015-11-22,19:30,Série A,Matchweek 36,Sun,Home,W,3,1,Avaí,55,9183,,4-2-3-1,4-4-2,Flavio Rodrigues Guerra,Match Report,
2015-11-28,19:30,Série A,Matchweek 37,Sat,Home,D,1,1,Internacional,47,7691,,4-2-3-1,4-2-2-2,Marielson Alves Silva,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Away,L,0,1,Figueirense,56,16047,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
