Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Kenedy,br BRA,"FW,MF",17.0,20,520.0,26.0,15.2,5.8,2,80.0,0.0,18,20.0,15,1.3,13.0,7.0,6.0,1.04,0.64,Matches
Wellington Silva,br BRA,DF,25.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,6,3.0,6.0,2.0,4.0,2.0,1.58,Matches
Biro Biro,br BRA,FW,19.0,5,98.0,20.0,2.9,1.1,0,,0.0,5,19.0,33,1.6,2.0,0.0,2.0,1.84,1.38,Matches
Matheus Carvalho,br BRA,FW,21.0,2,49.0,25.0,1.4,0.5,0,,0.0,2,24.0,13,0.5,2.0,2.0,0.0,0.0,-0.51,Matches
Samuel,br BRA,FW,22.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,2,3.0,1.0,0.0,1.0,2.0,1.52,Matches
Gustavo Scarpa,br BRA,"DF,FW",20.0,6,36.0,6.0,1.1,0.4,0,,0.0,6,5.0,14,1.33,1.0,0.0,1.0,2.5,2.02,Matches
Ronan,br BRA,"DF,MF",19.0,1,10.0,10.0,0.3,0.1,0,,0.0,1,9.0,0,3.0,0.0,0.0,0.0,0.0,-0.5,Matches
Michael,br BRA,FW,20.0,1,2.0,2.0,0.1,0.0,0,,0.0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,-0.5,Matches
Wellington Carvalho,br BRA,DF,20.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Júlio César,br BRA,GK,27.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Gerson,br BRA,"FW,MF",16.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Higor,br BRA,MF,20.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Renato,br BRA,"DF,FW",24.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Robert,br BRA,MF,17.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Breno Santos,br BRA,MF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Willian,br BRA,MF,20.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Squad Total,,,27.3,38,3420.0,90.0,100.0,38.0,418,84.0,,100,23.0,249,1.61,61.0,42.0,19.0,0.5,,
Opponent Total,,,26.2,38,3420.0,90.0,100.0,38.0,418,84.0,,110,22.0,256,1.13,42.0,61.0,-19.0,-0.5,,
