Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-07-13,18:15,Libertadores,Round of 16,Tue,Away,W,2,0,py Cerro Porteño,2.0,1.0,38,,Nenê,4-2-3-1,4-2-3-1,Facundo Tello,Match Report,Leg 1 of 2
2021-07-17,21:00,Série A,Matchweek 12,Sat,Home,L,0,1,Grêmio,0.8,1.2,56,,Egídio Pereira Júnior,4-2-3-1,4-4-2,Paulo Roberto Alves Júnior,Match Report,
2021-07-24,19:00,Série A,Matchweek 13,Sat,Away,L,0,1,Palmeiras,1.2,0.7,50,,Fred,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2021-08-03,19:15,Libertadores,Round of 16,Tue,Home,W,1,0,py Cerro Porteño,1.0,1.2,38,,Fred,4-2-3-1,4-2-3-1,Wilmar Roldán,Match Report,Leg 2 of 2; Fluminense won
2021-08-08,16:00,Série A,Matchweek 15,Sun,Away,L,0,1,América (MG),0.6,1.9,56,,Fred,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2021-08-12,21:30,Libertadores,Quarter-finals,Thu,Home,D,2,2,ec Barcelona,2.0,1.0,57,,Fred,4-2-3-1,4-2-3-1,Alexis Herrera,Match Report,Leg 1 of 2
2021-08-15,20:30,Série A,Matchweek 16,Sun,Away,L,2,4,Internacional,1.5,2.4,64,,Nino,4-3-1-2,4-4-2,Luiz Flávio de Oliveira,Match Report,
2021-08-19,19:30,Libertadores,Quarter-finals,Thu,Away,D,1,1,ec Barcelona,1.3,1.9,67,,Fred,4-2-3-1,4-2-3-1,Esteban Ostojich,Match Report,Leg 2 of 2; Barcelona won
2021-08-23,20:00,Série A,Matchweek 17,Mon,Home,D,1,1,Atlético Mineiro,1.6,1.3,34,,Fred,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2021-08-30,19:00,Série A,Matchweek 18,Mon,Home,W,2,0,Bahia,0.6,0.8,47,,Fred,4-3-3,4-2-3-1,Edina Alves Batista,Match Report,
2021-09-02,19:00,Série A,Matchweek 14,Thu,Home,D,1,1,Juventude,1.0,0.7,64,,Fred,4-3-3,4-3-3,Heber Roberto Lopes,Match Report,
2021-09-07,21:30,Série A,Matchweek 19,Tue,Away,W,2,1,Chapecoense,0.9,1.9,45,,Nino,4-3-3,4-4-2,Savio Pereira,Match Report,
2021-09-12,20:30,Série A,Matchweek 20,Sun,Home,W,2,1,São Paulo,1.2,1.1,42,,Fred,4-3-3,3-4-1-2,Jefferson Ferreira de Moraes,Match Report,
2021-09-20,19:00,Série A,Matchweek 21,Mon,Away,D,2,2,Cuiabá,0.8,1.4,42,,Nino,4-3-3,4-2-3-1,Ramon Abatti Abel,Match Report,
2021-09-26,16:00,Série A,Matchweek 22,Sun,Home,W,2,1,RB Bragantino,2.2,0.4,45,,Fred,4-3-3,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-10-06,21:30,Série A,Matchweek 24,Wed,Home,L,0,2,Fortaleza,0.5,0.8,53,4448.0,Fred,4-3-3,3-4-3,Paulo Roberto Alves Júnior,Match Report,
2021-10-09,16:30,Série A,Matchweek 25,Sat,Home,D,0,0,Atl Goianiense,1.5,0.9,53,,Fred,4-3-3,4-4-2,Edina Alves Batista,Match Report,
2021-10-13,21:00,Série A,Matchweek 26,Wed,Away,L,0,1,Corinthians,1.0,0.6,46,11892.0,Nino,4-3-3,4-1-4-1,Marielson Alves Silva,Match Report,
2021-10-17,16:00,Série A,Matchweek 27,Sun,Away,W,1,0,Ath Paranaense,0.6,1.1,49,1486.0,Nino,4-2-3-1,3-4-3,Felipe Fernandes de Lima,Match Report,
2021-10-23,19:00,Série A,Matchweek 28,Sat,Home,W,3,1,Flamengo,2.1,1.0,29,10029.0,Yago,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2021-10-27,19:00,Série A,Matchweek 23,Wed,Away,L,0,2,Santos,1.1,1.6,55,,Yago,4-2-3-1,3-4-3,Wilton Sampaio,Match Report,
2021-10-31,16:00,Série A,Matchweek 29,Sun,Away,L,0,1,Ceará,1.1,1.1,72,8095.0,Nino,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2021-11-06,21:00,Série A,Matchweek 30,Sat,Home,W,1,0,Sport Recife,1.6,0.5,61,3870.0,Fred,4-2-2-2,4-1-4-1,Jefferson Ferreira de Moraes,Match Report,
2021-11-09,21:30,Série A,Matchweek 31,Tue,Away,L,0,1,Grêmio,0.7,2.4,53,,Nino,4-4-2,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2021-11-14,18:15,Série A,Matchweek 32,Sun,Home,W,2,1,Palmeiras,0.9,1.0,52,7969.0,Fred,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-11-17,20:30,Série A,Matchweek 33,Wed,Away,L,0,1,Juventude,0.6,1.8,66,6000.0,Nino,4-3-3,4-4-2,Ricardo Marques Ribeiro,Match Report,
2021-11-21,17:00,Série A,Matchweek 34,Sun,Home,W,2,0,América (MG),2.1,0.4,48,14168.0,Fred,4-3-3,4-1-4-1,Heber Roberto Lopes,Match Report,
2021-11-24,21:30,Série A,Matchweek 35,Wed,Home,W,1,0,Internacional,1.4,1.1,31,18617.0,Fred,4-3-3,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-11-28,16:00,Série A,Matchweek 36,Sun,Away,L,1,2,Atlético Mineiro,0.3,1.8,52,59900.0,Fred,4-3-3,4-2-2-2,Marielson Alves Silva,Match Report,
2021-12-05,16:00,Série A,Matchweek 37,Sun,Away,L,0,2,Bahia,0.6,2.2,63,26048.0,Fred,4-3-3,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Home,W,3,0,Chapecoense,1.9,0.1,67,48198.0,David Braz,4-2-3-1,5-3-2,Leandro Pedro Vuaden,Match Report,
