Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-10-31,21:00,Série A,Matchweek 19,Sat,Away,W,1,0,Fortaleza,0.9,0.2,56,,Hudson,4-4-2,4-5-1,Marielson Alves Silva,Match Report,
2020-11-08,20:30,Série A,Matchweek 20,Sun,Home,L,0,1,Grêmio,0.6,1.8,58,,Fred,4-2-3-1,4-2-3-1,Edina Alves Batista,Match Report,
2020-11-14,21:30,Série A,Matchweek 21,Sat,Away,L,0,2,Palmeiras,0.5,1.4,49,,Hudson,4-3-3,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2020-11-22,18:15,Série A,Matchweek 22,Sun,Away,W,2,1,Internacional,0.7,0.8,49,,Digão,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2020-11-30,20:00,Série A,Matchweek 23,Mon,Home,D,0,0,RB Bragantino,0.4,0.5,46,,Nenê,4-2-2-2,4-3-3,Dyorgines José Padovani Andrade,Match Report,
2020-12-05,19:00,Série A,Matchweek 24,Sat,Home,W,3,1,Ath Paranaense,3.7,0.3,69,,Hudson,4-2-2-2,4-4-2,Ramon Abatti Abel,Match Report,
2020-12-13,20:30,Série A,Matchweek 25,Sun,Away,D,1,1,Vasco da Gama,1.0,1.6,55,,Hudson,4-4-2,4-2-3-1,Rodolpho Toski Marques,Match Report,
2020-12-16,21:30,Série A,Matchweek 26,Wed,Away,L,1,2,Atl Goianiense,0.5,2.1,59,,Fred,4-1-4-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2020-12-26,21:00,Série A,Matchweek 27,Sat,Home,L,1,2,São Paulo,0.4,1.7,42,,Fred,4-2-3-1,4-4-2,Anderson Daronco,Match Report,
2021-01-06,21:30,Série A,Matchweek 28,Wed,Away,W,2,1,Flamengo,1.1,3.1,29,,Fred,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,
2021-01-13,21:30,Série A,Matchweek 29,Wed,Away,L,0,5,Corinthians,0.7,2.0,44,,Fred,4-3-3,4-2-3-1,Rafael Traci,Match Report,
2021-01-16,19:00,Série A,Matchweek 30,Sat,Home,W,1,0,Sport Recife,1.1,0.6,64,,Fred,4-2-3-1,4-1-4-1,Heber Roberto Lopes,Match Report,
2021-01-20,20:30,Série A,Matchweek 31,Wed,Away,D,3,3,Coritiba,1.1,0.8,60,,Fred,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-01-24,20:30,Série A,Matchweek 32,Sun,Home,W,2,0,Botafogo (RJ),1.6,0.2,48,,Nenê,4-2-3-1,4-1-4-1,Edina Alves Batista,Match Report,
2021-01-31,20:30,Série A,Matchweek 33,Sun,Home,W,3,0,Goiás,1.3,0.5,43,,Fred,4-2-3-1,4-3-3,Raphael Claus,Match Report,
2021-02-03,21:30,Série A,Matchweek 34,Wed,Away,W,1,0,Bahia,2.1,0.4,46,,Fred,4-2-3-1,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2021-02-10,21:30,Série A,Matchweek 35,Wed,Home,D,0,0,Atlético Mineiro,0.8,0.4,28,,Fred,4-2-3-1,3-4-3,Luiz Flávio de Oliveira,Match Report,
2021-02-15,18:00,Série A,Matchweek 36,Mon,Away,W,3,1,Ceará,1.1,2.3,48,,Nenê,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2021-02-21,18:15,Série A,Matchweek 37,Sun,Away,D,1,1,Santos,0.4,0.9,39,,Fred,4-2-3-1,4-3-3,Savio Pereira,Match Report,
2021-02-25,21:30,Série A,Matchweek 38,Thu,Home,W,2,0,Fortaleza,1.4,0.4,48,,Fred,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
