Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Felipe Melo,br BRA,DF,40.0,4.6,0,1,0,0.0,0.22,0.0,0.0,,14.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
John Kennedy,br BRA,"FW,MF",21.0,7.5,0,16,6,37.5,2.14,0.8,0.0,0.0,15.4,0,0,0,1.3,1.3,0.08,-1.3,-1.3,Matches
Marlon,br BRA,DF,28.0,3.9,0,1,0,0.0,0.26,0.0,0.0,,12.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Guga,br BRA,"DF,FW",25.0,3.6,0,1,0,0.0,0.28,0.0,0.0,,28.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Gabriel,br BRA,MF,30.0,2.6,0,3,1,33.3,1.14,0.38,0.0,0.0,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Renato Augusto,br BRA,"MF,FW",35.0,4.9,1,8,3,37.5,1.63,0.61,0.13,0.33,23.8,0,0,0,0.7,0.7,0.09,0.3,0.3,Matches
Nonato,br BRA,MF,25.0,3.3,0,2,1,50.0,0.6,0.3,0.0,0.0,15.8,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
Douglas Costa,br BRA,FW,33.0,3.2,0,4,3,75.0,1.23,0.92,0.0,0.0,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
David Terans,uy URU,"MF,FW",29.0,2.4,0,3,2,66.7,1.24,0.83,0.0,0.0,19.8,1,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Gabriel Fuentes,co COL,DF,26.0,2.4,0,1,0,0.0,0.42,0.0,0.0,,28.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Ignácio,br BRA,DF,27.0,2.1,0,1,0,0.0,0.48,0.0,0.0,,10.6,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Victor Hugo,br BRA,"MF,FW",19.0,1.2,0,1,0,0.0,0.85,0.0,0.0,,34.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Isaac,br BRA,"FW,MF",19.0,1.9,0,3,0,0.0,1.59,0.0,0.0,,19.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Esquerdinha,br BRA,"DF,FW",17.0,1.4,0,2,0,0.0,1.41,0.0,0.0,,20.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Vitor Eudes,br BRA,GK,25.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Felipe Vieira,br BRA,"DF,MF",18.0,1.8,0,1,0,0.0,0.56,0.0,0.0,,9.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Jan Lucumí González,co COL,"FW,MF",19.0,1.0,0,2,0,0.0,1.96,0.0,0.0,,20.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Lucas Calegari,br BRA,DF,21.0,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Isaque,br BRA,FW,16.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,30.4,38.0,31,449,154,34.3,11.82,4.05,0.07,0.19,19.6,14,1,4,37.6,34.4,0.08,-6.6,-4.4,
Opponent Total,,,27.5,38.0,39,501,169,33.7,13.18,4.45,0.07,0.21,19.7,17,4,4,43.6,40.5,0.08,-4.6,-5.5,
