Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Michael,br BRA,FW,21.0,5,248.0,50.0,7.3,2.8,2,88.0,1.0,3,24.0,2,0.2,2.0,7.0,-5.0,-1.81,-1.7,Matches
Jonathan Moreira,br BRA,DF,28.0,3,205.0,68.0,6.0,2.3,2,80.0,1.0,1,45.0,2,0.0,2.0,5.0,-3.0,-1.32,-1.15,Matches
Júlio César,br BRA,GK,28.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,24,0.0,1.0,3.0,-2.0,-1.0,-0.81,Matches
Ygor Nogueira,br BRA,DF,19.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,2,0.5,1.0,2.0,-1.0,-0.5,-0.28,Matches
Rafinha,br BRA,MF,21.0,3,105.0,35.0,3.1,1.2,1,83.0,0.0,2,11.0,13,2.0,1.0,3.0,-2.0,-1.71,-1.52,Matches
Artur Jesus Vieira,br BRA,DF,24.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,10,0.0,0.0,1.0,-1.0,-1.0,-0.78,Matches
Kenedy,br BRA,"FW,MF",18.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,3.0,1.0,0.0,1.0,1.0,1.27,Matches
Kléver,br BRA,GK,25.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,19,3.0,2.0,1.0,1.0,1.0,1.27,Matches
Lucas Gomes,br BRA,FW,24.0,15,361.0,24.0,10.6,4.0,0,,0.0,15,23.0,13,1.0,7.0,7.0,0.0,0.0,0.26,Matches
Robert,br BRA,MF,18.0,4,156.0,39.0,4.6,1.7,0,,0.0,4,38.0,5,0.75,2.0,1.0,1.0,0.58,0.85,Matches
Marlone,br BRA,MF,22.0,1,3.0,3.0,0.1,0.0,0,,0.0,1,2.0,5,3.0,0.0,0.0,0.0,0.0,0.24,Matches
Luiz Fernando,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Alejandro Martinuccio,ar ARG,"FW,MF",27.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Matheus,br BRA,DF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Willian,br BRA,MF,21.0,0,,,,,0,,0.0,0,,13,,,,,,,Matches
Squad Total,,,26.6,38,3420.0,90.0,100.0,38.0,421,82.0,,110,24.0,257,1.24,40.0,49.0,-9.0,-0.24,,
Opponent Total,,,26.6,38,3420.0,90.0,100.0,38.0,421,82.0,,110,23.0,277,1.63,49.0,40.0,9.0,0.24,,
