Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Rodinei,br BRA,"DF,FW",29.0,5.4,408,6,65,166,186,12,408,18,11,61.1,7,38.9,271,1722,1106,36,25,4,6,3,278,62,Matches
Rodrigo Muniz,br BRA,FW,19.0,3.9,103,4,4,31,70,31,103,3,2,66.7,1,33.3,47,199,99,4,2,3,13,1,70,12,Matches
Lázaro,br BRA,"MF,FW",18.0,1.6,107,0,8,47,56,4,107,3,2,66.7,1,33.3,72,471,235,5,6,1,4,4,70,13,Matches
Robert Piris Da Motta,py PAR,"MF,FW",26.0,1.5,96,4,14,67,15,1,96,1,1,100.0,0,0.0,61,230,84,1,1,0,0,1,66,2,Matches
Gabriel Noga,br BRA,DF,19.0,1.0,55,3,23,30,3,0,55,0,0,,0,,41,134,85,0,1,0,1,0,49,0,Matches
Wesley,br BRA,DF,17.0,1.0,47,2,17,10,20,1,47,3,1,33.3,2,66.7,33,242,127,1,3,0,1,2,27,10,Matches
André Inácio,br BRA,MF,18.0,0.8,24,1,5,10,9,3,24,2,1,50.0,1,50.0,15,149,64,1,1,0,3,2,16,3,Matches
Hugo Moura,br BRA,MF,23.0,1.2,84,4,20,54,10,0,84,0,0,,0,,37,117,38,0,0,0,2,1,49,2,Matches
Max,br BRA,"MF,FW",19.0,0.6,63,0,4,36,24,1,63,6,5,83.3,1,16.7,42,200,100,2,1,1,2,1,42,8,Matches
Matheus França,br BRA,MF,16.0,0.3,20,0,0,7,14,1,20,3,3,100.0,0,0.0,19,141,64,2,2,0,1,1,19,4,Matches
Thiaguinho,br BRA,"MF,FW",19.0,0.2,18,0,1,3,14,2,18,0,0,,0,,13,80,41,2,1,0,1,0,12,4,Matches
Ryan Luka,br BRA,FW,17.0,0.1,10,1,1,3,6,2,10,0,0,,0,,6,17,6,0,0,0,1,0,5,2,Matches
Werton,br BRA,FW,17.0,0.1,12,0,1,3,8,1,12,1,1,100.0,0,0.0,9,70,32,1,0,0,1,2,9,5,Matches
Squad Total,,,27.4,38.0,25508,1892,6162,12272,7378,1001,25504,853,525,61.5,328,38.5,16237,84683,44738,894,654,244,659,376,17727,2033,
Opponent Total,,,26.9,38.0,19209,2468,7241,8228,4013,520,19208,699,412,58.9,287,41.1,10509,58619,29319,570,410,133,608,348,11335,1089,
