Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
César,br BRA,GK,25.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,5,3.0,2.0,1.0,1.0,1.0,0.73,Matches
Lincoln,br BRA,FW,16.0,3,44.0,15.0,1.3,0.5,0,,0.0,3,14.0,3,2.0,1.0,0.0,1.0,2.05,1.78,Matches
Darío Conca,ar ARG,MF,33.0,2,17.0,9.0,0.5,0.2,0,,0.0,2,8.0,10,2.0,1.0,0.0,1.0,5.29,5.03,Matches
Adryan,br BRA,"FW,MF",22.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Gabriel Batista,br BRA,GK,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Cafu,br BRA,MF,21.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Klebinho,br BRA,"DF,MF",18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Ronaldo,br BRA,MF,20.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Matheus Thuler,br BRA,DF,17.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Squad Total,,,27.8,38,3420.0,90.0,100.0,38.0,418,84.0,,112,20.0,322,1.47,49.0,38.0,11.0,0.29,,
Opponent Total,,,27.1,38,3420.0,90.0,100.0,38.0,418,84.0,,113,24.0,305,1.24,38.0,49.0,-11.0,-0.29,,
