Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Allan,br BRA,MF,26.0,24,1412.0,59.0,41.3,15.7,16,76.0,5,8,25.0,10,1.67,24.0,23.0,1.0,0.06,-0.74,20.3,21.4,-1.1,-0.07,-0.85,Matches
Luiz Araújo,br BRA,"FW,MF",27.0,25,1566.0,63.0,45.8,17.4,15,78.0,7,10,39.0,0,1.96,31.0,19.0,12.0,0.69,0.35,25.6,17.7,7.9,0.45,0.05,Matches
Guillermo Varela,uy URU,DF,30.0,18,1038.0,58.0,30.4,11.5,12,81.0,7,6,11.0,6,1.94,20.0,9.0,11.0,0.95,0.65,16.3,12.4,4.0,0.34,-0.12,Matches
Nicolás De La Cruz,uy URU,MF,26.0,15,1010.0,67.0,29.5,11.2,11,82.0,4,4,28.0,1,2.13,23.0,9.0,14.0,1.25,1.06,18.9,9.4,9.4,0.84,0.59,Matches
Giorgian De Arrascaeta,uy URU,MF,29.0,15,1007.0,67.0,29.4,11.2,11,79.0,7,4,36.0,2,1.8,22.0,9.0,13.0,1.16,0.94,18.0,8.6,9.3,0.83,0.58,Matches
Everton Soares,br BRA,FW,27.0,10,537.0,54.0,15.7,6.0,10,54.0,1,0,,0,2.8,13.0,4.0,9.0,1.51,1.2,9.5,6.2,3.2,0.54,0.13,Matches
Evertton,br BRA,MF,20.0,16,803.0,50.0,23.5,8.9,8,84.0,6,8,17.0,17,1.81,17.0,17.0,0.0,0.0,-0.65,14.7,13.8,0.9,0.1,-0.42,Matches
Carlos Alcaraz,ar ARG,"MF,FW",21.0,14,751.0,54.0,22.0,8.3,8,77.0,2,6,23.0,0,1.79,5.0,7.0,-2.0,-0.24,-0.95,9.6,9.1,0.5,0.06,-0.47,Matches
Lorran,br BRA,"MF,FW",17.0,19,706.0,37.0,20.6,7.8,8,66.0,0,11,16.0,11,1.63,11.0,9.0,2.0,0.25,-0.31,11.1,9.4,1.7,0.22,-0.26,Matches
Gonzalo Plata,ec ECU,"FW,MF",23.0,11,684.0,62.0,20.0,7.6,8,77.0,3,3,22.0,0,2.0,11.0,5.0,6.0,0.79,0.36,12.7,5.5,7.2,0.95,0.65,Matches
Matheus Gonçalves,br BRA,"FW,MF",18.0,14,682.0,49.0,19.9,7.6,8,76.0,2,6,13.0,18,1.5,8.0,10.0,-2.0,-0.26,-0.95,9.8,7.4,2.5,0.33,-0.12,Matches
Gabriel Barbosa,br BRA,"FW,MF",27.0,19,754.0,40.0,22.0,8.4,7,75.0,2,12,19.0,4,1.84,14.0,11.0,3.0,0.36,-0.18,12.9,11.1,1.7,0.21,-0.28,Matches
Michael,br BRA,"FW,MF",27.0,12,653.0,54.0,19.1,7.3,6,83.0,4,6,26.0,0,2.08,16.0,7.0,9.0,1.24,0.92,16.1,5.6,10.5,1.45,1.26,Matches
Alex Sandro,br BRA,DF,33.0,8,512.0,64.0,15.0,5.7,5,90.0,5,3,21.0,1,1.88,7.0,4.0,3.0,0.53,0.03,10.7,3.7,7.1,1.24,0.96,Matches
Carlinhos,br BRA,FW,26.0,13,423.0,33.0,12.4,4.7,5,63.0,1,8,13.0,12,1.15,8.0,10.0,-2.0,-0.43,-1.06,6.4,9.5,-3.2,-0.67,-1.26,Matches
Matías Viña,uy URU,DF,26.0,9,422.0,47.0,12.3,4.7,4,81.0,1,5,20.0,2,1.89,12.0,6.0,6.0,1.28,0.89,8.5,5.8,2.7,0.58,0.17,Matches
Matheus Cunha,br BRA,GK,22.0,3,270.0,90.0,7.9,3.0,3,90.0,3,0,,35,2.0,7.0,3.0,4.0,1.33,0.9,4.5,2.7,1.8,0.6,0.19,Matches
Igor,br BRA,MF,20.0,3,76.0,25.0,2.2,0.8,2,33.0,0,1,11.0,13,2.33,0.0,1.0,-1.0,-1.18,-1.72,0.7,0.9,-0.2,-0.22,-0.66,Matches
Victor Hugo,br BRA,"FW,MF",19.0,10,262.0,26.0,7.7,2.9,1,67.0,0,9,22.0,13,1.9,5.0,8.0,-3.0,-1.03,-1.66,5.2,7.0,-1.8,-0.63,-1.14,Matches
Cleiton,br BRA,DF,20.0,4,98.0,25.0,2.9,1.1,1,90.0,1,3,3.0,24,1.75,3.0,3.0,0.0,0.0,-0.51,1.7,1.6,0.1,0.06,-0.38,Matches
Werton,br BRA,"MF,FW",20.0,2,49.0,25.0,1.4,0.5,0,,0,2,25.0,8,2.0,1.0,0.0,1.0,1.84,1.36,0.6,0.2,0.4,0.66,0.23,Matches
Guilherme,br BRA,MF,17.0,1,34.0,34.0,1.0,0.4,0,,0,1,34.0,7,3.0,2.0,1.0,1.0,2.65,2.17,1.5,0.3,1.2,3.16,2.76,Matches
Wallace,br BRA,"MF,FW",18.0,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,0,0.0,1.0,1.0,0.0,0.0,-0.5,0.6,0.4,0.1,0.84,0.42,Matches
Felipe Teresa,br BRA,"MF,FW",18.0,1,5.0,5.0,0.1,0.1,0,,0,1,5.0,1,0.0,1.0,0.0,1.0,18.0,17.53,0.6,0.1,0.5,8.79,8.37,Matches
João Victor,br BRA,DF,17.0,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,2,3.0,0.0,0.0,0.0,0.0,-0.5,0.3,0.1,0.2,5.57,5.15,Matches
Ogundana Shola,ng NGA,MF,18.0,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,5,1.0,0.0,0.0,0.0,0.0,-0.5,0.1,0.0,0.1,2.49,2.06,Matches
Daniel Sales,br BRA,DF,17.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,5,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.1,-0.1,-6.45,-6.88,Matches
Ainoã,br BRA,DF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Dyogo Alves,br BRA,GK,20.0,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
João Alves,br BRA,MF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Luis Aucélio,br BRA,MF,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Caio Barone,br BRA,GK,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
João Carbone,br BRA,DF,19.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Fabiano,br BRA,MF,18.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Caio Garcia,br BRA,MF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Iago,br BRA,DF,18.0,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Da Mata,br BRA,DF,17.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Pedrinho,br BRA,FW,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Rayan,br BRA,MF,19.0,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
Lucas Furtado dos Santos,br BRA,MF,18.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Zé Welinton,br BRA,DF,20.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Weliton,cl CHI,FW,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.3,38,3420.0,90.0,100.0,38.0,418,82.0,259,159,22.0,295,1.84,61.0,42.0,19.0,0.5,,56.4,40.2,16.2,0.43,,
Opponent Total,,,27.7,38,3420.0,90.0,100.0,38.0,418,82.0,231,181,20.0,261,0.89,42.0,61.0,-19.0,-0.5,,40.2,56.4,-16.2,-0.43,,
