Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-07-30,16:00,Série A,Matchweek 17,Sun,Away,D,1,1,Corinthians,59,44682.0,Réver,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-08-02,21:45,Série A,Matchweek 18,Wed,Away,L,2,3,Santos,54,27030.0,Réver,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2017-08-06,11:00,Série A,Matchweek 19,Sun,Home,L,0,2,Vitória,65,16521.0,Réver,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2017-08-09,21:45,Sudamericana,Second stage,Wed,Home,W,5,0,cl Palestino,42,,Juan,4-2-3-1,3-4-3,Andrés Rojas,Match Report,Leg 2 of 2; Flamengo won
2017-08-13,16:00,Série A,Matchweek 20,Sun,Away,L,0,2,Atlético Mineiro,48,11031.0,Réver,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2017-08-19,19:00,Série A,Matchweek 21,Sat,Home,W,2,0,Atl Goianiense,60,7082.0,Réver,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2017-08-27,16:00,Série A,Matchweek 22,Sun,Home,W,2,0,Ath Paranaense,52,10199.0,Juan,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-09-10,19:00,Série A,Matchweek 23,Sun,Away,L,0,2,Botafogo (RJ),57,6311.0,Paolo Guerrero,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-09-13,19:15,Sudamericana,Round of 16,Wed,Away,D,0,0,br Chapecoense,62,,Réver,4-2-3-1,4-1-4-1,Gery Vargas,Match Report,Leg 1 of 2
2017-09-17,16:00,Série A,Matchweek 24,Sun,Home,W,2,0,Sport Recife,57,9029.0,Réver,4-2-3-1,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,
2017-09-20,19:15,Sudamericana,Round of 16,Wed,Home,W,4,0,br Chapecoense,58,,Réver,4-2-3-1,4-1-4-1,Michel Espinoza,Match Report,Leg 2 of 2; Flamengo won
2017-09-23,19:00,Série A,Matchweek 25,Sat,Home,D,1,1,Avaí,69,9584.0,Everton Ribeiro,4-2-3-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,
2017-10-02,20:00,Série A,Matchweek 26,Mon,Away,L,0,1,Ponte Preta,69,11133.0,Réver,4-2-3-1,4-1-4-1,Igor Junior Benevenuto,Match Report,
2017-10-12,17:00,Série A,Matchweek 27,Thu,Home,D,1,1,Fluminense,60,38629.0,Réver,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2017-10-15,17:00,Série A,Matchweek 28,Sun,Away,W,1,0,Chapecoense,56,10484.0,Réver,4-2-3-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,
2017-10-19,21:00,Série A,Matchweek 29,Thu,Home,W,4,1,Bahia,62,8282.0,Réver,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-10-22,17:00,Série A,Matchweek 30,Sun,Away,L,0,2,São Paulo,60,32915.0,Réver,4-4-2,4-1-4-1,Rafael Traci,Match Report,
2017-10-25,21:45,Sudamericana,Quarter-finals,Wed,Away,W,1,0,br Fluminense,43,,Réver,4-2-3-1,4-2-3-1,Mario Díaz de Vivar,Match Report,Leg 1 of 2
2017-10-28,19:00,Série A,Matchweek 31,Sat,Home,D,0,0,Vasco da Gama,57,24813.0,Juan,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-11-01,21:45,Sudamericana,Quarter-finals,Wed,Home,D,3,3,br Fluminense,56,,Juan,4-2-3-1,4-3-3,Patricio Loustau,Match Report,Leg 2 of 2; Flamengo won
2017-11-05,17:00,Série A,Matchweek 32,Sun,Away,L,1,3,Grêmio,41,18199.0,Willian Arão,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2017-11-08,21:45,Série A,Matchweek 33,Wed,Home,W,2,0,Cruzeiro,51,7111.0,Pará,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,
2017-11-12,17:00,Série A,Matchweek 34,Sun,Away,L,0,2,Palmeiras,54,27831.0,Pará,4-2-3-1,4-3-3,Braulio da Silva Machado,Match Report,
2017-11-16,21:00,Série A,Matchweek 35,Thu,Away,L,0,1,Coritiba,68,14821.0,Juan,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2017-11-19,17:00,Série A,Matchweek 36,Sun,Home,W,3,0,Corinthians,49,13491.0,Diego,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2017-11-23,20:45,Sudamericana,Semi-finals,Thu,Home,W,2,1,co Junior,55,,Réver,4-2-3-1,4-2-3-1,José Argote,Match Report,Leg 1 of 2
2017-11-26,19:00,Série A,Matchweek 37,Sun,Home,L,1,2,Santos,58,15456.0,Réver,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2017-11-30,19:30,Sudamericana,Semi-finals,Thu,Away,W,2,0,co Junior,34,,Réver,4-3-2-1,4-2-3-1,Roberto Tobar,Match Report,Leg 2 of 2; Flamengo won
2017-12-03,16:00,Série A,Matchweek 38,Sun,Away,W,2,1,Vitória,56,29008.0,Diego,4-2-3-1,4-4-2,Dewson Fernando Freitas da Silva,Match Report,
2017-12-06,20:45,Sudamericana,Finals,Wed,Away,L,1,2,ar Independiente,47,,Réver,4-2-3-1,4-2-3-1,Mario Díaz de Vivar,Match Report,Leg 1 of 2
2017-12-13,21:45,Sudamericana,Finals,Wed,Home,D,1,1,ar Independiente,61,,Réver,4-2-3-1,4-2-3-1,Wilmar Roldán,Match Report,Leg 2 of 2; Independiente won
