Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Willian Arão,br BRA,"MF,DF",29.0,10.2,675,44,176,441,62,15,675,3,3,100.0,0,0.0,421,1703,979,2,2,0,4,1,472,11,Matches
Rodinei,br BRA,DF,30.0,9.8,697,13,113,284,310,21,697,43,22,51.2,14,32.6,449,3291,1977,55,36,8,14,13,470,97,Matches
Lázaro,br BRA,"FW,MF",19.0,9.1,444,5,43,163,249,46,444,30,18,60.0,12,40.0,280,1732,941,31,29,12,22,15,358,103,Matches
Arturo Vidal,cl CHI,MF,34.0,9.3,865,10,117,481,272,15,864,5,2,40.0,1,20.0,535,1908,1016,13,23,0,10,1,652,32,Matches
Andreas Pereira,br BRA,MF,26.0,8.8,532,10,54,265,217,11,532,9,5,55.6,4,44.4,330,1734,758,15,17,3,11,6,370,26,Matches
Filipe Luís,br BRA,DF,36.0,7.1,632,21,112,344,183,7,632,8,5,62.5,3,37.5,434,2262,1361,22,31,0,7,4,462,44,Matches
Bruno Henrique,br BRA,"FW,MF",31.0,6.8,304,9,27,105,179,43,304,19,8,42.1,11,57.9,202,1332,805,32,17,6,19,5,230,77,Matches
Matheus França,br BRA,"FW,MF",17.0,7.5,344,11,39,144,167,45,344,28,16,57.1,11,39.3,208,1273,566,15,14,6,17,11,228,56,Matches
Rodrigo Caio,br BRA,DF,28.0,6.5,463,54,187,274,4,3,463,1,1,100.0,0,0.0,288,1618,945,1,0,0,0,0,325,0,Matches
Diego Alves,br BRA,GK,36.0,4.7,108,94,108,0,0,0,108,0,0,,0,,64,334,206,0,0,0,0,0,54,0,Matches
Vitinho,br BRA,"FW,MF",28.0,5.3,263,7,27,100,140,29,263,20,11,55.0,9,45.0,170,1046,526,18,11,5,9,5,201,45,Matches
Erick Pulgar,cl CHI,MF,28.0,3.9,326,13,74,209,44,0,326,3,2,66.7,1,33.3,187,692,311,1,2,0,1,1,221,3,Matches
Mauricio Isla,cl CHI,DF,33.0,3.8,215,6,50,90,77,6,215,2,2,100.0,0,0.0,121,428,218,5,2,2,4,1,136,36,Matches
Gustavo Henrique,br BRA,DF,28.0,3.8,246,51,145,93,9,6,246,0,0,,0,,136,598,341,2,1,0,1,0,166,1,Matches
Guillermo Varela,uy URU,DF,28.0,2.9,167,14,44,81,44,2,167,5,1,20.0,1,20.0,92,424,240,8,3,0,4,3,95,13,Matches
Mateusão,br BRA,"FW,MF",17.0,2.5,64,6,9,23,33,9,64,3,1,33.3,2,66.7,37,141,27,2,0,1,5,2,47,19,Matches
André Inácio,br BRA,FW,19.0,0.5,21,0,0,6,16,4,21,3,1,33.3,2,66.7,10,58,30,2,1,0,1,1,12,4,Matches
Marcos Paulo,br BRA,DF,19.0,0.3,26,0,16,7,4,0,26,0,0,,0,,5,43,32,1,1,0,0,0,7,0,Matches
Petterson,br BRA,"FW,MF",18.0,0.3,8,0,1,4,4,0,8,0,0,,0,,6,32,14,0,1,0,0,0,5,3,Matches
Werton,br BRA,FW,18.0,0.3,17,2,3,3,12,3,17,2,0,0.0,2,100.0,8,44,27,1,1,0,1,0,10,5,Matches
Matheus Gonçalves,br BRA,FW,16.0,0.3,26,0,3,7,16,1,26,1,0,0.0,1,100.0,20,73,59,0,2,0,1,1,17,4,Matches
Kayke David,br BRA,"FW,MF",19.0,0.3,26,0,0,14,12,0,26,3,0,0.0,2,66.7,24,171,51,3,2,1,2,4,22,8,Matches
Igor,br BRA,"MF,FW",18.0,0.3,11,2,3,7,1,0,11,0,0,,0,,4,33,2,0,0,0,1,0,5,0,Matches
Pedrinho,br BRA,FW,18.0,0.1,4,0,1,2,1,0,4,0,0,,0,,3,35,0,1,0,0,1,0,3,1,Matches
Daniel Cabral,br BRA,FW,19.0,0.0,1,0,1,0,0,0,1,0,0,,0,,1,0,0,0,0,0,1,0,1,0,Matches
Cleiton,br BRA,DF,18.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.2,38.0,24603,2027,6400,11427,7062,983,24597,751,402,53.5,292,38.9,15331,80124,42935,787,626,191,566,344,17074,1947,
Opponent Total,,,27.4,38.0,19460,2570,6921,8565,4215,584,19455,682,330,48.4,308,45.2,10586,57873,29235,506,395,120,561,378,11955,1209,
