Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-11-08,20:00,Série A,Matchweek 30,Mon,Away,D,2,2,Chapecoense,2.5,1.3,59,3834.0,Everton Ribeiro,4-4-2,4-2-3-1,Denis Ribeiro Serafim,Match Report,
2021-11-11,19:00,Série A,Matchweek 31,Thu,Home,W,3,0,Bahia,2.4,0.2,68,3488.0,Diego,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2021-11-14,16:00,Série A,Matchweek 32,Sun,Away,W,4,0,São Paulo,2.5,0.3,59,47855.0,Everton Ribeiro,4-4-2,4-3-1-2,Leandro Pedro Vuaden,Match Report,
2021-11-17,21:30,Série A,Matchweek 33,Wed,Home,W,1,0,Corinthians,1.7,0.3,57,49897.0,Diego,4-3-3,4-3-3,Anderson Daronco,Match Report,
2021-11-20,21:30,Série A,Matchweek 34,Sat,Away,W,2,1,Internacional,1.4,2.3,48,22000.0,Everton Ribeiro,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2021-11-23,21:00,Série A,Matchweek 2,Tue,Away,D,2,2,Grêmio,1.5,2.0,49,,Diego,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-11-27,17:00,Libertadores,Final,Sat,Away,L,1,2,br Palmeiras,1.4,0.7,64,,Everton Ribeiro,4-2-3-1,4-2-3-1,Néstor Pitana,Match Report,Required Extra Time
2021-11-30,20:00,Série A,Matchweek 36,Tue,Home,W,2,1,Ceará,2.1,1.4,51,46481.0,Diego,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-12-03,20:00,Série A,Matchweek 35,Fri,Away,D,1,1,Sport Recife,2.5,1.5,52,10733.0,Diego,4-2-2-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-12-06,20:00,Série A,Matchweek 37,Mon,Home,L,0,1,Santos,1.5,0.9,63,41930.0,Everton Ribeiro,4-4-2,3-4-3,Anderson Daronco,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Away,L,0,2,Atl Goianiense,1.3,1.2,48,11728.0,Renê,3-4-3,4-3-3,Paulo Roberto Alves Júnior,Match Report,
