Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Élton Rodrigues Brandão,br BRA,FW,28.0,12,4,514.0,5.7,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,Matches
Arthur,br BRA,"FW,MF",21.0,12,4,401.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Negueba,br BRA,"FW,MF",21.0,11,3,476.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Muralha,br BRA,MF,21.0,8,3,396.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Elano,br BRA,MF,32.0,4,3,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo Morais,br BRA,DF,22.0,3,2,245.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches
Frickson Erazo,ec ECU,DF,25.0,2,1,103.0,1.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.87,0.0,0.87,Matches
César,br BRA,GK,22.0,1,1,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Hernane,br BRA,FW,27.0,1,1,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Igor Sartori,br BRA,FW,21.0,5,0,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mattheus Oliveira,br BRA,"FW,MF",19.0,2,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando,br BRA,DF,20.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel,br BRA,GK,18.0,1,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Digão,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Rodrigo Frauches,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Jorge,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
João Kuspiosz,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.0,38,418,3420.0,38.0,44.0,29.0,73.0,41.0,3.0,6.0,69.0,4.0,1.16,0.76,1.92,1.08,1.84,
Opponent Total,,,26.2,38,419,3420.0,38.0,47.0,31.0,78.0,42.0,5.0,7.0,81.0,6.0,1.24,0.82,2.05,1.11,1.92,
