Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Vinicius Júnior,br BRA,"FW,MF",16.0,25,4,720.0,8.0,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.37,0.12,0.5,0.37,0.5,Matches
Federico Mancuello,ar ARG,"DF,FW",27.0,8,3,315.0,3.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.57,0.0,0.57,0.57,0.57,Matches
Rômulo,br BRA,MF,26.0,8,3,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel,br BRA,"FW,MF",27.0,6,3,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ederson,br BRA,MF,31.0,5,3,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Duarte,br BRA,DF,20.0,2,1,138.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
César,br BRA,GK,25.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lincoln,br BRA,FW,16.0,3,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Darío Conca,ar ARG,MF,33.0,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adryan,br BRA,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Gabriel Batista,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Cafu,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Klebinho,br BRA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Ronaldo,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Thuler,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.8,38,418,3420.0,38.0,49.0,31.0,80.0,45.0,4.0,6.0,77.0,2.0,1.29,0.82,2.11,1.18,2.0,
Opponent Total,,,27.1,38,418,3420.0,38.0,37.0,20.0,57.0,33.0,4.0,5.0,95.0,6.0,0.97,0.53,1.5,0.87,1.39,
