Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Lincoln,br BRA,"FW,MF",18.0,4.4,3,18,7,38.9,4.1,1.59,0.17,0.43,13.1,0,0,0,3.8,3.7,0.21,-0.8,-0.7,Matches
Lucas Silva,br BRA,"FW,MF",21.0,2.6,0,3,1,33.3,1.15,0.38,0.0,0.0,11.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
João Lucas,br BRA,DF,20.0,2.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ronaldo,br BRA,MF,22.0,2.0,0,3,0,0.0,1.48,0.0,0.0,,28.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Hugo Moura,br BRA,MF,21.0,1.0,0,1,0,0.0,1.0,0.0,0.0,,9.2,0,0,0,0.3,0.3,0.33,-0.3,-0.3,Matches
Dantas,br BRA,DF,20.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vitor Gabriel,br BRA,FW,19.0,0.5,0,1,1,100.0,2.0,2.0,0.0,0.0,14.3,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Rafael Santos,br BRA,DF,20.0,0.3,0,1,0,0.0,3.33,0.0,0.0,,13.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Vinicius Souza,br BRA,MF,19.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bill,br BRA,FW,19.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel Batista,br BRA,GK,20.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Juan,br BRA,FW,39.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.8,38.0,85,578,209,36.2,15.21,5.5,0.14,0.38,17.7,26,6,8,81.6,75.5,0.13,3.4,3.5,
Opponent Total,,,27.4,38.0,36,391,135,34.5,10.29,3.55,0.08,0.22,20.3,26,6,8,42.8,36.5,0.09,-6.8,-6.5,
